0.0028018,0,0,0.111926,2.67E-05,3.43E-07,0,2766.67,0
0.00282658,0,0,0.112916,2.71E-05,3.46E-07,0,2768.32,0
0.00285135,0,0,0.113906,2.75E-05,3.49E-07,0,2769.97,0
0.00287613,0,0,0.114895,2.78E-05,3.53E-07,0,2771.61,0
0.0029009,0,0,0.115885,2.82E-05,3.56E-07,0,2773.25,0
0.00292568,0,0,0.116875,2.85E-05,3.59E-07,0,2774.88,0
0.00295045,0,0,0.117865,2.89E-05,3.62E-07,0,2776.51,0
0.00297523,0,0,0.118854,2.92E-05,3.65E-07,0,2778.14,0
0.003,0,0,0.119844,2.96E-05,3.68E-07,0,2779.76,0
0.00302477,0,0,0.120834,3.00E-05,3.72E-07,0,2781.39,0
0.00304955,0,0,0.121823,3.03E-05,3.75E-07,0,2783.01,0
0.00307432,0,0,0.122813,3.07E-05,3.78E-07,0,2784.62,0
0.0030991,0,0,0.123803,3.10E-05,3.81E-07,0,2786.24,0
0.00312387,0,0,0.124793,3.14E-05,3.84E-07,0,2787.85,0
0.00314865,0,0,0.125782,3.17E-05,3.87E-07,0,2789.46,0
0.00317342,0,0,0.126772,3.21E-05,3.90E-07,0,2791.07,0
0.0031982,0,0,0.127762,3.24E-05,3.94E-07,0,2792.68,0
0.00322297,0,0,0.128751,3.28E-05,3.97E-07,0,2794.28,0
0.00324775,0,0,0.129741,3.32E-05,4.00E-07,0,2795.89,0
0.00327252,0,0,0.130731,3.35E-05,4.03E-07,0,2797.49,0
0.0032973,0,0,0.13172,3.39E-05,4.06E-07,0,2799.09,0
0.00332207,0,0,0.13271,3.42E-05,4.09E-07,0,2800.69,0
0.00334685,0,0,0.1337,3.46E-05,4.12E-07,0,2802.29,0
0.00337162,0,0,0.13469,3.49E-05,4.15E-07,0,2803.89,0
0.0033964,0,0,0.135679,3.53E-05,4.18E-07,0,2805.49,0
0.00342117,0,0,0.136669,3.56E-05,4.21E-07,0,2807.08,0
0.00344595,0,0,0.137659,3.60E-05,4.24E-07,0,2808.68,0
0.00347072,0,0,0.138648,3.63E-05,4.27E-07,0,2810.28,0
0.0034955,0,0,0.139638,3.67E-05,4.30E-07,0,2811.87,0
0.00352027,0,0,0.140628,3.70E-05,4.33E-07,0,2813.47,0
0.00354505,0,0,0.141617,3.74E-05,4.36E-07,0,2815.07,0
0.00356982,0,0,0.142607,3.77E-05,4.39E-07,0,2816.66,0
0.00359459,0,0,0.143597,3.81E-05,4.42E-07,0,2818.26,0
0.00361937,0,0,0.144587,3.84E-05,4.45E-07,0,2819.85,0
