Calc. Date= 08-17-2021, Time= 23:06:46
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ar     039.96  15keV    1000eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 1.4563E+01  0.0000E+00  0.0000E+00  0.0000E+00  1.7675E-02  0.0000E+00
0000001 1.0264E+01  1.4739E+04  8.5992E+01  3.7530E+02  1.4838E-02  3.9296E+03
0000001 9.9710E+00  2.0265E+04 -3.3550E+03  8.1963E+02  1.4625E-02  1.5025E+01
0000001 8.9223E+00  3.6565E+04 -1.8307E+04  2.7122E+03  1.3835E-02  1.0423E+02
0000001 7.6851E+00  4.3460E+04 -2.4606E+04  3.9072E+03  1.2840E-02  1.0371E+03
0000001 6.5498E+00  4.7097E+04 -3.2791E+04  3.8701E+03  1.1853E-02  7.6770E+02
0000001 5.9726E+00  5.0496E+04 -4.6246E+04  1.3867E+03  1.1319E-02  1.0617E+01
0000001 4.4874E+00  5.3226E+04 -5.9770E+04  1.1216E+03  9.8112E-03  9.9500E+02
0000001 3.8333E+00  5.3026E+04 -6.8856E+04 -3.6126E+03  9.0680E-03  3.8347E+02
0000001 2.7011E+00  5.3547E+04 -7.0981E+04 -4.7944E+03  7.6120E-03  1.1321E+03
0000001 1.9767E+00  7.3326E+04 -8.8433E+04 -7.5622E+03  6.5117E-03  3.7317E+02
0000001 3.7757E-01  7.4767E+04 -9.2875E+04 -1.0789E+04  2.8459E-03  7.7317E+02
0000001 0.0000E+00  6.6865E+04 -9.1096E+04 -1.4822E+04  0.0000E+00  1.4932E+00
