============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 3237458.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0125 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.0760E+06  2.4005E+05 -4.9262E+05
0000002   1.0744E+06  1.1777E+05 -2.2370E+05
0000003   5.5696E+05 -4.0766E+03  1.6454E+05
0000004   1.0024E+06  8.0521E+05 -5.1928E+04
0000005   6.1469E+05  2.0451E+05 -3.6341E+05
0000006   8.1819E+05  3.0544E+05 -3.0761E+05
0000007   1.3800E+06 -1.4174E+05 -2.5343E+05
0000008   1.2882E+06 -4.3717E+05 -3.4814E+05
0000009   1.1373E+06  3.9781E+05 -1.7470E+05
0000010   2.9323E+05  8.0253E+03  1.2437E+05
0000011   3.7580E+05 -8.9573E+04  8.1712E+04
0000012   1.2480E+06 -1.2990E+05 -2.6514E+05
0000013   9.7643E+05 -2.6998E+05 -1.4405E+05
0000014   1.1564E+06  5.6159E+05 -8.4429E+04
0000015   4.0945E+05 -1.6885E+05  1.4802E+05
0000016   7.3301E+05  1.7613E+05 -4.5904E+05
0000017   1.0094E+06  1.7489E+05  9.4006E+04
0000018   9.8333E+05  2.4463E+05  3.1426E+05
0000019   7.8048E+05 -2.6984E+05  2.0848E+05
0000020   1.0171E+06 -2.3610E+05  1.6805E+05
0000021   1.3299E+06  7.6655E+04 -4.7400E+05
0000022   3.4580E+05  2.1662E+05 -1.8871E+05
0000023   9.6353E+05  8.1857E+04  1.7199E+05
0000024   1.2909E+06  5.3075E+04 -2.9112E+05
0000025   1.2544E+06  3.4823E+05 -4.0999E+05
0000026   8.0497E+05  9.8428E+04  1.7666E+05
0000027   7.7265E+05 -4.4574E+05  2.4573E+05
0000028   1.1726E+06 -4.4735E+05  1.6007E+05
0000029   1.4577E+06  1.7361E+05  2.5941E+05
0000030   2.9451E+05  3.8439E+05 -4.0252E+05
0000031   6.4756E+05  1.4939E+05  2.4851E+05
0000032   7.9265E+05  2.7231E+04  2.5813E+05
0000033   4.9691E+05 -2.0251E+05  1.7927E+05
0000034   5.8525E+05 -9.8641E+04  2.4838E+05
0000035   7.6072E+05 -4.1906E+05  4.4382E+04
0000036   9.5147E+05 -5.6030E+04 -2.5815E+05
0000037   1.3133E+06  3.1807E+05 -1.2257E+05
0000038   1.1436E+06 -8.2788E+03  2.7843E+05
0000039   6.9905E+05  6.5259E+04 -3.2133E+05
0000040   1.6442E+05  2.1509E+05 -3.5581E+04
0000041   9.0981E+05  1.4223E+04  3.9035E+05
0000042   1.3616E+06 -3.1497E+05 -3.3939E+05
0000043   1.1206E+06 -4.5501E+05  3.6251E+05
0000044   6.8024E+05  2.1381E+05 -6.0390E+05
0000045   1.1791E+06 -1.9657E+05 -2.0239E+05
0000046   1.2583E+06  5.6432E+04  1.4538E+05
0000047   1.0386E+06 -2.0053E+05 -2.0502E+05
0000048   1.3716E+06 -6.1430E+05 -4.2956E+04
0000049   1.1363E+06 -1.1603E+05 -1.2105E+05
0000050   9.8230E+05  1.3335E+05 -2.2930E+05
0000051   1.1084E+06  1.8890E+05 -2.4178E+04
0000052   1.0872E+06 -2.3286E+05 -4.1760E+04
0000053   3.6961E+05 -1.9982E+04  4.6394E+04
0000054   1.0373E+06  3.1134E+05 -2.1367E+05
0000055   4.5483E+05  2.4883E+05  2.6970E+04
0000056   9.6013E+05 -2.2398E+05 -4.4379E+05
0000057   9.5702E+05 -5.7833E+03 -6.6414E+04
0000058   1.0001E+06  2.2102E+05 -1.1054E+04
0000059   1.3544E+06  2.4099E+05 -6.0968E+05
0000060   7.9214E+05 -1.3326E+05  1.0853E+04
0000061   9.9879E+05  4.6625E+04  7.0879E+04
0000062   5.0239E+05  4.5521E+04 -4.3175E+05
0000063   3.4866E+05  9.1194E+04 -1.7072E+05
0000064   1.0644E+06 -1.5770E+04 -2.5405E+05
0000065   9.5794E+05  2.7705E+05  1.3848E+05
0000066   1.3256E+06  1.0449E+05 -9.2473E+04
0000067   1.1908E+06  2.0765E+05  1.0139E+05
0000068   9.0737E+05  4.1821E+05  3.2633E+05
0000069   9.2723E+05  1.0878E+05 -3.5113E+04
0000070   6.0486E+05 -1.7769E+05  1.3528E+05
0000071   6.7199E+05 -3.3075E+05 -1.9146E+05
0000072   1.0552E+06  3.2442E+05  1.0103E+05
0000073   8.7217E+05 -3.4757E+05 -4.7362E+04
0000074   9.4584E+05 -2.5802E+05 -4.7527E+05
0000075   9.0454E+05  1.4962E+04 -1.5537E+04
0000076   7.2653E+05 -3.5675E+05 -3.7197E+05
0000077   8.8584E+05  2.7153E+04  3.0028E+05
0000078   5.4473E+05  2.0773E+05 -2.1404E+05
0000079   1.3263E+06 -6.7731E+04 -3.7125E+05
0000080   5.8905E+05  4.3090E+04 -2.7931E+05
0000081   8.1174E+05 -1.7001E+04  7.7414E+04
0000082   7.6016E+05 -3.6060E+05  5.4858E+04
0000083   5.4772E+05  2.9829E+05 -1.1616E+05
0000084   1.1209E+06 -1.7293E+05 -2.5486E+05
0000085   1.2041E+06  2.3001E+04 -3.3089E+04
0000086   6.9001E+05  3.6652E+04 -1.0761E+05
0000087   8.3451E+05 -3.2665E+05 -2.7195E+05
0000088   8.9751E+05 -1.9825E+05 -2.3636E+05
0000089   7.3447E+05  3.5896E+05  3.9214E+05
0000090   9.8776E+05 -7.5353E+05 -3.3743E+05
0000091   3.7105E+05 -1.6507E+05 -2.2274E+05
0000092   1.2270E+06  4.0263E+05 -1.2796E+05
0000093   6.9703E+05 -1.1305E+05 -8.7063E+04
0000094   5.6184E+05  7.9069E+04 -2.6129E+03
0000095   8.4458E+05 -3.4187E+05 -2.5450E+05
0000096   9.4348E+05 -2.5514E+05  4.3277E+05
0000097   6.3900E+05  1.1833E+05  7.3283E+03
0000098   9.3822E+05  1.5869E+05  1.4694E+05
0000099   1.2532E+06  2.7086E+05  5.8950E+05
0000100   9.9470E+05  3.8589E+05  4.1881E+05
0000101   8.0764E+05 -6.8027E+05  8.2701E+04
0000102   7.3582E+05  3.1303E+05 -3.9448E+05
0000103   5.7235E+05  3.0797E+05 -2.6084E+04
0000104   1.3166E+06 -7.8662E+03  2.3196E+05
0000105   1.3499E+06  5.4676E+05  1.9975E+05
0000106   1.2856E+06 -4.2849E+04  1.3983E+05
