============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 9102982.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0178 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.3336E+06  8.8892E+04  2.0594E+05
0000002   2.2009E+06 -6.3926E+05 -4.8242E+05
0000003   1.3629E+06  4.1794E+05  3.9099E+05
0000004   1.9428E+06 -4.5183E+05 -6.5246E+05
0000005   1.5608E+06 -1.6462E+04 -6.0254E+05
0000006   1.1096E+06  5.5974E+05  3.7889E+05
0000007   1.8447E+06 -2.0062E+05 -7.2834E+05
0000008   1.9262E+06  2.2465E+05  5.7614E+04
0000009   1.8944E+06 -3.4250E+04  8.2299E+05
0000010   2.1785E+06  2.7258E+05  2.5359E+05
0000011   1.2406E+06  9.2005E+04  2.8628E+05
0000012   8.2849E+05 -6.8454E+05  3.6042E+04
0000013   1.2039E+06  4.9811E+05 -3.8605E+04
0000014   1.5994E+06  3.0235E+05 -9.7290E+04
0000015   1.5043E+06 -5.8801E+05  7.2550E+05
0000016   1.2467E+06 -6.6077E+05 -1.0031E+06
0000017   1.6957E+06 -7.4837E+05  1.7854E+05
0000018   1.6503E+06 -5.7993E+05 -2.6949E+05
0000019   1.5166E+06  8.4099E+03  2.2566E+05
0000020   1.3725E+06 -6.3494E+05 -3.7016E+05
0000021   2.0549E+06 -6.6136E+04 -2.2845E+05
0000022   2.1085E+06  7.5733E+04 -1.3843E+05
0000023   8.5796E+05 -2.4188E+05  3.9777E+05
0000024   6.1354E+05  1.0059E+06  6.0077E+05
0000025   2.0438E+06  8.7143E+04  4.2085E+05
0000026   2.2299E+06  2.5730E+05  4.2927E+05
0000027   2.0035E+06  4.7241E+05  3.3397E+05
0000028   2.1662E+06  2.9102E+05 -1.6888E+05
0000029   1.4893E+06 -1.4660E+04  2.1847E+05
0000030   1.7160E+06  2.4282E+05  5.5155E+05
0000031   1.4371E+06 -3.6204E+05 -2.6245E+05
0000032   1.8167E+06  1.4851E+05  5.5773E+05
0000033   1.8090E+06 -9.5794E+04 -5.1592E+05
0000034   2.0331E+06  6.1688E+05 -1.4476E+05
0000035   1.7694E+06 -3.4127E+05 -1.7697E+05
0000036   1.3164E+06 -1.3233E+05  6.2624E+04
0000037   1.6347E+06 -2.9082E+05 -3.5502E+05
0000038   1.9234E+06 -2.8204E+05  1.2311E+04
0000039   1.2040E+06  7.3268E+05  6.2423E+05
0000040   1.4413E+06  2.5219E+05  1.6185E+05
0000041   1.8881E+06 -3.3765E+05  3.8910E+05
0000042   1.6270E+06 -1.0278E+05  2.2807E+05
0000043   1.6220E+06 -1.6445E+05  2.4318E+05
0000044   1.6633E+06  4.1826E+05  1.5939E+05
0000045   1.8945E+06  2.5777E+05  5.1040E+05
0000046   1.5196E+06  3.3279E+04 -2.2253E+05
0000047   1.3299E+06 -7.5268E+05  7.6414E+05
0000048   2.1643E+06 -8.5886E+04  7.7906E+04
0000049   1.8115E+06  1.0589E+05 -2.5409E+05
0000050   1.4531E+06  5.4529E+05  3.2147E+05
0000051   1.4931E+06  1.2598E+06  4.5258E+05
0000052   1.5195E+06 -5.7181E+05  1.6749E+05
0000053   1.0176E+06  2.3072E+05  8.9668E+05
0000054   1.7183E+06 -7.3182E+05  7.6762E+05
0000055   1.7995E+06  1.9524E+05  2.9320E+05
0000056   1.7101E+06 -2.9171E+05  2.1465E+05
0000057   1.5201E+06 -2.1418E+05 -4.3745E+05
0000058   1.5491E+06  3.5408E+05 -8.0790E+04
0000059   2.0948E+06  2.8683E+05  1.5829E+05
0000060   2.2302E+06 -1.7455E+05  4.0335E+04
0000061   1.7817E+06 -6.3029E+05  2.2079E+05
0000062   2.0220E+06 -8.7946E+05 -1.8451E+05
0000063   1.0871E+06  5.8011E+04 -1.5854E+05
0000064   1.8980E+06 -3.1166E+05 -8.9823E+05
0000065   2.1870E+06 -2.9034E+05  1.6591E+05
0000066   1.8632E+06 -5.5619E+05  4.1170E+05
0000067   1.7019E+06 -2.7446E+05 -6.7711E+05
0000068   1.9744E+06 -2.5641E+05 -3.0967E+05
0000069   2.2026E+06  2.9629E+05  5.2367E+05
0000070   2.0956E+06 -1.0207E+05  1.5486E+05
0000071   1.0063E+06  5.7802E+04  3.2305E+05
0000072   2.0620E+06 -1.0009E+04  6.7407E+04
0000073   1.9633E+06  1.1517E+05  3.6536E+05
0000074   1.7145E+06 -1.0455E+05 -2.1836E+05
0000075   2.3824E+06  3.7869E+05 -5.8735E+05
0000076   2.0020E+06  3.8585E+05 -1.7885E+05
0000077   1.4953E+06  3.8973E+05  1.0956E+05
0000078   1.8266E+06  1.6552E+05  1.7032E+05
0000079   2.1764E+06 -5.6573E+05  6.0774E+05
0000080   1.8734E+06 -8.3128E+05  1.3768E+05
0000081   2.1259E+06  4.5364E+05  3.0431E+05
0000082   1.7611E+06  1.5430E+05  4.8264E+05
0000083   2.0151E+06 -9.5242E+04 -3.2013E+05
0000084   8.5912E+05 -4.3993E+05  4.8307E+05
0000085   1.6621E+06 -4.2888E+05 -1.7216E+05
0000086   9.5657E+05  3.3477E+05 -7.6759E+04
0000087   1.4804E+06 -4.4489E+05  2.9420E+04
0000088   1.6388E+06 -4.9186E+05  5.4815E+05
0000089   9.9737E+05 -5.1764E+05 -6.6451E+05
0000090   1.2287E+06  5.6965E+05  4.9430E+05
0000091   2.2697E+06  2.4493E+05 -4.2974E+05
0000092   2.4584E+06 -5.7240E+04  2.5578E+05
0000093   9.3620E+05  1.0285E+06 -5.7583E+05
0000094   1.1885E+06 -4.7701E+05 -3.8037E+05
0000095   1.4674E+06 -3.8812E+05 -5.9617E+05
0000096   1.8423E+06  6.3017E+04  9.9344E+04
0000097   2.1946E+06  2.6388E+05  6.7957E+05
0000098   1.5665E+06 -5.3478E+05 -3.3836E+05
0000099   1.2437E+06 -4.7228E+05  1.1754E+05
0000100   1.0824E+06 -3.7456E+04  4.4650E+05
0000101   1.4587E+06  6.7833E+05  3.7999E+05
0000102   1.3558E+06 -1.6008E+05 -8.9179E+05
0000103   1.3718E+06  1.1261E+06  5.3143E+04
0000104   1.2967E+06  8.2241E+05 -2.5634E+05
0000105   1.6413E+06  5.3385E+04  7.7650E+05
0000106   1.9214E+06 -1.4539E+05 -4.6367E+05
0000107   2.1340E+06  1.5235E+05  3.7583E+05
