============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1000000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0178 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.7319E+06 -2.1385E+05 -1.4118E+06
0000002   1.6345E+06 -5.3947E+05  6.0214E+05
0000003   9.4393E+05  4.7523E+05 -3.7846E+04
0000004   2.1373E+06  1.7669E+05 -3.2067E+05
0000005   1.5089E+06 -7.6499E+04 -1.7542E+05
0000006   1.2093E+06 -3.3286E+05 -3.1008E+05
0000007   1.9232E+06 -2.8265E+05  5.3679E+05
0000008   2.2052E+06  7.1541E+05 -4.4661E+05
0000009   2.0396E+06 -7.1456E+04 -4.6886E+05
0000010   2.2025E+06  5.1383E+05 -2.1861E+05
0000011   1.3062E+06 -2.4820E+05  1.0913E+05
0000012   1.4817E+06 -2.3789E+04 -4.2394E+05
0000013   1.4786E+06  2.7819E+05  7.0995E+05
0000014   2.0853E+06 -1.9885E+05 -3.2243E+05
0000015   1.5648E+06  2.8139E+05  6.3939E+05
0000016   2.0474E+06 -3.7534E+05 -3.9403E+05
0000017   1.4885E+06 -2.0260E+05  3.2992E+05
0000018   1.3718E+06 -1.9225E+05 -4.0191E+05
0000019   1.8380E+06 -8.3165E+05 -9.6982E+04
0000020   2.1033E+06  3.0852E+05 -2.1401E+05
0000021   2.3735E+06  4.3798E+05  1.0550E+04
0000022   1.1129E+06  6.7656E+05  4.5223E+04
0000023   2.5102E+06 -1.6539E+05  1.4938E+04
0000024   1.6677E+06  5.9817E+05  1.2773E+06
0000025   2.0381E+06 -1.1506E+05 -8.7810E+04
0000026   2.5700E+06  2.5824E+05 -6.9188E+04
0000027   1.9632E+06  1.0546E+05  4.2258E+05
0000028   1.2810E+06 -7.2074E+05 -2.0678E+05
0000029   1.3630E+06  9.1428E+04  1.5862E+05
0000030   1.7051E+06  6.2593E+05 -3.9823E+05
0000031   1.5266E+06  5.4176E+05 -2.0197E+05
0000032   1.8683E+06  2.2392E+05  2.4462E+05
0000033   2.0487E+06 -5.3111E+05 -2.0884E+05
0000034   1.7514E+06 -1.9236E+05 -4.7778E+05
0000035   1.4914E+06 -1.8969E+05 -3.1119E+05
0000036   1.4884E+06 -1.1852E+05  4.8554E+05
0000037   1.8173E+06 -2.7984E+05 -2.7568E+05
0000038   1.8138E+06  4.6052E+05 -2.7570E+05
0000039   1.5938E+06 -6.7885E+04  2.5053E+05
0000040   1.3003E+06 -3.9628E+05 -2.9300E+05
0000041   1.6259E+06  1.0845E+05 -7.8665E+04
0000042   1.9885E+06 -1.3317E+05 -8.2051E+05
0000043   1.7467E+06  6.2256E+05 -3.8375E+04
0000044   1.6025E+06 -1.1499E+05 -1.0121E+04
0000045   1.7070E+06 -5.9041E+05 -1.8074E+05
0000046   1.6335E+06 -7.7159E+05  1.0448E+06
0000047   1.9838E+06  1.9777E+04 -2.0220E+05
0000048   1.3382E+06  2.2884E+05 -2.0022E+05
0000049   1.5334E+06  2.3673E+04 -1.0081E+06
0000050   1.6501E+06 -1.5705E+03 -9.4997E+05
0000051   1.3608E+06 -2.1924E+05 -2.6329E+05
0000052   1.4684E+06  8.2416E+05 -6.2644E+05
0000053   1.8703E+06 -2.7667E+05  7.9906E+05
0000054   2.0047E+06  2.4966E+04  7.8370E+04
0000055   2.2227E+06  1.7737E+05  2.0964E+05
0000056   2.0312E+06  2.0440E+05  2.5265E+05
0000057   2.0214E+06 -1.6305E+05  5.1182E+05
0000058   2.1836E+06  1.0766E+05  4.0060E+05
0000059   1.8832E+06 -6.1496E+05  2.2285E+05
0000060   2.1220E+06  4.0890E+05 -9.0786E+05
0000061   1.8875E+06 -3.4303E+05  1.2016E+05
0000062   2.0606E+06  8.9611E+05 -6.2559E+05
0000063   2.2952E+06  3.0024E+05  3.4448E+05
0000064   1.5247E+06 -4.4500E+05  2.8788E+05
0000065   1.8570E+06  3.1474E+05 -7.4696E+05
0000066   2.0436E+06 -2.6103E+04 -2.3929E+05
0000067   2.0481E+06  2.1560E+05 -5.0691E+05
0000068   2.0661E+06 -2.6324E+05 -4.8348E+04
0000069   1.4668E+06  8.9310E+04 -4.8367E+05
0000070   2.2625E+06  5.8088E+05  6.8883E+04
0000071   2.0844E+06 -4.0130E+04  1.6647E+05
0000072   1.9638E+06  5.4573E+04 -2.2382E+04
0000073   2.0487E+06 -6.3575E+05  4.1258E+05
0000074   2.0688E+06  2.5992E+05  4.1061E+04
0000075   1.2740E+06 -1.4764E+05  2.9447E+05
0000076   1.5922E+06  3.8394E+05 -3.1190E+05
0000077   1.5500E+06  7.6286E+05 -2.4236E+04
0000078   2.2354E+06  1.7008E+04  2.4345E+05
0000079   1.7934E+06  1.6413E+05  4.0507E+05
0000080   1.7174E+06  6.1619E+05  9.2347E+05
0000081   1.7814E+06 -2.9308E+05 -3.2824E+05
0000082   2.3495E+06  2.6734E+03  1.1954E+05
0000083   1.0480E+06 -5.0985E+05 -3.6256E+05
0000084   1.5345E+06 -1.7660E+05 -1.4399E+05
0000085   1.0100E+06  3.4346E+05 -1.1060E+05
0000086   1.5250E+06  4.0535E+05 -9.1626E+05
0000087   2.0310E+06  3.7542E+04 -1.1277E+05
0000088   2.0028E+06  4.7839E+05 -2.8137E+05
0000089   2.1189E+06 -8.8013E+05 -4.1330E+05
0000090   1.4060E+06 -3.0420E+05  4.2816E+05
0000091   2.1381E+06 -2.3390E+04  7.9479E+05
0000092   1.6604E+06  4.4668E+04  5.4254E+05
0000093   1.3831E+06  9.9613E+04  5.9901E+05
0000094   6.5789E+05  3.6802E+05  3.8688E+05
0000095   2.3080E+06 -3.1417E+04  1.6353E+05
0000096   1.7161E+06  1.2473E+06  3.3528E+05
0000097   1.4698E+06 -4.9584E+05 -7.5177E+04
0000098   1.4791E+06  7.0765E+05  1.4342E+05
0000099   1.3885E+06  3.2321E+05  3.5016E+05
0000100   1.5936E+06 -2.7320E+05 -5.9333E+05
0000101   2.5300E+06  1.6831E+05 -7.9107E+04
0000102   1.8975E+06 -6.2948E+05  3.3878E+05
0000103   1.9548E+06 -2.6851E+05  4.3199E+05
0000104   1.4582E+06 -6.9732E+04 -5.9952E+05
0000105   1.8018E+06  1.8968E+05  5.0710E+05
0000106   1.5578E+06  4.8983E+05  3.3856E+05
