============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 2682696.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0178 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   7.6837E+05  1.9953E+05  3.2807E+05
0000002   8.0211E+05 -1.8564E+04  2.3070E+05
0000003   8.0987E+05 -2.6156E+05  2.8561E+05
0000004   2.8117E+05  5.6127E+04  2.9308E+05
0000005   2.4852E+05  1.0281E+05  1.7575E+05
0000006   3.4160E+05  8.3056E+03 -4.0839E+05
0000007   6.9949E+05 -2.0819E+05  2.0284E+05
0000008   5.7545E+05 -7.5538E+04 -3.0638E+05
0000009   1.0705E+05  1.2829E+04  1.1094E+05
0000010   6.4227E+05  9.2485E+04  9.6555E+04
0000011   3.6776E+05  2.1841E+05 -6.9305E+03
0000012   4.3118E+05  6.0703E+04 -1.5373E+04
0000013   5.1512E+05  6.9627E+03  4.4115E+04
0000014   6.3300E+05 -2.5135E+05  1.9786E+05
0000015   8.3180E+05 -2.6869E+04 -1.0041E+05
0000016   7.0255E+05  9.3079E+04 -1.9482E+05
0000017   4.4366E+05 -1.5202E+05  3.4457E+05
0000018   5.9740E+05 -4.0227E+04 -8.6830E+04
0000019   5.5896E+05  2.1026E+05 -1.3672E+05
0000020   7.7295E+05 -4.3535E+04 -5.5195E+04
0000021   4.4187E+05 -3.7447E+05  2.6094E+05
0000022   2.5859E+05  8.5265E+04 -6.8528E+04
0000023   6.2700E+05  8.1286E+04 -1.1430E+05
0000024   6.1799E+05  8.2949E+04  6.9507E+04
0000025   4.4907E+05 -1.2702E+05  2.0801E+05
0000026   6.0325E+05  6.1987E+04 -1.7612E+04
0000027   3.9179E+05 -2.2384E+04 -1.3469E+04
0000028   7.2541E+05 -3.4650E+05  2.9283E+04
0000029   4.6092E+05 -2.5617E+05 -1.0195E+05
0000030   2.8249E+05  2.7212E+05  2.7779E+05
0000031   8.2554E+05 -3.1764E+05  1.3432E+03
0000032   7.8856E+05 -1.9267E+05  1.1312E+05
0000033   6.6580E+05 -1.2766E+05 -1.7354E+05
0000034   3.9565E+05 -9.5578E+04 -2.0652E+05
0000035   5.5877E+05  2.4723E+05  2.4818E+04
0000036   3.9363E+05 -1.7361E+05 -1.1322E+05
0000037   7.2455E+05  2.9483E+05 -1.1102E+05
0000038   3.7814E+05  1.0714E+05  2.3411E+04
0000039   4.6431E+05 -1.7930E+05 -1.4564E+05
0000040   6.7308E+05  1.1217E+05  2.9326E+04
0000041   6.2207E+05  2.0760E+05 -2.3004E+05
0000042   5.0336E+05  2.0334E+04 -5.2065E+04
0000043   6.3643E+05  1.2008E+05  1.2557E+05
0000044   3.8018E+05  1.5535E+05 -3.5078E+05
0000045   2.4458E+05  2.7209E+05 -1.1944E+05
0000046   5.7814E+05  2.2677E+05  1.2212E+04
0000047   6.0533E+05 -3.6075E+04 -3.1162E+05
0000048   3.6546E+05 -5.8599E+04 -1.8281E+05
0000049   6.0614E+05  1.2525E+05 -9.5470E+04
0000050   5.7735E+05 -8.1201E+04 -1.0942E+05
0000051   8.1373E+05 -1.6644E+05 -2.7792E+05
0000052   7.4859E+05  6.5780E+04  4.5331E+04
0000053   3.1604E+05 -1.9932E+04 -9.0375E+04
0000054   6.5330E+05 -1.2908E+05 -1.0545E+04
0000055   5.6168E+05  8.9522E+02 -1.0012E+05
0000056   5.9828E+05 -2.9918E+05 -5.1022E+04
0000057   5.9197E+05  2.2015E+05 -1.7193E+05
0000058   4.0830E+05  1.7280E+05 -1.9738E+04
0000059   7.8454E+05  2.4286E+05  2.0581E+04
0000060   3.8619E+05  9.0280E+04  2.4255E+04
0000061   5.0299E+05  5.9559E+04  2.5322E+05
0000062   4.4936E+05 -2.3188E+05  1.6375E+05
0000063   5.0694E+05 -2.2630E+04 -6.7607E+04
0000064   5.7121E+05 -1.3485E+05  5.4213E+04
0000065   7.5026E+05 -2.8328E+04 -2.6304E+05
0000066   4.5434E+05 -1.7070E+05  1.1188E+05
0000067   2.9595E+05 -1.2444E+05 -1.8333E+05
0000068   7.6381E+05 -2.5700E+05 -5.5053E+04
0000069   6.0235E+05  2.1311E+05 -1.6055E+05
0000070   5.2191E+05  1.2241E+05  1.4060E+04
0000071   6.0378E+05  4.0125E+04 -1.3472E+05
0000072   4.5045E+05 -1.5254E+04  1.2520E+05
0000073   5.1933E+05 -1.2042E+04  3.8920E+05
0000074   1.9519E+05  3.0443E+04  7.9557E+04
0000075   2.9092E+05 -1.1475E+05  9.0581E+04
0000076   4.5135E+05 -2.1721E+05 -8.0575E+03
0000077   4.1333E+05  3.3587E+05  9.4846E+04
0000078   4.3593E+05  3.5313E+05 -7.5406E+04
0000079   1.2618E+05 -2.1505E+05 -4.3671E+03
0000080   8.8132E+05  7.1661E+04  1.3281E+04
0000081   5.9257E+05  9.6413E+02 -8.5207E+04
0000082   2.7881E+05 -9.4207E+04 -1.1975E+05
0000083   6.4791E+05 -2.0912E+05 -1.4652E+04
0000084   4.7035E+05  3.7163E+04  7.4042E+04
0000085   3.5312E+05  5.1468E+04 -1.2452E+05
0000086   7.2834E+05  7.1580E+04 -1.1262E+05
0000087   4.8053E+05 -1.7211E+05 -8.1814E+04
0000088   7.3420E+05  2.7843E+05  3.8407E+05
0000089   5.3860E+05  2.2736E+04  1.0207E+05
0000090   3.6406E+05  4.4135E+03 -9.1722E+04
0000091   5.7163E+05  9.3509E+04  3.4292E+05
0000092   3.2822E+05  7.8063E+04  1.8175E+05
0000093   7.7733E+05 -1.8724E+05 -4.9666E+04
0000094   7.3821E+05  8.3777E+04 -9.7788E+04
0000095   5.3721E+05 -1.2482E+05 -1.0889E+05
0000096   5.4605E+05 -4.8138E+05  8.3147E+03
0000097   3.9227E+05 -1.2235E+05  2.0801E+04
0000098   3.7487E+05 -5.3469E+05 -2.0555E+05
0000099   6.5098E+05  2.1402E+05 -9.4261E+04
0000100   3.8405E+05 -1.8650E+05 -2.3617E+05
0000101   7.6596E+05  2.7687E+05  2.1479E+05
0000102   3.9060E+05 -9.2052E+02  2.1282E+05
0000103   5.1897E+05  1.7433E+05 -2.5994E+05
0000104   5.3889E+05  1.4234E+05 -1.1987E+05
0000105   8.3309E+05  1.5142E+05 -2.1869E+05
0000106   5.2414E+05  3.6740E+05  4.3599E+05
