============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1930697.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0178 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.2967E+04 -6.9170E+03 -6.0858E+03
0000002   5.1115E+04 -2.2239E+04 -1.9736E+04
0000003   1.7371E+04  1.8209E+04 -3.5478E+03
0000004   8.1657E+04 -1.3422E+03 -2.1091E+04
0000005   2.9361E+04 -3.0892E+03  1.4809E+04
0000006   3.1813E+04 -2.1974E+04 -7.6968E+02
0000007   4.9701E+04 -8.2863E+03  2.6488E+04
0000008   3.2183E+04  1.5137E+04  2.2091E+04
0000009   3.1752E+04  2.0054E+04  8.8768E+03
0000010   6.0826E+04  3.7306E+04 -1.3646E+04
0000011   6.2805E+04  2.2238E+04  3.2261E+04
0000012   4.2118E+04  3.9931E+03 -3.9356E+04
0000013   2.7560E+04  6.1818E+03 -1.2317E+04
0000014   6.5523E+04  2.0337E+04 -3.8038E+03
0000015   7.6032E+04 -6.6543E+03 -3.3351E+03
0000016   4.0538E+04  1.3561E+04 -5.2011E+03
0000017   5.4595E+04 -4.8601E+04 -3.5769E+04
0000018   7.3183E+04 -8.2732E+03 -3.1426E+04
0000019   3.8098E+04  1.1436E+04  4.3434E+04
0000020   2.6893E+04  8.9049E+03 -1.6625E+04
0000021   2.6877E+04  1.4738E+04 -1.5545E+04
0000022   3.6788E+04 -7.5630E+03  1.6446E+04
0000023   2.3334E+04  1.4120E+04  4.0262E+03
0000024   2.2830E+04  6.9207E+03  1.8566E+03
0000025   5.2923E+04  2.6819E+04 -7.0039E+03
0000026   6.3377E+04  1.6607E+04 -1.1188E+04
0000027   5.7900E+04 -1.4815E+04 -2.0440E+04
0000028   2.1097E+03 -3.0233E+03  5.5395E+03
0000029   2.4801E+04  1.8140E+04 -1.2547E+04
0000030   4.1747E+04  4.2324E+03  1.0944E+04
0000031   2.3910E+04  1.2682E+04  1.6133E+04
0000032   4.5240E+04  2.0013E+04 -2.1810E+04
0000033   8.4326E+04 -3.5578E+04  1.0966E+04
0000034   4.1323E+04  2.5679E+04  3.9078E+03
0000035   2.2502E+04 -8.7889E+03  3.5185E+03
0000036   3.5171E+04 -4.6470E+04 -2.9802E+04
0000037   5.5700E+04  6.4011E+03  4.6833E+03
0000038   1.5747E+04 -3.1918E+03  7.9311E+03
0000039   2.5543E+04  5.2326E+03  3.2825E+04
0000040   6.1880E+04  1.7838E+04 -1.2477E+04
0000041   3.9843E+04  1.4679E+04 -5.5832E+03
0000042   5.8919E+04 -1.3326E+04 -2.1710E+03
0000043   1.4415E+04 -6.6763E+03 -1.0139E+04
0000044   3.0062E+04 -1.5400E+04  1.6436E+04
0000045   1.7926E+04 -2.4422E+04 -8.9915E+03
0000046   3.6603E+04  1.4945E+03  1.4020E+04
0000047   1.1047E+05 -1.1556E+04 -6.4968E+01
0000048   1.0829E+05 -2.1999E+04 -3.0771E+04
0000049   3.8021E+04  2.1272E+02  2.5270E+04
0000050   3.8161E+04 -5.4906E+02 -1.9954E+02
0000051   7.9523E+04  6.7583E+03 -4.3832E+04
0000052   3.4337E+04 -1.5155E+04  3.2141E+03
0000053   2.8155E+04 -1.5248E+03  2.1171E+04
0000054   2.8732E+04  6.4450E+03  1.2105E+04
0000055   5.6398E+04 -1.4528E+04  2.0215E+04
0000056   6.6368E+04  1.5521E+04 -3.0301E+04
0000057   5.4424E+04  1.7967E+04  2.0190E+04
0000058   2.6849E+04  1.6045E+04  4.0929E+03
0000059   5.0992E+04  3.3409E+04 -3.4746E+04
0000060   7.1001E+03  1.1360E+04 -9.4364E+03
0000061   2.3593E+04  2.1960E+04 -2.7148E+04
0000062   1.3674E+04 -1.8855E+04  5.8776E+02
0000063   3.4840E+04  1.8079E+04  2.6773E+04
0000064   7.0309E+04 -1.5379E+04  4.5041E+04
0000065   3.4724E+04  3.1314E+04  1.9181E+04
0000066   2.7883E+04  2.5735E+04  2.8266E+04
0000067   3.4991E+04 -2.9940E+04  2.0862E+04
0000068   4.6722E+04  1.9207E+04  1.6390E+04
0000069   5.7494E+04 -2.7331E+04 -5.6764E+04
0000070   4.6669E+04 -1.3559E+04 -2.6236E+04
0000071   5.3080E+04 -1.0886E+04 -7.2479E+03
0000072   2.9604E+04  9.1288E+03 -6.6966E+03
0000073   2.6648E+04  2.1427E+04 -3.5618E+04
0000074   4.2928E+04  1.6674E+04  2.2352E+04
0000075   3.7471E+04  1.6285E+04  2.0761E+04
0000076   3.8174E+04  6.8898E+03 -1.0790E+04
0000077   5.6955E+04 -1.1409E+04 -1.0227E+04
0000078   2.9525E+04  7.2568E+03 -2.1241E+04
0000079   4.5343E+04  7.1616E+03 -1.5497E+04
0000080   8.0062E+04 -2.0274E+04  3.8851E+04
0000081   2.1372E+04  7.7622E+03 -1.3123E+04
0000082   5.2210E+04  3.5870E+04  1.4058E+04
0000083   1.0017E+05  1.7801E+04  1.8026E+03
0000084   5.7891E+04 -1.1657E+04 -3.6847E+04
0000085   1.7573E+04  2.3557E+03 -6.0055E+03
0000086   4.0070E+04 -1.7030E+04  1.8341E+04
0000087   2.8707E+04 -7.0495E+02  5.4728E+03
0000088   6.0175E+04  5.3983E+03  3.7335E+04
0000089   2.9081E+03 -1.0351E+03  8.0346E+03
0000090   6.9377E+04 -1.9921E+04 -1.5163E+04
0000091   9.4813E+03 -2.0700E+04 -4.2464E+04
0000092   4.5451E+04  3.5732E+04  4.8114E+03
0000093   8.5697E+04 -9.2506E+03  3.6849E+04
0000094   7.5500E+04 -4.0308E+04 -4.6746E+04
0000095   3.1450E+04 -3.3676E+04  3.8727E+03
0000096   3.5564E+04 -2.7688E+04  1.7242E+04
0000097   1.2858E+04  7.7448E+03  4.2281E+02
0000098   3.3993E+04  4.7208E+03 -3.1520E+04
0000099   5.0913E+04 -2.3566E+03  1.1958E+04
0000100   5.1597E+04  4.9121E+04  2.8244E+04
0000101   3.6907E+04 -5.6824E+03  2.4541E+04
0000102   2.9137E+04 -1.5966E+04  2.4072E+04
0000103   5.8758E+04 -8.5062E+03  7.4655E+03
0000104   6.1183E+04 -9.6403E+03  3.8108E+03
0000105   3.4303E+04  9.8512E+03 -2.6522E+04
0000106   3.0708E+04 -2.5162E+04  1.5091E+04
