============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1526418.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0178 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.6039E+05  9.4591E+04 -8.5944E+04
0000002   2.9840E+05 -1.5019E+05  7.9817E+04
0000003   2.6167E+05  1.9567E+05  5.5172E+04
0000004   5.0315E+05  4.5426E+04  1.2909E+05
0000005   3.4957E+05  2.2454E+05  2.8348E+05
0000006   1.8325E+05 -1.8132E+05  1.2180E+05
0000007   3.6936E+05 -1.3206E+05  8.4910E+04
0000008   2.4842E+05 -7.8063E+04 -1.1780E+05
0000009   2.2231E+05 -3.0121E+05  4.3541E+04
0000010   3.0765E+05  1.2367E+05  9.9181E+04
0000011   3.6535E+05 -2.1273E+04 -2.7078E+04
0000012   1.2649E+05  2.8019E+04  4.2221E+04
0000013   4.1085E+05 -7.1238E+04  6.1655E+04
0000014   4.2260E+05 -1.0583E+05  1.2748E+05
0000015   9.9559E+04  2.9755E+04  3.7359E+04
0000016   3.7108E+05  3.8236E+04  1.9150E+05
0000017   3.8093E+05 -1.0503E+05  1.5707E+04
0000018   4.2542E+05 -1.0369E+05 -7.1809E+04
0000019   2.3503E+05 -7.0679E+04 -1.6059E+05
0000020   4.2578E+05  7.2927E+04  9.8050E+04
0000021   4.7861E+05 -6.2697E+04  3.0367E+05
0000022   2.7829E+05  1.3557E+05 -4.8488E+03
0000023   3.9499E+05  7.2719E+04 -3.0435E+04
0000024   3.3945E+05 -1.5064E+05 -4.3345E+04
0000025   4.6632E+05  1.1885E+05 -4.7518E+04
0000026   2.5661E+05  1.2902E+05 -2.0533E+04
0000027   4.0490E+05 -9.2042E+04 -1.3589E+05
0000028   2.3764E+05 -3.2021E+05 -2.4459E+04
0000029   4.2200E+05  4.5279E+04 -3.1409E+04
0000030   3.2562E+05 -8.6786E+04  1.0472E+05
0000031   3.7969E+05 -2.5819E+04  2.4539E+05
0000032   6.5454E+04  4.2370E+04 -9.9438E+04
0000033   4.2261E+05  1.1081E+05 -2.8724E+03
0000034   1.8300E+05  4.9540E+03 -8.9589E+04
0000035   2.1046E+05  4.1187E+04 -4.4252E+04
0000036   2.2564E+05  8.1869E+03  9.4491E+04
0000037   1.2444E+05 -4.3462E+04 -1.3178E+05
0000038   3.4940E+05 -6.9090E+04  4.9111E+04
0000039   2.5816E+05  2.4198E+04  3.4247E+04
0000040   3.2100E+05 -8.5881E+04  7.3890E+04
0000041   3.8429E+05  1.3906E+05  7.5843E+04
0000042   4.2769E+05  3.5466E+04  1.3815E+05
0000043   4.1725E+05 -1.3183E+04 -8.5978E+04
0000044   2.2715E+05  1.1848E+05 -6.2818E+04
0000045   3.9231E+05  2.7474E+04 -4.9986E+04
0000046   3.5397E+05  1.6673E+05 -2.2013E+04
0000047   4.9912E+05 -1.6769E+05  2.1406E+05
0000048   3.8351E+05  6.5218E+04  2.1985E+04
0000049   1.6512E+05 -1.7971E+05  8.6292E+03
0000050   1.0107E+05 -6.0104E+04  6.1596E+04
0000051   1.9764E+05  6.3744E+04 -1.8437E+04
0000052   2.1281E+05  1.6493E+03  4.2218E+04
0000053   3.2006E+05  4.9023E+04 -6.4733E+04
0000054   1.9404E+05  1.8483E+04 -4.3630E+04
0000055   4.0167E+05  5.7206E+04  5.3221E+04
0000056   3.1454E+05 -2.3063E+05 -9.8611E+04
0000057   3.2337E+05  8.3008E+03  2.4251E+05
0000058   3.2517E+05  1.3220E+05  2.7277E+04
0000059   2.9159E+05  3.1274E+04 -4.6814E+04
0000060   2.5710E+05  6.0204E+04 -2.5773E+04
0000061   2.3335E+05 -2.1085E+04  4.3888E+04
0000062   2.8674E+05 -1.7943E+04 -8.1265E+04
0000063   1.4283E+05 -7.1299E+04  2.7598E+04
0000064   4.5015E+04 -4.4888E+04  2.4409E+04
0000065   4.0537E+05  1.1299E+05  3.4836E+04
0000066   3.1173E+05 -3.1380E+04  9.8890E+04
0000067   4.8308E+05 -5.1710E+04 -2.1206E+05
0000068   1.9879E+05  1.8046E+05  3.3270E+04
0000069   8.6926E+04  1.1075E+05 -1.9153E+05
0000070   4.5215E+05 -1.2202E+05  5.6709E+04
0000071   3.7925E+05  1.2177E+05 -1.8470E+04
0000072   3.8738E+05  1.2141E+05  2.4374E+04
0000073   6.3234E+04 -2.4050E+04  4.3181E+04
0000074   3.3235E+05  1.0338E+04  1.6859E+05
0000075   2.7293E+05 -1.7348E+05  3.4403E+04
0000076   2.7947E+05 -1.8829E+05 -8.3175E+04
0000077   2.4255E+05 -1.0620E+05  9.7013E+04
0000078   4.2615E+05  1.0835E+05  4.7757E+04
0000079   2.9989E+05  7.0766E+03  5.1779E+04
0000080   2.7677E+05 -5.0219E+04  4.2474E+03
0000081   1.9998E+05  2.3036E+05  1.5966E+05
0000082   3.3540E+05  8.2999E+04  8.9127E+04
0000083   5.0069E+05 -1.1667E+04  2.9553E+04
0000084   2.8805E+05  5.0846E+04  1.3088E+05
0000085   5.7278E+04 -3.7167E+03  1.4198E+04
0000086   4.1123E+05  1.9025E+05 -1.3124E+05
0000087   2.7187E+05 -6.9283E+04 -1.1412E+05
0000088   1.4565E+05  8.5318E+04 -2.6264E+04
0000089   3.8511E+05  1.4033E+05  2.3506E+03
0000090   1.3197E+05 -1.4774E+05  3.5871E+04
0000091   1.7952E+05  6.2196E+04 -1.0593E+05
0000092   4.0260E+05  1.1247E+05  4.3528E+04
0000093   2.1461E+05 -1.1778E+05  5.9140E+04
0000094   2.6033E+05  6.8690E+04  2.1890E+05
0000095   3.8772E+05  1.5309E+04 -5.8886E+04
0000096   2.8018E+05 -9.5833E+04  1.4340E+05
0000097   1.0837E+05 -8.7995E+04 -1.5866E+05
0000098   3.4361E+05 -2.1316E+05 -1.5616E+05
0000099   3.0704E+05  4.1204E+04  2.0355E+04
0000100   3.4487E+05  8.2362E+04  7.9422E+04
0000101   3.7524E+05  2.0853E+03  1.2915E+05
0000102   3.4861E+05  1.8177E+04  3.9125E+04
0000103   4.9539E+05 -1.0061E+05  1.5692E+05
0000104   5.0552E+05  6.4791E+04 -2.3547E+03
0000105   3.8058E+05  5.3370E+04  2.1771E+05
0000106   5.1672E+05 -1.7764E+04  1.5510E+04
0000107   2.7242E+05  1.3695E+05  1.4192E+05
