============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 3556480.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0178 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   8.1039E+05  2.2688E+05  4.8207E+05
0000002   9.8017E+05 -1.4786E+05  2.0560E+05
0000003   8.7400E+05  1.1024E+05 -4.6508E+05
0000004   6.0211E+05  1.8224E+05  1.1839E+05
0000005   7.3343E+05 -1.7591E+05 -3.3012E+05
0000006   7.7855E+05  1.1271E+05  2.1393E+05
0000007   8.1347E+05 -1.6511E+05  4.7902E+04
0000008   6.2404E+05  4.5801E+04  1.6662E+04
0000009   3.8231E+05  2.7745E+03  1.6006E+05
0000010   1.2734E+05 -6.8284E+04  1.1625E+05
0000011   3.4249E+05 -2.1723E+05  3.0568E+05
0000012   8.6578E+05 -1.9634E+05  2.5941E+04
0000013   5.9586E+05 -4.3240E+04 -1.1356E+05
0000014   9.1988E+05  7.8608E+04 -6.6014E+05
0000015   5.8537E+05  5.0658E+05  6.8604E+03
0000016   7.4635E+05  1.0605E+05  6.3096E+04
0000017   9.1633E+05 -4.6745E+04  1.8871E+05
0000018   6.0238E+05 -5.4704E+04 -2.3181E+05
0000019   7.0986E+05 -7.9663E+04 -2.0346E+05
0000020   7.5895E+05  2.7265E+04  1.4833E+05
0000021   7.0986E+05 -3.2318E+04  9.0884E+04
0000022   7.3344E+05 -2.3682E+04  1.7917E+05
0000023   9.1826E+05  1.7244E+04 -6.1554E+04
0000024   7.9265E+05  3.6093E+05 -9.6928E+04
0000025   7.0715E+05 -8.8996E+04  3.0915E+05
0000026   5.9210E+05 -5.9573E+04 -4.4344E+05
0000027   7.1171E+05 -3.5271E+05 -1.9233E+05
0000028   7.4018E+05 -1.0157E+05  8.7358E+05
0000029   9.8162E+05  3.4788E+05 -2.9804E+04
0000030   7.6067E+05 -2.4205E+05 -4.4706E+04
0000031   5.2357E+05  2.4105E+05 -7.3182E+04
0000032   9.1234E+05 -3.5155E+05  4.1900E+04
0000033   7.7497E+05 -1.9956E+05 -4.3576E+04
0000034   8.2388E+05  1.1446E+05  3.2056E+05
0000035   8.2228E+05 -1.9780E+05  5.1054E+04
0000036   7.3760E+05 -5.7535E+04  6.8849E+04
0000037   7.6114E+05 -1.2160E+04 -8.9439E+04
0000038   7.9365E+05 -1.9319E+05  2.6963E+05
0000039   8.9276E+05  1.1195E+05 -2.9995E+05
0000040   7.2358E+05 -3.4410E+05  1.5153E+03
0000041   8.7134E+05  6.7358E+04  2.8495E+04
0000042   1.0694E+06  2.7578E+05 -8.0746E+04
0000043   8.9688E+05  3.3137E+05 -1.1390E+05
0000044   8.2377E+05  3.7977E+05  9.9274E+04
0000045   8.0262E+05 -1.1424E+05  2.4681E+05
0000046   6.3673E+05  7.9262E+04  1.5161E+05
0000047   9.6851E+05  1.3915E+05 -3.7237E+04
0000048   6.3756E+05 -2.6370E+05 -1.6070E+05
0000049   4.1706E+05  1.3464E+05  4.2587E+04
0000050   8.2211E+05  2.7266E+05 -4.5156E+02
0000051   3.5676E+05 -1.3855E+05  1.0566E+05
0000052   8.0052E+05 -2.5642E+05  1.8408E+05
0000053   5.7136E+05  1.8209E+05  2.0410E+04
0000054   1.1476E+06 -4.4489E+04 -1.2251E+05
0000055   1.1170E+06 -1.9277E+05 -2.1264E+05
0000056   5.9193E+05 -1.2166E+05 -9.3818E+04
0000057   3.9951E+05 -5.6930E+05 -3.4795E+05
0000058   3.9144E+05 -6.4812E+04  1.5242E+05
0000059   8.0541E+05  6.1706E+04 -2.6762E+04
0000060   7.7729E+05  1.1400E+05  1.2387E+05
0000061   8.3893E+05  9.7098E+04  3.0143E+05
0000062   2.9546E+05 -5.2375E+02 -1.7812E+05
0000063   7.2879E+05  8.3848E+03  4.0313E+05
0000064   6.0837E+05 -2.3253E+05 -3.5285E+05
0000065   8.9415E+05 -5.2086E+04  8.9913E+03
0000066   6.0490E+05  1.8617E+05 -4.0240E+04
0000067   9.6285E+05  3.6318E+04 -3.4408E+04
0000068   3.2936E+05 -3.9566E+05  3.8221E+05
0000069   5.6373E+05 -2.9371E+05  1.7532E+05
0000070   9.0562E+05 -2.1499E+05  2.9357E+05
0000071   8.2906E+05 -1.8585E+05  3.2972E+05
0000072   8.1688E+05 -2.5031E+05  5.8946E+04
0000073   4.2795E+05  2.0771E+04 -2.6343E+04
0000074   8.3772E+05  6.5200E+04  1.6421E+04
0000075   5.2400E+05 -5.3352E+04 -1.7336E+05
0000076   9.0525E+05  1.7881E+05  1.6477E+05
0000077   9.2517E+05  1.0242E+05  8.1661E+04
0000078   7.6777E+05  5.2999E+04 -2.4926E+05
0000079   6.1790E+05 -1.1956E+04  6.2241E+04
0000080   6.0093E+05 -1.3904E+05 -2.2977E+05
0000081   7.5830E+05 -3.2022E+05 -5.2006E+05
0000082   5.2118E+05 -3.4719E+04 -2.9967E+05
0000083   8.0440E+05 -3.7096E+05  2.7793E+05
0000084   1.0264E+06 -1.4685E+05 -1.8619E+05
0000085   7.9063E+05 -2.8769E+05 -1.4850E+05
0000086   6.4723E+05 -7.6210E+04 -9.9405E+04
0000087   5.1713E+05  7.5195E+04  5.0916E+04
0000088   6.3656E+05  4.6781E+05  1.1975E+05
0000089   4.9431E+05  6.2982E+04  9.9949E+04
0000090   6.5894E+05  1.6447E+05  1.1849E+04
0000091   6.9258E+05 -1.8076E+05 -1.3912E+04
0000092   6.4601E+05 -2.1755E+04 -5.6697E+04
0000093   5.3895E+05 -1.1204E+05  7.7844E+04
0000094   7.4463E+05  6.1797E+04  4.4290E+05
0000095   5.2432E+05  4.3546E+04 -1.1532E+05
0000096   4.0803E+05 -2.6744E+05 -1.0368E+05
0000097   1.0131E+06 -2.4542E+05  2.8640E+05
0000098   8.5929E+05  1.0241E+05 -1.9356E+05
0000099   1.0593E+06  3.7501E+04  8.1142E+04
0000100   1.0075E+06 -9.1451E+03 -2.5970E+04
0000101   7.5373E+05  2.8397E+04 -5.7846E+04
0000102   9.2520E+05  5.1611E+04 -4.6414E+05
0000103   1.0509E+06 -1.6579E+05  1.6076E+05
0000104   3.7670E+05 -1.3763E+05 -1.3233E+05
0000105   3.0766E+05  2.6383E+05  5.9447E+05
0000106   7.4916E+05  1.6975E+05  1.4403E+05
