============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1098541.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+03 A
  Layer # 1 - Density =0000.0002 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.9948E+06 -2.3848E+06 -5.7808E+05
0000002   1.3295E+06 -1.4031E+06 -4.4516E+05
0000003   5.6594E+06 -4.2585E+05  8.1751E+05
0000004   2.8523E+06  1.1468E+06 -1.8962E+06
0000005   2.2582E+06 -2.0706E+06 -2.6070E+06
0000006   4.9862E+06  2.8836E+05 -9.6879E+05
0000007   2.8927E+05  1.4322E+06 -1.9161E+05
0000008   7.9071E+05 -8.7370E+04 -6.8331E+05
0000009   2.6946E+05 -6.9836E+05  2.8045E+05
0000010   4.5388E+06  1.1479E+06 -7.8470E+05
0000011   3.1890E+06 -9.6979E+05  4.8689E+04
0000012   4.0734E+06 -6.2131E+05 -3.1204E+03
0000013   2.1476E+06 -1.0844E+06  1.5150E+06
0000014   4.2299E+06 -2.4527E+06 -1.3413E+06
0000015   4.5881E+06  3.5156E+05 -3.9644E+05
0000016   4.7409E+06  4.4867E+04  2.8032E+05
0000017   3.2319E+06  3.7388E+05  1.2567E+06
0000018   4.0847E+06  2.0507E+05 -5.2820E+03
0000019   3.3805E+06  2.7872E+04 -5.0722E+05
0000020   1.5213E+06 -1.0878E+06  1.1966E+06
0000021   3.1804E+06 -1.8471E+06  5.6151E+05
0000022   2.0789E+06  5.3573E+05  5.2435E+05
0000023   2.6819E+06 -2.7528E+05 -4.3863E+05
0000024   5.0900E+06  2.1351E+06 -1.0942E+05
0000025   4.0721E+06 -3.4852E+05  4.5794E+05
0000026   1.4050E+06 -1.3878E+06  5.6895E+04
0000027   7.7649E+05 -2.6409E+06  1.6602E+06
0000028   2.0583E+06  1.5715E+06 -1.1361E+06
0000029   1.6881E+06 -1.3294E+06  9.5418E+04
0000030   2.6909E+06  6.1934E+05 -3.0958E+05
0000031   2.2466E+06 -1.8232E+05 -2.4842E+05
0000032   1.5733E+06 -3.3107E+05 -8.6288E+05
0000033   3.7377E+06  2.1888E+06 -1.0121E+05
0000034   1.6237E+06  7.3455E+05  3.6923E+05
0000035   2.4328E+06 -8.2702E+04 -1.0985E+05
0000036   8.7987E+05  6.0736E+05 -1.4296E+06
0000037   3.5717E+06  3.6926E+05 -9.1346E+04
0000038   4.2314E+06 -1.5160E+06  8.2272E+04
0000039   2.1542E+06  1.0263E+06  2.9478E+05
0000040   2.4917E+06  2.3155E+06 -1.2261E+06
0000041   4.9358E+06  1.6290E+06  1.5389E+06
0000042   1.3448E+06 -6.1707E+05 -2.3940E+05
0000043   3.3985E+06  6.7086E+05  2.1394E+06
0000044   4.8499E+06  2.3885E+05  8.6601E+05
0000045   5.3781E+06 -2.4652E+06  9.1712E+05
0000046   4.0369E+06  1.9191E+06 -9.9810E+04
0000047   1.7599E+06  2.8364E+05  9.1929E+05
0000048   3.0982E+06 -9.4990E+05  4.6946E+05
0000049   2.8056E+06  1.8903E+05 -9.3132E+05
0000050   2.7174E+06 -1.5971E+06  1.6887E+05
0000051   1.1795E+06  1.1409E+06 -3.0091E+04
0000052   2.8437E+06 -3.2084E+05 -4.6107E+05
0000053   4.4008E+06 -1.7155E+06 -3.6132E+05
0000054   1.0134E+06  2.4477E+06  7.2186E+04
0000055   1.9367E+06  9.5262E+05 -4.4118E+05
0000056   3.7638E+06 -2.0743E+06  4.3449E+05
0000057   1.3276E+06 -3.2394E+05 -2.2774E+05
0000058   9.8014E+05  4.2282E+05 -3.9716E+05
0000059   3.4789E+06 -1.2978E+06 -3.1118E+05
0000060   2.5528E+06  2.2461E+06  2.3009E+06
0000061   1.2585E+06 -1.5923E+05 -2.9899E+05
0000062   5.0914E+05  2.6557E+05 -3.1421E+05
0000064   4.6553E+06  6.1357E+05 -9.4089E+05
0000065   3.4787E+06 -1.5032E+06 -7.4024E+05
0000066   4.0445E+06  8.3834E+04 -1.1727E+06
0000067   2.1969E+06  1.9290E+06  1.9663E+06
0000068   1.2532E+06 -1.0615E+05 -1.2466E+05
0000069   1.1473E+06  2.3204E+05 -1.9329E+06
0000070   1.0447E+06  1.5190E+05  3.1694E+05
0000071   6.2623E+06 -1.7862E+06 -6.2255E+05
0000072   4.0165E+06 -2.6631E+06  6.4514E+05
0000073   7.6501E+05 -7.4927E+05  8.2402E+05
0000074   1.1934E+06 -6.6712E+04  7.9157E+05
0000075   6.8006E+06 -3.2802E+06 -1.3874E+05
0000076   4.5007E+06 -6.2349E+05  3.1712E+05
0000077   3.1055E+06 -2.3918E+05  1.3126E+06
0000078   3.6688E+06  1.8135E+06 -1.5062E+06
0000079   2.7461E+06 -4.5480E+05  2.9070E+05
0000080   3.5500E+06  8.1787E+05 -4.1802E+05
0000081   3.5425E+06 -3.0430E+06  8.1684E+04
0000082   2.4718E+06  7.9674E+05 -1.5310E+06
0000083   3.4715E+06 -1.2125E+06  9.7946E+05
0000084   2.7784E+06  5.0896E+05 -3.5609E+05
0000085   2.5870E+06  9.9148E+05 -1.6212E+06
0000086   2.1787E+06  1.3995E+06 -9.7416E+05
0000087   3.1825E+06 -4.1661E+05 -2.3794E+05
0000088   3.5558E+06  2.4226E+06 -5.2556E+05
0000089   1.0294E+06 -2.7285E+05  2.7227E+06
0000090   4.2904E+06  1.6379E+06  8.8492E+05
0000091   3.2602E+06 -1.2300E+06 -9.2507E+05
0000092   4.0146E+06 -2.2334E+06 -3.4729E+06
0000093   2.2001E+06 -1.2799E+06 -3.9669E+05
0000094   2.7761E+06 -4.2078E+04 -2.2923E+05
0000095   2.8903E+06  6.8476E+05 -7.4484E+05
0000096   2.6434E+06  7.6178E+05 -2.2146E+06
0000097   2.7571E+06  2.5670E+05 -1.4727E+06
0000098   1.7479E+06  4.2433E+05 -5.5203E+05
0000099   2.1802E+06  1.1084E+06 -2.4062E+05
0000100   3.0216E+06 -8.9442E+05  1.0782E+06
0000101   2.4856E+06  9.6689E+05  2.3504E+06
0000102   2.7829E+06  4.9543E+05  1.8158E+06
0000103   3.3905E+06  1.0153E+06  6.7422E+05
0000104   1.9715E+06  4.1734E+05 -6.6102E+05
0000105   1.7461E+06 -3.2227E+05  9.6602E+05
0000106   8.7627E+05  8.4748E+05 -1.1675E+06
0000107   3.5372E+06 -8.4809E+05  5.8627E+05
