============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 7543120.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+03 A
  Layer # 1 - Density =0000.0002 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.3022E+08  4.0497E+07  8.7676E+07
0000002   1.1842E+08  1.8525E+07 -1.6159E+07
0000003   1.1913E+08  3.6082E+07 -4.6656E+07
0000004   1.2155E+08  3.8575E+07  5.1047E+07
0000005   8.8856E+07 -2.5009E+07  9.0495E+07
0000006   1.3907E+08 -1.7117E+07  4.0496E+07
0000007   8.4488E+07  1.6857E+07 -3.5845E+07
0000008   1.1865E+08 -1.4204E+05 -2.9585E+07
0000009   1.3308E+08  5.4629E+06  4.2037E+07
0000010   1.6462E+08 -4.8921E+06  3.2211E+07
0000011   1.6288E+08 -3.0064E+07  6.2434E+06
0000012   1.8138E+08  6.2070E+06  2.7890E+07
0000013   1.4189E+08 -2.1193E+07  2.4508E+07
0000014   9.1824E+07 -5.6765E+07 -6.4077E+07
0000015   9.0689E+07 -5.3223E+07  3.9308E+06
0000016   1.2651E+08 -1.5866E+07 -5.2378E+07
0000017   1.2928E+08 -3.4583E+07 -7.1068E+07
0000018   9.0917E+07  5.1983E+07 -6.9853E+06
0000019   1.7084E+08  2.5227E+07  6.3180E+06
0000020   1.5795E+08  3.0126E+07  7.4185E+07
0000021   1.1049E+08  3.8802E+07 -2.8433E+07
0000022   5.1048E+07 -2.4594E+07  5.5511E+06
0000023   1.6440E+08  8.8583E+06 -5.9419E+07
0000024   1.6701E+08 -3.4856E+06 -1.4980E+07
0000025   1.8240E+08 -5.3328E+07 -1.6982E+07
0000026   1.1257E+08  5.2031E+07 -8.2191E+06
0000027   7.6636E+07  1.1026E+07  2.8886E+07
0000028   2.0284E+08 -4.7200E+06 -8.2553E+07
0000029   1.1778E+08  8.6366E+07 -2.1980E+07
0000030   1.7693E+08 -9.0760E+06 -1.3323E+07
0000031   1.2493E+08  1.5810E+06 -1.1312E+07
0000032   1.4395E+08  1.6487E+07 -2.2824E+07
0000033   1.6429E+08 -3.6741E+07  1.0054E+07
0000034   9.4216E+07  3.7811E+07  3.3687E+04
0000035   1.2360E+08 -8.7735E+06  1.4803E+06
0000036   4.1291E+07  1.6084E+07  6.5929E+06
0000037   1.4109E+08  3.9056E+07  4.6814E+06
0000038   1.2186E+08  2.9832E+07 -2.2546E+07
0000039   1.0590E+08 -3.2431E+07  4.4188E+07
0000040   1.2849E+08  6.3759E+07  9.4353E+07
0000041   1.7213E+08 -3.0659E+07  1.8807E+07
0000042   1.0690E+08 -6.2624E+07  3.2997E+07
0000043   1.6772E+08 -3.6023E+07 -2.0495E+06
0000044   1.8386E+08 -3.4990E+07  3.0542E+06
0000045   1.2088E+08  4.9018E+07  2.3525E+07
0000046   1.4062E+08  1.7186E+07  2.0237E+07
0000047   7.0119E+07  3.4654E+07 -8.8687E+07
0000048   1.3485E+08 -1.1762E+07 -4.8534E+06
0000049   8.8125E+07 -1.5198E+06  5.5555E+06
0000050   1.7241E+08  4.4291E+07 -5.0862E+07
0000051   1.3306E+08 -3.7984E+07 -3.1174E+07
0000052   1.3236E+08 -2.4293E+06 -3.7351E+07
0000053   6.9858E+07 -2.2791E+06 -1.0960E+07
0000054   1.3570E+08 -1.5343E+07 -1.7369E+05
0000055   7.8438E+07 -1.1416E+08 -5.0081E+06
0000056   1.6958E+08  1.2239E+07  4.1339E+07
0000057   1.3405E+08  1.5544E+07 -9.9457E+06
0000058   1.4246E+08 -9.4983E+06 -6.4087E+07
0000059   1.1788E+08 -3.6013E+07 -5.6066E+07
0000060   1.2353E+08  4.5015E+07  4.7444E+07
0000061   7.5342E+07  9.0498E+07  9.2162E+06
0000062   8.6392E+07  2.9161E+07  7.9532E+07
0000063   1.5003E+08  5.6038E+07 -3.8326E+07
0000064   1.1187E+08  9.3783E+06  1.6883E+07
0000065   1.6580E+08  2.4339E+07  2.0774E+07
0000066   1.4349E+08  3.3705E+07  2.1930E+07
0000067   1.0742E+08 -9.1187E+05  5.7159E+07
0000068   1.4911E+08 -3.6766E+06 -9.3541E+06
0000069   1.8912E+08 -1.5886E+07  4.7571E+06
0000070   1.7420E+08  2.7868E+07 -4.1785E+06
0000071   1.3344E+08  3.1409E+07 -3.0478E+07
0000072   1.3475E+08  5.7436E+07  3.5494E+07
0000073   8.7631E+07 -6.2774E+07  1.1700E+07
0000074   8.9654E+07 -1.0731E+07  1.9034E+07
0000075   1.3384E+08 -1.0941E+08 -3.5526E+06
0000076   1.7978E+08  3.7007E+07 -8.3700E+07
0000077   1.5107E+08  4.3623E+07  2.8921E+07
0000078   1.3544E+08  2.4811E+07 -6.1987E+07
0000079   1.9373E+08  2.9367E+07  3.2999E+07
0000080   1.7541E+08 -3.4637E+07  5.2964E+07
0000081   1.9189E+08  1.9462E+07  5.5327E+07
0000082   1.6673E+08  3.2121E+07 -2.8971E+07
0000083   5.3068E+07  1.7375E+07 -2.4437E+07
0000084   1.4265E+08 -1.0233E+07 -2.7522E+07
0000085   1.8886E+08  2.3583E+07  2.4834E+07
0000086   1.4151E+08  2.6312E+07 -4.6547E+06
0000087   1.6944E+08 -1.1043E+06  1.4359E+07
0000088   1.8021E+08 -1.5975E+07 -9.6042E+06
0000089   1.6761E+08  2.6250E+07  6.9250E+06
0000090   8.5387E+07 -5.0226E+07 -4.1378E+07
0000091   1.5727E+08  1.8063E+07 -2.6218E+07
0000092   1.9838E+08  2.8954E+07  5.8853E+06
0000093   1.4228E+08  8.9422E+06 -3.0718E+07
0000094   1.3566E+08  8.4488E+07  4.9501E+07
0000095   1.5178E+08  3.6734E+07  2.0152E+07
0000096   6.5782E+07 -5.4714E+07 -3.4217E+07
0000097   1.6345E+08 -2.2742E+07  5.2235E+06
0000098   1.0687E+08 -2.2503E+07  1.9545E+07
0000099   1.3481E+08  5.8073E+07  3.8405E+07
0000100   5.3748E+07 -2.7622E+07  1.7440E+07
0000101   1.2217E+08  4.9536E+07 -8.9424E+06
0000102   1.1485E+08 -5.2438E+07 -3.9208E+07
0000103   1.4809E+08  4.2792E+07 -8.6899E+06
0000104   1.1561E+08  7.1617E+07 -1.7357E+07
0000105   1.8720E+08 -1.9031E+07  1.0985E+07
0000106   8.1919E+07 -4.2156E+07  2.4575E+07
