============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 2682696.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+03 A
  Layer # 1 - Density =0000.0002 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   6.0708E+07  2.5978E+07  3.5801E+07
0000002   7.7598E+07 -2.0349E+06  1.9004E+07
0000003   1.9691E+07  2.9227E+06 -3.0762E+06
0000004   5.5484E+07 -6.5777E+06  4.0137E+07
0000005   1.7603E+07  1.4022E+07  9.6180E+06
0000006   3.1889E+07 -1.1904E+07 -1.0246E+07
0000007   3.0122E+07  2.0666E+07  6.7511E+06
0000008   7.2095E+07  2.3026E+07  3.2007E+07
0000009   6.5019E+07 -2.2616E+07 -9.5492E+06
0000010   7.2063E+07 -8.3435E+06 -5.3209E+06
0000011   1.3643E+07 -4.6937E+06  1.5332E+06
0000012   6.9586E+07  5.1232E+06 -1.6093E+07
0000013   5.1196E+07  2.4092E+07 -8.0603E+06
0000014   4.8765E+07 -1.6146E+07  1.6305E+07
0000015   8.5330E+07  2.1891E+07 -2.2497E+07
0000016   6.5515E+07  1.6757E+07  1.0935E+07
0000017   7.8565E+07  1.8802E+07 -5.6808E+06
0000018   3.5469E+07 -3.6262E+06  4.8416E+06
0000019   6.9366E+07  7.7600E+06 -9.8623E+06
0000020   7.2103E+07  5.7705E+06  1.1781E+07
0000021   5.5190E+07  2.3631E+04 -1.7233E+07
0000022   3.4267E+07  1.4513E+07 -6.2875E+06
0000023   5.4166E+07  2.1854E+06  2.1770E+07
0000024   6.8488E+07 -2.1858E+06  1.1773E+06
0000025   6.4066E+07  7.8567E+06  7.3676E+06
0000026   6.3561E+07 -3.3224E+06 -4.7754E+05
0000027   3.9178E+07 -2.2388E+06 -1.3468E+06
0000028   6.9007E+07 -2.8272E+07 -1.0441E+07
0000029   3.8403E+07 -1.2251E+07  3.5934E+07
0000030   2.3554E+07 -2.4990E+07 -9.8889E+06
0000031   8.3207E+07  1.7093E+07 -1.7201E+07
0000032   3.0580E+07 -2.1311E+07  3.9465E+07
0000033   6.9316E+07 -3.2276E+06 -1.2295E+07
0000034   4.8920E+07 -3.0518E+07  1.1124E+07
0000035   6.7196E+07 -4.9514E+07  5.4881E+05
0000036   5.5222E+07  1.0668E+06  1.2007E+07
0000037   7.4465E+07 -7.7020E+06 -2.0977E+07
0000038   4.1639E+07  1.5779E+07 -8.3740E+06
0000039   5.3636E+07 -3.4475E+07  5.8997E+06
0000040   5.9299E+07  7.8447E+06 -3.7523E+07
0000041   5.7406E+07  1.3324E+07 -3.1418E+07
0000042   7.6760E+07  8.7936E+06 -1.3192E+07
0000043   5.5831E+07 -5.5663E+06  6.5945E+06
0000044   5.1082E+07  9.8832E+06  1.7155E+07
0000045   4.5834E+07  1.0349E+07  1.6890E+07
0000046   7.4185E+07 -5.2879E+06 -3.7284E+05
0000047   8.2211E+07 -9.3509E+06 -2.1320E+07
0000048   6.3592E+07  2.0454E+06  2.9467E+07
0000049   6.5350E+07  1.5441E+07  1.6242E+07
0000050   7.7103E+07 -7.5531E+06  2.1064E+07
0000051   7.7993E+07  2.5756E+07  3.6012E+05
0000052   7.6456E+07 -3.1192E+07  3.1937E+07
0000053   3.4148E+07 -1.6935E+06 -6.8928E+06
0000054   5.6082E+07  9.7413E+06 -3.3874E+07
0000055   2.7374E+07 -1.0192E+07  3.3067E+07
0000056   4.9501E+07 -8.5367E+06  6.6501E+06
0000057   5.3449E+07  1.0408E+07  2.1176E+07
0000058   3.2004E+07 -5.2055E+06  2.1767E+06
0000059   6.6506E+07 -3.0077E+07 -3.2657E+07
0000060   3.5604E+07  7.9751E+06  7.4968E+05
0000061   5.0277E+07  6.0215E+06  2.5408E+07
0000062   5.0045E+07  1.2643E+07  7.6145E+06
0000063   4.4605E+07  1.2357E+07 -1.0893E+07
0000064   6.2725E+07 -6.1587E+06 -1.1880E+07
0000065   7.4771E+07  1.7144E+07  4.0870E+07
0000066   5.6277E+07  1.1895E+06 -1.0012E+07
0000067   4.3556E+07 -1.3622E+07 -1.4616E+07
0000068   8.5531E+07  4.3825E+07  7.2960E+06
0000069   1.4647E+07  5.8608E+06  6.9460E+06
0000070   6.6746E+07 -9.6635E+06  2.6778E+06
0000071   4.9057E+07  1.5248E+07  1.5292E+07
0000072   4.8378E+07  1.4955E+07  4.6152E+06
0000073   7.1898E+07  1.5414E+07  8.8185E+06
0000074   4.9429E+07 -1.9083E+07  1.9099E+07
0000075   5.4805E+07  2.8342E+07  5.8409E+06
0000076   4.5816E+07  2.3071E+07  3.1350E+07
0000077   5.2177E+07  1.4211E+07 -2.0394E+07
0000078   8.6685E+07  1.7133E+06  1.6415E+07
0000079   5.6361E+07 -8.7421E+06  5.5804E+06
0000080   7.4341E+07 -2.7423E+07 -2.3929E+07
0000081   5.3148E+07 -1.3701E+07 -9.3170E+06
0000082   4.5461E+07  9.3658E+06  5.9403E+06
0000083   6.8686E+07  1.7920E+07  2.0505E+07
0000084   4.8120E+07 -1.3794E+07  9.8336E+06
0000085   3.4853E+07 -1.0722E+07  3.1493E+07
0000086   8.2749E+07 -1.5540E+07  7.9315E+05
0000087   4.1537E+07  6.4536E+06  2.3542E+06
0000088   3.2899E+07  7.9185E+06  1.9709E+07
0000089   4.1828E+07  1.0648E+07  1.4577E+07
0000090   5.6671E+07 -1.4678E+07  1.7612E+07
0000091   6.6912E+07 -6.1953E+06  9.2357E+06
0000092   6.3412E+07 -8.4311E+06  1.2048E+07
0000093   5.8872E+07  1.9400E+07 -3.1930E+07
0000094   5.4959E+07  7.7517E+06 -5.2975E+06
0000095   4.6778E+07 -1.3781E+07 -4.0090E+07
0000096   6.4440E+07 -3.9379E+07 -2.0556E+07
0000097   3.5427E+07  3.9183E+07  3.2516E+06
0000098   3.8462E+07 -2.8831E+07  2.5425E+06
0000099   2.9217E+07 -1.6150E+07  2.0770E+07
0000100   5.8867E+07 -6.7785E+06 -1.5971E+07
0000101   2.6000E+07 -1.0498E+07  1.3010E+07
0000102   4.4726E+07  2.6439E+07  3.9248E+06
0000103   4.1219E+07 -4.2030E+07  3.2549E+07
0000104   3.9682E+07 -4.6495E+06  4.2053E+06
0000105   3.4993E+07 -1.4142E+07 -2.4998E+06
0000106   6.5909E+07 -1.7708E+07 -8.5974E+06
0000107   4.2957E+07 -1.9320E+07 -2.0957E+07
