============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 7543120.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.7019E+07 -2.6790E+06  2.5342E+06
0000002   1.3675E+07 -4.1993E+06 -6.5800E+06
0000003   1.3493E+07 -1.6441E+06  4.7178E+06
0000004   6.4933E+06  4.4192E+06  1.4658E+06
0000005   9.8127E+06 -4.9110E+06 -6.8279E+06
0000006   1.1240E+07 -1.4481E+06  3.0788E+06
0000007   1.3949E+07 -2.0117E+06 -7.2028E+05
0000008   1.6561E+07  4.1915E+06 -6.0728E+06
0000009   1.1673E+07  8.6917E+06  2.5405E+06
0000010   2.1220E+07  3.7653E+06 -1.1472E+06
0000011   1.5365E+07  3.2519E+05  4.0999E+06
0000012   1.8790E+07 -5.0480E+06 -2.4740E+06
0000013   6.8371E+06 -1.3967E+06  1.5895E+06
0000014   1.2546E+07 -8.8331E+06 -1.5381E+06
0000015   1.5148E+07  2.8882E+05  5.1758E+06
0000016   1.6304E+07  2.2354E+06 -1.4545E+05
0000017   1.2917E+07 -3.1280E+06  2.7875E+06
0000018   1.3406E+07  3.5216E+06 -7.2910E+06
0000019   1.9264E+07 -6.8261E+05  1.8000E+06
0000020   1.5600E+07  4.3787E+06 -1.7856E+06
0000021   1.4085E+07 -3.9068E+06  3.7368E+05
0000022   1.4973E+07 -8.6089E+06 -4.3468E+06
0000023   1.5685E+07 -5.5551E+06 -6.6845E+06
0000024   1.2827E+07  2.5962E+05 -2.2032E+06
0000025   6.7034E+06  1.4243E+07 -1.6106E+06
0000026   9.9685E+06  3.3090E+06 -1.9565E+06
0000027   1.1243E+07 -5.3609E+06  1.2506E+06
0000028   1.2647E+07  5.1595E+06  1.6642E+06
0000029   1.6671E+07  7.0836E+06 -1.2902E+06
0000030   1.9398E+07 -3.1098E+06 -2.6116E+06
0000031   1.8610E+07 -4.7906E+05  2.4840E+05
0000032   1.0440E+07 -2.5058E+06 -9.5842E+05
0000033   9.8913E+06  5.9116E+06  2.1589E+06
0000034   6.4699E+06 -2.7123E+06  4.1306E+06
0000035   1.2024E+07 -1.0817E+06 -6.1052E+06
0000036   1.4522E+07  4.1444E+06  2.3919E+06
0000037   1.3216E+07  5.8473E+05  4.2487E+06
0000038   1.5787E+07  5.1296E+06 -5.4851E+05
0000039   1.5787E+07  5.8315E+06 -1.6048E+06
0000040   1.4398E+07  4.9147E+05  5.5122E+06
0000041   6.5520E+06 -2.1452E+06  4.9334E+05
0000042   1.4786E+07  3.7623E+06 -2.0708E+06
0000043   1.7764E+07  4.2750E+05  3.3286E+06
0000044   9.7537E+06  1.2867E+06  3.2237E+06
0000045   1.3540E+07 -5.0585E+06 -2.2970E+06
0000046   1.5770E+07  2.3128E+06 -1.6322E+06
0000047   2.0064E+07 -1.5924E+06 -4.6289E+06
0000048   1.3526E+07  1.9280E+06 -9.3164E+05
0000049   1.8482E+07  6.0190E+06 -1.0363E+06
0000050   1.1507E+07  1.1479E+06  1.2235E+06
0000051   1.1767E+07 -3.3530E+06 -1.2040E+06
0000052   1.6990E+07 -1.8001E+06  1.2806E+06
0000053   1.1761E+07 -2.7549E+06 -1.9716E+06
0000054   1.1179E+07 -3.7826E+06  8.3005E+05
0000055   7.5576E+06 -1.2070E+06  5.2922E+05
0000056   1.6533E+07 -3.1054E+06 -2.6824E+05
0000057   1.1482E+07 -3.7823E+06 -4.8364E+06
0000058   1.7408E+07 -8.5436E+05 -5.9324E+06
0000059   1.4177E+07  4.7031E+06  7.4732E+05
0000060   9.0986E+06 -2.0542E+06  4.6115E+06
0000061   1.7536E+07 -9.8757E+05  9.4336E+05
0000062   1.1302E+07  8.0826E+05  1.0396E+06
0000063   1.1258E+07  4.5318E+06  6.0782E+06
0000064   9.6438E+06  3.3456E+06 -1.3214E+06
0000065   9.9889E+06  1.1861E+06  8.8254E+06
0000066   1.3028E+07 -3.5077E+05 -2.7757E+06
0000067   8.1803E+06 -2.2400E+05 -7.7107E+05
0000068   1.6746E+07 -3.9969E+06 -5.1790E+06
0000069   1.4929E+07 -2.0233E+06  3.9907E+06
0000070   1.8232E+07 -2.9357E+06 -9.6420E+05
0000071   1.4940E+07 -8.0757E+06 -1.6014E+06
0000072   1.4500E+07  4.0540E+06  3.9005E+06
0000073   1.5793E+07  4.6906E+06 -3.7184E+06
0000074   1.6094E+07  1.0870E+06  1.1043E+05
0000075   9.7172E+06 -3.1565E+06  3.3041E+06
0000076   1.7693E+07 -1.6143E+06 -1.2615E+06
0000077   1.2194E+07 -7.3290E+06 -2.1337E+06
0000078   1.6932E+07 -2.3331E+06  5.6812E+05
0000079   1.3852E+07 -4.1076E+06  7.2370E+06
0000080   1.5101E+07  1.5658E+06 -1.1920E+07
0000081   1.4035E+07 -4.5640E+06 -4.4492E+06
0000082   1.5470E+07 -5.9653E+06  3.4758E+06
0000083   1.6374E+07 -2.8916E+06  3.7939E+06
0000084   1.8736E+07 -3.5471E+06  2.3420E+05
0000085   1.6915E+07  6.0444E+05  4.1569E+06
0000086   1.5581E+07  2.8787E+06 -1.4768E+06
0000087   1.8523E+07  3.8599E+06  1.7360E+05
0000088   8.0394E+06  1.8299E+06  1.0409E+06
0000089   1.9989E+07  1.6996E+06  2.6819E+05
0000090   1.7579E+07  2.4723E+06 -6.4223E+06
0000091   1.2571E+07  1.3251E+06  7.9664E+06
0000092   1.8340E+07  1.6786E+06  1.3967E+06
0000093   1.7860E+07  3.0351E+06 -3.7399E+06
0000094   1.8331E+07 -4.1505E+06  1.3832E+06
0000095   1.4726E+07 -3.7383E+06  2.1230E+06
0000096   1.5837E+07 -3.3311E+06 -2.9796E+06
0000097   1.4904E+07  1.2749E+06 -3.3538E+06
0000098   1.3477E+07  7.2036E+06  2.6875E+06
0000099   1.5183E+07  1.4611E+06 -5.1729E+06
0000100   1.4464E+07 -3.5927E+06 -5.3649E+06
0000101   8.5556E+06 -3.0219E+06  3.3036E+06
0000102   1.6522E+07  2.2079E+06  6.9474E+06
0000103   1.4926E+07 -4.7579E+05 -2.5707E+05
0000104   1.3651E+07  6.9070E+06 -1.1662E+06
0000105   1.7591E+07  8.3817E+05 -4.8034E+06
0000106   1.1091E+07  3.6488E+06  7.5198E+05
