============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 7906043.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.0196E+06  7.0646E+05  5.4861E+04
0000002   7.5052E+05 -5.7637E+04  6.5139E+05
0000003   1.4630E+06 -5.2339E+05  3.2751E+05
0000004   1.6305E+06  8.4537E+05  1.4510E+05
0000005   8.0113E+05  1.1698E+05  1.7135E+05
0000006   2.3633E+06  1.0862E+06 -4.3031E+05
0000007   2.0393E+06 -6.7586E+05  3.5999E+05
0000008   1.9687E+06  3.2434E+05 -7.6169E+05
0000009   2.6559E+06 -7.4493E+05 -2.2436E+05
0000010   7.5009E+05 -3.0677E+05  5.8524E+05
0000011   1.9795E+06  3.1499E+05 -3.3238E+05
0000012   2.6993E+06  7.3441E+04  1.0291E+06
0000013   1.1841E+06  9.0638E+03 -5.6482E+05
0000014   1.2531E+06 -3.8531E+05  2.2835E+05
0000015   1.6883E+06  3.7681E+05  6.0082E+05
0000016   2.8120E+05 -3.2278E+04 -8.4091E+05
0000017   2.0352E+06  8.4097E+05  1.6692E+04
0000018   1.4983E+06  3.0429E+05 -6.9599E+05
0000019   3.9898E+05 -2.0057E+05  2.1903E+05
0000020   1.1989E+06 -1.4520E+05  2.5674E+05
0000021   1.8308E+06 -2.0099E+04  7.6978E+04
0000022   8.9552E+05  2.6016E+05  4.2521E+03
0000023   1.3680E+06 -8.9800E+05 -9.3911E+05
0000024   7.5040E+05 -2.7676E+05 -3.5489E+04
0000025   1.5529E+06  1.3061E+05  3.2210E+04
0000026   2.5950E+06  5.3302E+05 -4.8444E+05
0000027   3.3241E+06 -8.6272E+05 -3.8882E+05
0000028   3.8412E+05  7.6836E+05 -2.3294E+05
0000029   2.3641E+06  8.7994E+05  6.0626E+05
0000030   1.4124E+06 -1.1107E+06  5.9486E+05
0000031   1.7047E+06 -2.1190E+05 -6.1811E+05
0000032   1.6241E+06 -5.9827E+05 -2.6906E+05
0000033   5.5225E+05  3.3442E+05 -2.8170E+05
0000034   2.2365E+06  1.1571E+06  8.4711E+04
0000035   2.8013E+06  5.3815E+05 -4.6602E+05
0000036   2.3071E+06  2.8653E+05  1.0577E+06
0000037   2.5308E+05 -1.0662E+06 -4.8849E+05
0000038   1.6203E+06  4.6847E+05  9.9677E+05
0000039   1.3090E+06 -1.4244E+05  4.0936E+05
0000040   1.9407E+06  1.0874E+06  2.5417E+05
0000041   2.1078E+06 -4.4730E+05  6.2052E+05
0000042   1.3809E+06 -2.6418E+05 -1.3196E+05
0000043   5.2909E+05 -2.4457E+05 -1.3718E+06
0000044   1.3751E+06 -2.8921E+05 -2.5752E+05
0000045   2.0581E+06 -4.0982E+05 -1.6755E+06
0000046   2.6214E+06 -9.3211E+05  7.6342E+05
0000047   7.9549E+05  8.4159E+04 -1.7097E+05
0000048   2.5291E+06 -3.3569E+04 -7.1191E+05
0000049   2.1744E+06 -7.6343E+05  3.3087E+05
0000050   1.2387E+06 -2.3562E+05 -6.7780E+05
0000051   1.7820E+06 -4.7443E+05  3.0008E+05
0000052   1.4441E+06 -1.5592E+05 -6.2430E+05
0000053   1.5006E+06  1.0681E+06 -3.0518E+05
0000054   2.3393E+06 -5.5477E+05 -1.0813E+06
0000055   6.3102E+05  9.9236E+04 -9.8246E+04
0000056   6.9340E+05  1.5273E+04  6.3758E+05
0000057   1.3338E+06 -5.2460E+05 -3.9127E+05
0000058   1.8639E+06 -1.0953E+06 -4.1363E+04
0000059   2.8059E+06  2.6263E+04 -1.8132E+05
0000060   1.1239E+06  4.0947E+05  1.2554E+05
0000061   1.1708E+06 -1.0325E+06  1.4872E+05
0000062   2.2639E+06 -3.9212E+05 -2.6159E+05
0000063   3.9135E+06 -6.1056E+05  1.6739E+05
0000064   9.6905E+05  5.6934E+05 -3.1755E+04
0000065   8.0935E+05  9.9985E+05  8.6217E+04
0000066   1.1369E+06 -4.0255E+05  1.6105E+05
0000067   7.0971E+05 -1.5456E+06 -5.3841E+05
0000068   2.6920E+06 -1.2834E+06 -5.5567E+05
0000069   1.5680E+06  5.6714E+05 -7.6712E+05
0000070   1.0224E+06 -1.0733E+05  2.4883E+05
0000071   3.1871E+06 -8.4097E+05 -7.3230E+05
0000072   2.1085E+06  3.8240E+05 -6.5366E+05
0000073   1.7993E+06  6.5092E+05 -7.2897E+05
0000074   1.3096E+06  1.1020E+05  6.1135E+05
0000075   7.6641E+05  1.0704E+04 -9.1863E+04
0000076   1.3223E+06 -4.8942E+05  1.8506E+05
0000077   2.4664E+06  1.0242E+06 -1.2300E+06
0000078   2.1566E+06 -5.0131E+05 -6.8546E+05
0000079   2.2376E+06  2.4531E+04  1.1319E+06
0000080   1.7521E+06 -7.5708E+05 -8.8273E+04
0000081   2.4585E+06  1.1211E+05  1.9503E+05
0000082   1.7013E+06 -5.8575E+04 -5.9480E+05
0000083   3.0414E+06 -2.2317E+05  7.3262E+05
0000084   1.4315E+06 -3.7903E+05  1.0263E+06
0000085   1.3789E+06  4.5700E+04  1.0918E+05
0000086   2.0966E+06 -5.1315E+05 -2.5931E+05
0000087   1.1622E+06  1.4547E+06  3.9677E+05
0000088   2.0208E+06 -2.8394E+05 -5.4340E+05
0000089   6.0930E+05  1.4909E+05 -1.0476E+06
0000090   2.0590E+06  6.1244E+04 -7.6443E+05
0000091   1.3982E+06 -3.3712E+05 -2.6649E+05
0000092   1.9841E+06 -5.6396E+05 -1.1212E+05
0000093   2.4698E+06 -1.9329E+05  6.1573E+05
0000094   2.2984E+06  1.8439E+05 -4.0493E+04
0000095   7.4908E+05 -3.2373E+05 -2.8832E+05
0000096   1.2134E+06  6.3667E+05 -2.4803E+05
0000097   1.6746E+05 -1.9828E+05  1.1590E+06
0000098   2.2102E+06 -4.4012E+05  1.1027E+06
0000099   7.8999E+05  6.6518E+05 -5.6223E+04
0000100   1.3165E+06 -5.6998E+05 -6.8564E+05
0000101   2.4437E+06 -1.0947E+06  7.1348E+05
0000102   1.6441E+06 -4.6065E+05 -6.0373E+05
0000103   1.7191E+06 -8.7638E+05 -8.7856E+05
0000104   2.1410E+06 -3.5319E+05  2.2297E+05
0000105   2.1960E+06 -2.0468E+05 -2.7078E+05
0000106   1.5365E+06 -9.7872E+04 -1.3912E+05
