============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1000000.E-03 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.2250E+07 -2.2155E+06 -2.1537E+05
0000002   2.2105E+07  3.8967E+06 -2.9592E+06
0000003   1.5125E+07 -3.3480E+06  1.3661E+05
0000004   1.4621E+07  2.2074E+06  4.0401E+06
0000005   2.1795E+07 -2.1391E+04  3.6073E+06
0000006   1.6109E+07 -4.6268E+06 -1.7911E+06
0000007   2.0495E+07  2.2755E+06 -1.7068E+06
0000008   1.8066E+07  5.6881E+06 -1.4964E+06
0000009   1.9002E+07  2.5870E+06 -5.2041E+06
0000010   1.9713E+07  2.0722E+06  8.1266E+06
0000011   1.6206E+07  1.5022E+06 -6.4500E+06
0000012   1.4579E+07 -1.7113E+06 -6.4019E+06
0000013   1.6155E+07 -2.2872E+04 -9.5858E+05
0000014   2.1952E+07  1.7600E+06  6.8828E+06
0000015   1.6720E+07 -4.2116E+06  6.2005E+06
0000016   2.3724E+07 -3.3165E+06  3.7062E+06
0000017   1.7596E+07  1.6778E+06 -6.3395E+06
0000018   1.7870E+07 -2.6207E+06 -4.3227E+06
0000019   1.9836E+07 -6.0812E+05 -1.1746E+07
0000020   1.0476E+07  3.5517E+06  1.1077E+05
0000021   1.6715E+07 -1.6372E+06  4.8575E+06
0000022   1.6709E+07  4.3161E+06  1.2931E+07
0000023   1.7918E+07 -2.5205E+06 -4.5431E+06
0000024   1.2769E+07 -8.2405E+05 -4.8645E+06
0000025   1.1827E+07  3.5767E+06  1.9825E+04
0000026   1.9472E+07 -2.8092E+06 -7.4727E+06
0000027   1.8920E+07  5.5141E+06 -6.2906E+06
0000028   2.1026E+07  6.3548E+06 -1.5753E+04
0000029   1.6147E+07 -5.3213E+06 -3.8853E+06
0000030   1.2062E+07  4.3029E+06  7.9122E+06
0000031   2.0717E+07 -1.0731E+06  5.4374E+05
0000032   2.0774E+07  1.7866E+06 -2.6177E+06
0000033   1.8102E+07 -1.7502E+06 -3.9591E+06
0000034   1.6438E+07  2.0635E+06  6.2353E+06
0000035   2.0206E+07 -4.5758E+06 -3.4008E+06
0000036   2.4541E+07 -2.3249E+06  3.1701E+06
0000037   2.0090E+07  1.0905E+06  1.0993E+06
0000038   2.2753E+07 -3.3220E+06  4.3661E+06
0000039   2.0411E+07  3.6084E+06  2.0821E+06
0000040   1.9459E+07  3.5551E+06 -5.6679E+06
0000041   2.0825E+07  5.2454E+06  9.4160E+06
0000042   1.7972E+07  2.7207E+06 -1.0806E+06
0000043   1.5587E+07 -2.0101E+06 -3.0308E+06
0000044   2.1976E+07 -2.0557E+06  2.7720E+06
0000045   1.1254E+07 -2.9607E+06  4.6754E+04
0000046   1.8979E+07  3.0386E+06  1.4231E+06
0000047   1.7899E+07 -6.8136E+06  4.4518E+06
0000048   1.5062E+07 -5.2542E+05  1.3597E+06
0000049   1.5271E+07 -3.2579E+06  2.0435E+06
0000050   2.2102E+07  5.6995E+06  1.3220E+06
0000051   2.0563E+07 -9.8913E+05 -4.5830E+06
0000052   1.9694E+07  5.5991E+05 -7.9308E+06
0000053   1.9974E+07  4.3002E+06  9.4681E+05
0000054   1.8274E+07 -3.1629E+06 -7.8348E+05
0000055   1.9720E+07  4.3434E+06 -4.6325E+06
0000056   1.4423E+07 -4.1589E+06 -6.1075E+06
0000057   1.6487E+07 -6.2480E+06 -1.7923E+06
0000058   2.1609E+07 -3.7376E+06  1.2100E+06
0000059   1.3769E+07  1.0738E+07 -3.5107E+05
0000060   2.3669E+07 -2.1318E+05  8.3764E+05
0000061   2.3188E+07  4.2238E+06 -3.7411E+06
0000062   1.7744E+07 -1.4457E+06  1.0034E+07
0000063   1.9805E+07  8.9813E+06  4.9116E+06
0000064   2.1257E+07  5.1130E+06  1.3185E+06
0000065   1.8145E+07 -4.9500E+06 -2.1277E+05
0000066   1.5489E+07  3.6862E+06 -1.5447E+06
0000067   1.6913E+07  1.9964E+06  1.8852E+06
0000068   1.9800E+07  1.9693E+06 -3.7784E+06
0000069   1.6575E+07  1.0111E+07 -4.4853E+06
0000070   1.2758E+07 -3.0288E+06  6.4430E+05
0000071   1.8913E+07 -2.2858E+06 -9.5892E+06
0000072   1.7171E+07 -6.8015E+05 -3.3408E+06
0000073   2.1399E+07  1.7972E+06  6.4896E+06
0000074   2.6162E+07 -9.0179E+05 -4.5531E+06
0000075   1.9496E+07  4.0314E+06 -6.9019E+05
0000076   1.3959E+07 -3.8404E+06  1.4975E+06
0000077   1.4945E+07  2.8299E+06  5.6080E+05
0000078   2.0272E+07 -5.3475E+06 -1.7925E+05
0000079   1.4703E+07 -1.3606E+06 -1.1788E+07
0000080   1.6596E+07  6.1329E+05 -3.0955E+05
0000081   9.8818E+06 -3.8306E+06 -9.8460E+06
0000082   1.7168E+07  2.3110E+06 -2.9810E+06
0000083   2.3098E+07  6.7046E+05 -8.1464E+05
0000084   1.3381E+07  6.8480E+06 -3.1473E+06
0000085   1.7613E+07  3.3025E+06  5.8846E+06
0000086   2.1938E+07  8.4306E+06 -3.7812E+06
0000087   1.9772E+07 -2.4098E+06 -1.9539E+06
0000088   1.7308E+07  1.9938E+06 -9.3031E+05
0000089   1.4499E+07  7.2369E+06 -5.0821E+05
0000090   1.8218E+07 -1.7147E+05  9.0189E+05
0000091   1.9464E+07  6.3260E+06  6.0935E+06
0000092   1.6488E+07  8.8977E+05  3.3935E+06
0000093   1.6505E+07 -2.9934E+05 -1.9608E+06
0000094   1.9130E+07 -1.2830E+06  2.0320E+06
0000095   1.8552E+07  8.0008E+06 -8.3991E+06
0000096   1.9280E+07 -8.9274E+05  2.3457E+05
0000097   1.6802E+07 -9.4693E+06  3.6926E+06
0000098   2.0649E+07  5.0919E+06 -1.1019E+06
0000099   2.2525E+07  3.4072E+06 -5.9151E+06
0000100   1.1270E+07 -4.7122E+06  3.2141E+06
0000101   2.1106E+07  2.3179E+06 -1.8655E+06
0000102   1.5708E+07  3.4781E+05 -1.3584E+05
0000103   1.7967E+07  5.5607E+06  5.9159E+06
0000104   1.1671E+07 -3.8859E+05  1.0175E+06
0000105   1.7516E+07  5.5660E+06  9.8908E+05
0000106   2.4293E+07  5.1238E+06 -3.1310E+06
