============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 6250552.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   8.5123E+06 -4.6370E+04  6.8371E+06
0000002   1.8823E+07  5.5724E+06  8.6255E+05
0000003   1.2385E+07  1.6260E+06  2.2014E+06
0000004   1.4383E+07  3.3239E+06  4.0296E+06
0000005   1.3624E+07  1.7290E+06  5.5480E+06
0000006   8.5687E+06 -8.2690E+05 -1.9652E+05
0000007   1.2293E+07 -6.2035E+06  2.9906E+06
0000008   1.7160E+07  4.8320E+06  3.2875E+05
0000009   9.8117E+06  2.8917E+06 -5.0824E+05
0000010   1.3842E+07 -4.3987E+06  4.7754E+06
0000011   1.3076E+07  2.0748E+06  4.4338E+06
0000012   1.0934E+07 -3.9235E+06 -7.6515E+06
0000013   1.1924E+07 -2.0054E+06 -6.1404E+06
0000014   1.4683E+07 -2.3847E+06 -6.3353E+06
0000015   9.1763E+06  1.1305E+06  2.7988E+06
0000016   7.1291E+06  8.5056E+06 -1.9298E+06
0000017   1.1425E+07 -1.0641E+06 -1.1230E+06
0000018   1.9231E+07  3.2203E+06  3.1897E+06
0000019   1.3860E+07 -5.9015E+06 -1.0530E+05
0000020   1.0600E+07  8.1746E+06  5.0074E+05
0000021   1.2515E+07 -2.1924E+06 -4.8655E+06
0000022   7.0931E+06  4.2992E+06 -1.3507E+06
0000023   6.8035E+06 -5.5546E+06 -8.1966E+05
0000024   1.8186E+07  4.0030E+06  2.0278E+06
0000025   1.3741E+07  1.1029E+06 -4.4973E+06
0000026   1.3348E+07  5.9745E+06  2.7892E+06
0000027   1.1177E+07  4.8012E+06 -3.3328E+06
0000028   1.3872E+07  3.2221E+05 -2.2703E+05
0000029   9.4347E+06 -2.7252E+06  4.2822E+06
0000030   1.1049E+07 -1.3772E+06 -5.1531E+06
0000031   1.2062E+07  1.6659E+06 -1.9187E+06
0000032   1.4785E+07  1.6134E+06 -8.1767E+04
0000033   1.0811E+07  4.3094E+06  5.1741E+05
0000034   1.2025E+07 -3.0491E+06  1.3863E+06
0000035   1.1992E+07 -3.9857E+06 -9.2263E+06
0000036   8.5401E+06 -2.8635E+05  1.5789E+06
0000037   1.1838E+07 -4.1623E+06  2.7668E+05
0000038   1.6789E+07 -1.2084E+06 -6.5568E+06
0000039   1.7211E+07 -1.9488E+06  4.2673E+06
0000040   1.5285E+07  4.5394E+05  1.3168E+06
0000041   1.0540E+07 -1.5854E+06 -1.9343E+06
0000042   1.1364E+07  4.3219E+06  1.6799E+06
0000043   7.2721E+06  3.3368E+05  3.4170E+05
0000044   1.7436E+07  3.6871E+06 -9.1966E+05
0000045   1.6476E+07  4.1091E+06 -6.8332E+06
0000046   8.5649E+06  4.4246E+06  3.1026E+06
0000047   1.0743E+07  8.1593E+05  5.3908E+06
0000048   1.4619E+07  1.4817E+06 -2.9554E+05
0000049   1.3725E+07  1.1180E+05  1.6996E+05
0000050   7.9749E+06  2.7074E+06 -3.4308E+06
0000051   1.1222E+07 -1.2401E+06  6.8194E+06
0000052   1.4012E+07 -3.3997E+06 -2.4197E+06
0000053   6.3633E+06  4.7065E+06 -2.0431E+06
0000054   1.4197E+07 -5.9393E+06  2.5803E+05
0000055   1.2828E+07 -3.0927E+06 -9.3640E+05
0000056   1.8953E+07 -1.7436E+05  3.2650E+06
0000057   1.3697E+07  4.7625E+06  1.6177E+05
0000058   1.1485E+07  6.7930E+05 -1.8535E+06
0000059   8.4991E+06  1.1303E+06 -9.9598E+04
0000060   8.2611E+06 -6.5483E+05 -8.4730E+05
0000061   1.5392E+07  7.8888E+06  2.2433E+06
0000062   1.5636E+07  2.0929E+06  3.9644E+05
0000063   1.5794E+07 -1.9969E+06 -3.6729E+06
0000064   1.0684E+07 -1.4498E+06 -3.0262E+06
0000065   1.5147E+07  3.1569E+06  3.8128E+05
0000066   1.6239E+07 -7.0803E+06 -4.4286E+05
0000067   6.0573E+06 -4.9482E+06  1.8440E+06
0000068   7.9039E+06  6.5254E+06  5.3064E+06
0000069   1.2410E+07  6.8613E+05  2.1047E+06
0000070   1.0307E+07 -3.8137E+06  8.5629E+04
0000071   9.2724E+06  6.0400E+05 -2.7590E+06
0000072   1.0314E+07 -6.6461E+06  2.2328E+06
0000073   1.7089E+07 -4.6877E+06 -3.0973E+05
0000074   8.5990E+06  2.0551E+06 -2.4474E+06
0000075   1.1436E+07  4.2617E+04  1.7009E+06
0000076   1.4143E+07  1.6129E+06  3.3583E+06
0000077   1.3531E+07 -4.4612E+04 -5.0125E+06
0000078   1.7089E+07 -2.4735E+06  1.7671E+05
0000079   8.3646E+06 -5.3705E+06  3.8419E+06
0000080   1.3676E+07  2.8482E+06  5.3628E+06
0000081   1.6078E+07 -1.6738E+05  3.6515E+05
0000082   1.4150E+07 -1.9325E+06 -1.5026E+06
0000083   1.2079E+07 -2.8369E+06 -3.3849E+05
0000084   1.0359E+07 -6.3616E+06 -3.2609E+06
0000085   1.4120E+07  4.4902E+06  1.9530E+06
0000086   1.2300E+07  4.6175E+06  1.0413E+06
0000087   1.7428E+07 -2.3812E+06  2.6934E+05
0000088   1.4478E+07 -1.1026E+06  4.6597E+06
0000089   1.5041E+07  7.0798E+06  9.4197E+05
0000090   1.5335E+07 -1.0586E+06  1.9376E+06
0000091   1.0629E+07 -2.5376E+06  1.0335E+06
0000092   1.2898E+07 -1.8444E+05  4.0001E+05
0000093   1.5612E+07 -6.3168E+05  4.6943E+06
0000094   1.6220E+07  2.7066E+06  3.6466E+06
0000095   1.3087E+07  4.4947E+06 -1.5200E+06
0000096   1.2061E+07  2.9269E+06  5.0031E+05
0000097   1.2327E+07 -1.0621E+06 -1.1961E+06
0000098   1.5060E+07  7.1567E+05  5.8180E+06
0000099   1.4031E+07  1.0337E+06 -1.2469E+06
0000100   7.7481E+06 -8.4008E+05  2.0830E+06
0000101   1.3487E+07 -2.0164E+06 -5.1145E+06
0000102   1.3519E+07  1.4218E+06  4.4787E+06
0000103   7.9008E+06  4.1690E+06  3.7470E+05
0000104   1.4849E+07  9.6778E+05  5.6687E+06
0000105   1.5709E+07  3.9703E+06 -1.0765E+06
0000106   1.5337E+07  2.3331E+06  2.8638E+06
0000107   1.3459E+07 -1.8381E+06 -5.0914E+06
