============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1456349.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.6742E+05 -3.6439E+05 -5.9291E+04
0000002   2.4804E+05  6.3286E+04 -1.2361E+05
0000003   2.7157E+05 -6.8691E+04 -1.9875E+04
0000004   4.0247E+05 -6.5436E+04 -1.7383E+05
0000005   3.0169E+05  2.2677E+05  1.0384E+05
0000006   3.7566E+05 -2.4864E+04 -1.5737E+05
0000007   6.9231E+05 -9.1234E+04  3.8524E+04
0000008   5.9022E+05 -2.1005E+05  9.4138E+04
0000009   3.3301E+05  1.1781E+05 -4.1097E+04
0000010   2.1363E+05  1.5180E+05 -8.0118E+04
0000011   1.0073E+06  7.8335E+04  1.4826E+05
0000012   2.3759E+05 -1.9633E+05 -6.5392E+04
0000013   7.0399E+05 -2.2689E+05 -2.8649E+04
0000014   3.0557E+05  4.6596E+04  5.0605E+04
0000015   2.7231E+04  5.7318E+04  9.1744E+04
0000016   3.1797E+05  1.3791E+05  6.8586E+04
0000017   4.9139E+05  6.6298E+04 -5.4330E+04
0000018   5.4601E+05 -1.7493E+05  3.1388E+05
0000019   2.6043E+05  1.5930E+05 -4.2851E+04
0000020   4.7279E+05  3.6644E+05  1.4811E+05
0000021   3.4231E+05 -1.6838E+04  2.9562E+04
0000022   1.1328E+05  6.2752E+04  8.0285E+04
0000023   9.2866E+04 -1.2171E+05 -7.8608E+04
0000024   2.6130E+05  1.4367E+04  1.7103E+05
0000025   3.8794E+05 -1.8967E+05 -2.5455E+04
0000026   2.6454E+05  9.5590E+04  1.1747E+05
0000027   2.3722E+05 -3.3633E+04  9.7882E+03
0000028   3.6645E+05  2.3808E+04  5.1889E+04
0000029   4.1600E+05  1.5983E+04  6.7392E+04
0000030   3.4842E+05 -1.1701E+05 -9.8844E+04
0000031   2.9439E+05 -9.8318E+04  2.7622E+04
0000032   5.3704E+05 -4.2800E+05 -1.1148E+04
0000033   6.6213E+05  2.7686E+04  1.9701E+05
0000034   9.1104E+04 -1.5515E+05  2.6395E+04
0000035   2.8279E+05  7.0166E+04 -6.4788E+04
0000036   1.1204E+05 -4.8981E+04 -7.7395E+04
0000037   6.6672E+04  1.2788E+05 -3.8665E+04
0000038   4.6419E+05  1.2844E+05  1.0985E+05
0000040   5.3432E+05  1.6739E+05 -1.8322E+05
0000041   1.9698E+05 -2.6418E+05 -1.3497E+05
0000042   1.1547E+05  1.6952E+04 -4.4599E+04
0000043   2.8883E+05 -7.9566E+03 -4.3359E+04
0000044   2.8763E+05 -5.3422E+04  2.1730E+05
0000045   3.9947E+05 -6.6700E+04 -1.7835E+05
0000046   3.2694E+05 -1.7031E+05  9.6295E+04
0000047   4.3938E+05  1.2682E+04 -4.1560E+04
0000048   2.0793E+05  4.3466E+04 -2.1557E+04
0000049   1.2021E+05 -8.1038E+04 -9.4063E+04
0000050   5.8508E+05 -1.5514E+05  1.7122E+05
0000051   2.7128E+05 -2.0020E+04 -1.1797E+05
0000052   3.6652E+05  1.7527E+05 -2.1839E+04
0000053   3.6550E+05 -2.6498E+04  2.7354E+05
0000054   3.7930E+05  8.5808E+04  1.2994E+05
0000055   2.5698E+05  3.2399E+04 -9.8964E+04
0000056   6.9055E+05 -3.2144E+05 -6.6042E+03
0000057   7.1573E+05 -7.3897E+04 -4.5749E+05
0000058   1.9706E+05 -1.0168E+05  8.4662E+04
0000059   4.2361E+05  1.8669E+05 -7.3225E+04
0000060   3.6137E+05  7.9782E+04  1.1404E+05
0000061   1.9634E+05  5.3298E+04 -2.8787E+05
0000062   2.6212E+05 -2.6078E+05  2.7993E+05
0000063   2.2420E+05  7.1887E+04 -8.0344E+04
0000064   6.1953E+05 -1.4685E+05 -4.6177E+04
0000065   2.7319E+05  5.5206E+04 -2.4630E+05
0000066   5.1593E+05  1.3051E+04  1.1100E+05
0000067   4.9107E+05 -1.4811E+05 -2.2512E+04
0000068   5.4269E+05  6.9002E+04 -2.5016E+04
0000069   3.2933E+05  4.1732E+04  4.2525E+04
0000070   3.0416E+05  8.8131E+04  1.8501E+05
0000071   1.2051E+05 -4.5519E+04  1.3967E+05
0000072   1.6698E+05  2.0856E+03 -1.2361E+05
0000073   2.0252E+05  5.2446E+03 -3.2427E+04
0000074   3.4029E+04 -6.6342E+04 -1.7845E+05
0000075   2.2036E+05 -2.6415E+04  1.0005E+05
0000076   2.1956E+05  5.8677E+04 -1.8126E+05
0000077   4.4934E+05  8.2103E+04  4.8656E+04
0000078   3.4572E+05 -1.5981E+04  4.0396E+04
0000079   1.3809E+05 -5.9852E+03 -3.7576E+04
0000080   1.8716E+05 -1.6680E+05 -2.6476E+05
0000081   4.6089E+05 -1.0697E+04  1.0862E+04
0000082   2.1431E+05  6.9631E+04 -8.8012E+04
0000083   8.4225E+04 -4.0824E+04 -4.3137E+04
0000084   2.7639E+05 -5.1902E+04 -2.4598E+05
0000085   2.3833E+05 -2.1324E+05  1.0316E+04
0000086   4.6278E+05  5.9249E+04 -1.0659E+05
0000087   3.6956E+05 -1.6754E+05  1.7598E+05
0000088   8.6187E+04 -1.8370E+05 -1.2066E+03
0000089   5.8188E+05  1.5467E+05 -3.9749E+04
0000090   2.0257E+05 -1.8623E+05  1.3664E+05
0000091   1.0754E+05 -2.2727E+04 -1.6753E+05
0000092   9.1360E+04  1.0244E+05 -1.1695E+05
0000093   5.4228E+05 -5.7973E+04  1.7458E+05
0000094   4.6090E+05  2.7222E+04  2.7101E+04
0000095   2.9200E+05  4.0921E+04  4.9987E+04
0000096   5.4884E+05  3.7608E+05  2.3847E+04
0000097   5.0737E+05 -2.6090E+04 -3.7030E+04
0000098   5.0999E+05 -2.4079E+05 -9.0553E+03
0000099   3.4619E+05 -1.7005E+05  1.3764E+05
0000100   8.2715E+05 -1.0635E+05  2.2078E+05
0000101   1.1331E+05 -2.3736E+05 -2.9550E+04
0000102   4.3787E+05 -2.7009E+04 -9.2785E+04
0000103   3.6552E+05  1.9629E+04  1.4833E+04
0000104   2.5615E+05  5.4972E+04  4.4789E+04
0000105   2.9007E+05 -7.7672E+04  1.5403E+05
0000106   3.7473E+05 -1.7890E+05 -1.6780E+05
0000107   4.1098E+05  7.6280E+04  1.1986E+05
