============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1930698.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.2957E+05 -6.9145E+04 -6.0858E+04
0000002   5.1106E+05  2.1648E+05  2.0385E+05
0000003   1.7360E+05  1.8210E+05 -3.5483E+04
0000004   8.1645E+05 -1.3422E+04 -2.1091E+05
0000005   2.9350E+05 -9.5680E+04  1.1718E+05
0000006   3.1802E+05 -2.2446E+04 -2.1873E+05
0000007   4.9689E+05 -8.2863E+04  2.6488E+05
0000008   2.3962E+05 -1.5932E+05  1.3896E+05
0000009   3.7120E+05  2.1439E+05  7.1202E+04
0000010   2.5854E+05 -3.8317E+05 -4.0834E+05
0000011   6.6230E+05 -2.4317E+05  1.2024E+05
0000012   7.8943E+05 -8.6316E+04  2.2208E+05
0000013   2.2667E+05  1.1015E+05 -2.4177E+04
0000014   2.5257E+05 -1.1168E+05  6.3097E+04
0000015   3.3935E+05  3.5114E+05  1.1746E+05
0000016   2.4334E+05 -7.4470E+04  1.1257E+05
0000017   4.3883E+05  9.6851E+04  9.9925E+04
0000018   4.2610E+05  4.2911E+04  1.3520E+05
0000019   7.9405E+05  9.2380E+04 -4.6334E+05
0000020   5.3475E+05  6.4019E+04  3.1202E+05
0000021   5.8958E+05  3.0750E+04  7.8179E+04
0000022   4.6249E+05  1.0395E+04  6.5108E+04
0000023   4.3231E+05  1.8471E+05 -1.9570E+05
0000024   6.6121E+04 -7.9338E+04 -1.8572E+05
0000025   1.7073E+05 -2.1004E+04 -2.0536E+04
0000026   3.2969E+05 -1.7202E+04  1.1565E+05
0000027   4.2483E+05 -8.6277E+04 -2.3411E+05
0000028   5.2737E+05  1.0578E+04  2.0785E+04
0000029   5.1682E+05 -1.3602E+05 -2.1001E+05
0000030   7.1176E+05 -3.1405E+04 -1.7671E+05
0000031   4.4783E+05  5.5876E+04 -2.0535E+05
0000032   1.6459E+05  1.3264E+05 -1.7977E+04
0000033   2.9403E+05  3.8259E+05  2.1599E+05
0000034   7.4708E+05  4.2526E+05  1.0903E+05
0000035   4.5247E+05  2.3434E+05  7.2628E+04
0000036   1.8602E+05  2.6006E+04 -9.2977E+04
0000037   4.4442E+05 -2.5915E+04 -1.9747E+05
0000038   6.8810E+05  7.5819E+04 -9.3146E+04
0000039   2.1181E+05  1.0738E+05  3.9264E+04
0000040   4.4931E+05  2.1940E+05  9.4796E+04
0000041   3.5066E+05 -3.7998E+04  2.0936E+04
0000042   3.0228E+05 -4.8225E+03 -1.7717E+04
0000043   1.1795E+05  8.1900E+04 -4.8256E+04
0000044   4.7690E+05  7.1408E+02 -2.5990E+05
0000045   2.5515E+05  7.0044E+04 -1.3866E+05
0000046   2.7764E+05  2.8806E+04 -7.9903E+04
0000047   6.8838E+05  4.9585E+05  5.6782E+05
0000048   2.5364E+05  8.0886E+03  1.1492E+05
0000049   2.4121E+05 -3.6190E+04  8.6991E+04
0000050   1.0339E+06 -2.3638E+05 -4.8656E+05
0000051   4.9605E+05  1.0989E+05 -3.0854E+05
0000052   3.4660E+05 -1.0628E+05 -9.8629E+04
0000053   3.0047E+05  7.9970E+04 -2.3621E+04
0000054   6.2327E+04  9.4831E+04  8.0603E+04
0000055   7.0481E+05 -4.3705E+03  1.2278E+05
0000056   3.3231E+05  4.3729E+04 -1.2116E+05
0000057   4.5532E+05 -2.3937E+03  1.0363E+05
0000058   5.7399E+05 -3.6531E+05 -2.9394E+05
0000059   2.1983E+05 -3.8855E+04 -1.3806E+05
0000060   4.4674E+05 -1.9069E+05  2.7089E+04
0000061   2.8016E+05 -4.9329E+04 -5.4979E+04
0000062   1.7176E+05  4.7250E+04  1.7673E+03
0000063   5.0982E+05  5.8846E+04  4.7845E+05
0000064   7.0879E+04  1.1320E+05 -9.4844E+04
0000065   1.4959E+05  6.1556E+04 -2.6316E+05
0000066   1.7251E+05  3.7117E+03  5.4628E+03
0000067   6.7233E+05  1.1403E+05 -1.1226E+04
0000068   8.2965E+05 -1.0539E+05  1.1364E+05
0000069   6.9196E+05 -2.5850E+05 -3.3348E+04
0000070   4.5095E+05  3.2529E+05 -1.8873E+05
0000071   3.5938E+05 -1.4451E+04 -2.8675E+05
0000072   3.9148E+05 -2.5169E+05  5.5126E+04
0000073   8.9018E+05 -4.5308E+05 -2.4041E+05
0000074   6.0430E+05 -4.8038E+04 -7.2539E+04
0000075   4.4017E+05  1.3365E+05  4.2088E+04
0000076   2.7531E+05  1.1582E+05 -1.3409E+05
0000077   4.7669E+05  4.1647E+05  1.3082E+05
0000078   5.7476E+05 -2.4398E+05  2.5763E+04
0000079   1.6984E+05  1.2414E+05 -1.7574E+04
0000080   5.1778E+05 -7.6363E+04  7.7862E+04
0000081   1.6871E+05  2.1111E+04  1.0592E+05
0000082   3.5824E+05 -1.0914E+04 -2.8277E+05
0000083   3.7923E+05  3.0411E+05 -2.0606E+05
0000084   4.5523E+05 -5.9598E+04  4.1868E+04
0000085   8.4621E+05 -3.0447E+05  2.4421E+05
0000086   3.0569E+05 -4.2997E+04 -1.2250E+05
0000087   7.5983E+05 -5.5996E+03  3.0403E+05
0000088   3.5696E+05  1.5214E+05 -2.6047E+05
0000089   3.7158E+05  1.3416E+05  3.2253E+03
0000090   3.8692E+05 -1.0841E+05 -6.2997E+04
0000091   3.4040E+05  2.6473E+05  2.1330E+04
0000092   3.8747E+05 -4.1184E+04 -1.6726E+05
0000093   4.9050E+05 -8.1770E+04 -1.3155E+05
0000094   3.8581E+05 -9.0550E+04 -8.5833E+04
0000095   6.2973E+05 -1.7874E+05 -2.9994E+04
0000096   4.2222E+05  7.3346E+04  6.2710E+04
0000097   5.3438E+05 -7.2592E+04  8.1495E+03
0000098   1.4012E+05 -8.1255E+04  5.0017E+05
0000099   1.1619E+05  4.7943E+04  4.0462E+05
0000100   2.9325E+05  1.4675E+05 -9.7472E+04
0000101   4.8306E+05  5.9537E+04  1.3727E+05
0000102   5.8614E+05 -2.9559E+05 -3.3822E+04
0000103   4.6019E+05 -1.5851E+05  2.1627E+05
0000104   3.5750E+05  9.7110E+04  3.5822E+05
0000105   5.2200E+05 -2.0871E+05 -3.0077E+04
0000106   2.2620E+05 -1.4100E+05 -1.1579E+05
