============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 3088844.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   6.8795E+05 -4.9475E+05  6.2413E+04
0000002   8.7647E+05  1.5471E+05 -1.1411E+05
0000003   1.1940E+06  5.9691E+04 -2.3117E+05
0000004   3.6950E+05 -6.1934E+04 -3.8092E+05
0000005   8.2907E+05  1.2732E+03  1.9491E+05
0000006   9.1051E+05 -1.3238E+05 -1.8543E+04
0000007   8.7453E+05 -4.2331E+04 -8.3682E+04
0000008   1.1803E+06  1.3050E+05  2.1029E+05
0000009   1.0859E+06  1.5273E+05  7.2093E+04
0000010   3.9034E+05  2.9740E+04 -3.1255E+05
0000011   8.7017E+05 -2.7513E+05 -3.5235E+05
0000012   8.9048E+05  8.9822E+04  2.4036E+05
0000013   3.3545E+05  4.4583E+05 -2.2158E+05
0000014   7.2555E+05  4.5521E+05  3.0399E+05
0000015   5.1487E+05  6.9057E+04 -9.4927E+04
0000016   7.5350E+05 -5.5156E+05 -3.5260E+05
0000017   7.7504E+05 -3.5889E+04 -2.7343E+05
0000018   8.0036E+05 -3.2468E+04 -4.6600E+04
0000019   1.1805E+05 -7.6949E+04 -3.9618E+04
0000020   6.2487E+05 -3.5119E+05  7.9890E+04
0000021   7.2340E+05 -2.8629E+04 -1.3182E+05
0000022   1.3465E+06  2.7487E+05 -2.6548E+05
0000023   5.2926E+05 -4.7181E+04  3.6543E+05
0000024   8.2881E+05 -1.0072E+05  3.7212E+05
0000025   4.6532E+04  1.0032E+05 -2.0096E+05
0000026   7.0554E+05  3.6903E+05 -4.5626E+05
0000027   8.5262E+05 -2.4894E+05 -4.0535E+05
0000028   5.5316E+05 -5.4175E+05  4.5598E+04
0000029   1.5267E+05 -1.4037E+05  6.5244E+03
0000030   8.3570E+05 -2.8860E+05  2.8747E+04
0000031   6.0825E+05 -5.2871E+05  1.9153E+05
0000032   7.4009E+05 -5.4437E+04  2.9899E+05
0000033   8.6140E+05  5.1671E+03 -1.0344E+05
0000034   2.6133E+05  5.0667E+04  2.4015E+05
0000035   7.5600E+05  5.1393E+04  3.2652E+05
0000036   8.3512E+05  2.2793E+05 -8.9453E+04
0000037   2.8542E+05 -5.1646E+03 -8.9642E+04
0000038   3.5988E+04 -4.6560E+04 -1.1886E+04
0000039   1.1138E+06  5.3359E+05  5.1950E+03
0000040   3.3871E+05  3.3579E+05  4.2174E+05
0000041   1.0219E+06  2.4936E+05  1.5437E+05
0000042   6.3661E+05  1.7672E+05 -2.0294E+05
0000043   6.0545E+05  1.8387E+03  9.2423E+04
0000044   5.3368E+05  8.3059E+04 -1.2045E+04
0000045   6.9499E+05  2.3765E+05  1.8701E+05
0000046   1.1377E+06  5.5486E+04 -1.4242E+05
0000047   3.6695E+05  5.7010E+04  1.1075E+05
0000048   3.1299E+04 -8.4821E+03  1.9649E+04
0000049   3.7600E+05  5.0580E+05 -3.9738E+04
0000050   4.8277E+05 -3.1270E+05  2.9265E+05
0000051   6.7680E+05 -4.4758E+04 -2.4753E+05
0000052   8.0094E+05  2.9040E+02 -1.4284E+04
0000053   2.3173E+05 -8.5476E+04 -3.9271E+04
0000054   9.0780E+05  3.2957E+05 -4.4498E+05
0000055   5.4460E+05  1.9826E+05 -4.7211E+05
0000056   8.0527E+05 -6.7716E+04  5.4270E+05
0000057   4.8843E+05 -6.5019E+05 -2.2842E+05
0000058   9.2956E+05  1.2971E+05 -5.0591E+05
0000059   5.8892E+05 -2.3235E+05  1.2093E+05
0000060   5.3883E+05  2.3049E+05  2.3464E+05
0000061   4.7234E+05 -1.1958E+05  3.1878E+05
0000062   4.3215E+05  2.0889E+05 -9.4068E+04
0000063   7.4198E+05 -2.7586E+05  1.2903E+05
0000064   9.9096E+05  3.5946E+05 -1.2314E+05
0000065   8.6500E+05  1.7960E+05  7.5108E+04
0000066   1.0232E+06 -5.1771E+05 -8.9401E+04
0000067   1.3254E+06  8.4515E+05 -2.5974E+04
0000068   4.4156E+05  1.1919E+05 -8.9513E+04
0000069   2.6909E+05  1.4116E+05  3.3131E+05
0000070   7.6277E+05  8.7491E+04 -4.8627E+05
0000071   6.0854E+05 -2.8255E+05 -1.3463E+05
0000072   9.6170E+05  2.3417E+05 -4.0788E+05
0000073   1.2769E+06  1.0725E+05  2.2413E+05
0000074   6.5191E+05 -1.1820E+05  6.6342E+04
0000075   6.0467E+05 -2.6869E+05  9.3616E+04
0000076   7.4769E+05  9.7684E+04  6.8815E+04
0000077   3.9066E+05  3.1226E+05 -2.4656E+05
0000078   1.1092E+06 -8.6524E+04  1.5742E+05
0000079   1.9125E+05  1.5759E+04  1.2094E+04
0000080   1.3426E+06  4.6404E+05 -4.0560E+05
0000081   4.2085E+05 -6.4954E+05  6.1874E+05
0000082   5.5195E+05 -2.2171E+05 -2.7240E+05
0000083   6.4373E+05  8.6826E+04  1.8348E+05
0000084   8.8468E+05 -2.3996E+05  1.0825E+05
0000085   6.5786E+05  2.7944E+05 -3.6908E+04
0000086   7.4949E+05  6.8027E+04  3.7022E+05
0000087   9.5503E+05  1.9426E+04 -1.7944E+05
0000088   1.6025E+05  1.6233E+04  2.9171E+04
0000089   3.4181E+05  2.8712E+05 -2.2492E+05
0000090   1.1794E+05 -2.6487E+05 -2.2817E+05
0000091   1.1632E+06 -2.0803E+04  5.8012E+05
0000092   9.3005E+05  2.2419E+05  1.1648E+05
0000093   5.3365E+05  2.6893E+05  1.0199E+05
0000094   6.5614E+05 -6.1834E+04  1.9091E+04
0000095   5.4751E+05  5.0933E+04 -3.6593E+05
0000096   3.2356E+05 -1.2337E+05  5.0494E+04
0000097   5.5809E+05 -1.9605E+05 -4.6569E+02
0000098   6.9768E+05  3.3161E+05 -2.9458E+04
0000099   2.5772E+05  2.3279E+05  1.5720E+05
0000100   9.2372E+05  2.3635E+05 -4.0396E+04
0000101   7.9146E+05 -9.1429E+04 -5.1219E+04
0000102   5.3578E+05  2.6175E+04  6.3066E+04
0000103   7.9361E+05  5.0656E+05 -4.0969E+05
0000104   7.2425E+05 -3.3658E+05  5.8099E+05
0000105   1.1840E+05 -1.1241E+05  1.0693E+05
0000106   7.9159E+05 -2.1579E+05 -2.2583E+04
