============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1676833.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.9893E+06 -1.2546E+06  1.3200E+06
0000002   3.0084E+06  9.0077E+04  5.2342E+05
0000003   2.6708E+06 -2.6927E+06  9.3393E+05
0000004   5.4000E+06  5.5610E+05 -1.2480E+06
0000005   4.3678E+06 -3.3700E+05  2.1313E+06
0000006   2.7648E+06 -2.2718E+06 -3.3359E+05
0000007   1.3429E+06  6.5356E+05  1.6517E+06
0000008   2.2924E+06 -5.3642E+05  2.1587E+05
0000009   2.1046E+06  5.2116E+05 -7.3175E+05
0000010   4.3687E+06 -3.0817E+06 -2.1297E+06
0000011   3.2216E+06 -4.9813E+05 -2.1800E+06
0000012   4.2215E+06  1.9487E+06  3.5757E+05
0000013   4.8777E+06 -7.2414E+04  1.0485E+06
0000014   3.7298E+06  1.6345E+06  1.2345E+06
0000015   4.0738E+06 -1.3292E+06 -1.7345E+06
0000016   4.6171E+06  2.1381E+06  3.3853E+06
0000017   5.5758E+06  7.9411E+05 -4.0313E+05
0000018   3.6331E+06  2.2022E+06 -8.3185E+05
0000019   4.4915E+06 -9.4978E+05  1.1601E+06
0000020   3.9930E+06  1.2828E+04 -1.0191E+06
0000021   2.7917E+06 -3.6949E+05 -1.1407E+06
0000022   3.6907E+06  1.0912E+06 -1.5328E+05
0000023   1.8010E+06 -8.4680E+05 -2.0180E+06
0000024   4.4989E+06  6.1261E+05  6.0735E+05
0000025   5.0240E+06 -1.7103E+06  2.1943E+06
0000026   4.3264E+06 -1.5626E+06  2.3885E+06
0000027   5.8328E+06 -7.9647E+03 -4.5212E+05
0000028   7.7729E+05 -1.8406E+06  2.3525E+06
0000029   3.3487E+06  1.5628E+06  5.1271E+05
0000030   4.8341E+06  1.1460E+06  1.3347E+06
0000031   3.3653E+06  2.0513E+05  1.0419E+06
0000032   2.8695E+06  5.7639E+05 -3.2924E+05
0000033   2.2024E+06  8.8051E+05  2.6286E+05
0000034   4.3622E+06  4.0835E+05  9.7070E+05
0000035   3.3314E+06 -6.8400E+05  6.0330E+05
0000036   2.3605E+06 -5.3008E+05  1.8792E+06
0000037   2.9650E+06  1.0686E+06  6.6086E+04
0000038   4.7738E+06 -9.9322E+05 -1.4702E+06
0000039   2.1831E+06  4.9202E+05 -3.0734E+05
0000040   2.5595E+06 -2.3599E+05 -1.9447E+06
0000041   2.6393E+06 -6.9349E+05 -1.5720E+06
0000042   3.5239E+06 -5.0057E+05 -1.1173E+06
0000043   2.2050E+06 -1.7222E+06 -6.8939E+05
0000044   4.5404E+06  1.0729E+06 -1.8249E+06
0000045   2.9705E+06  8.5906E+05 -4.5339E+05
0000046   2.4797E+06 -1.2246E+06 -6.3269E+05
0000047   1.8138E+06 -3.6570E+05 -2.2048E+05
0000048   2.5598E+06 -1.9860E+06 -1.0031E+06
0000049   4.5715E+06  1.4618E+05  1.0512E+06
0000050   3.7943E+06 -6.9382E+04 -1.2898E+06
0000051   1.4393E+06 -1.9344E+05  2.9663E+04
0000052   4.2516E+06 -3.5443E+05  9.7450E+05
0000053   3.6559E+06  1.1721E+06 -1.1475E+06
0000054   3.3932E+06  9.3452E+05 -5.4024E+05
0000055   5.2650E+05 -4.4730E+05 -1.3268E+06
0000056   3.7732E+06 -4.6246E+05 -1.2696E+06
0000057   4.2541E+06 -4.8584E+05 -6.6039E+05
0000058   3.2909E+06 -8.8784E+05  3.1344E+05
0000059   2.4450E+06 -1.4432E+05  2.4870E+06
0000060   5.0918E+06  9.2196E+05  1.4253E+06
0000061   2.9794E+06 -9.0377E+04  1.0751E+06
0000062   1.5090E+06  6.9928E+05 -3.7843E+04
0000063   2.9482E+06  1.3716E+06  7.6300E+05
0000064   3.2902E+06 -1.4414E+06  7.5732E+05
0000065   3.6701E+06 -4.6502E+05 -3.8448E+05
0000066   4.6851E+06  1.3793E+05 -2.1575E+05
0000067   3.2964E+06  1.6088E+06 -6.1086E+04
0000068   3.1177E+06 -2.9637E+05 -5.0037E+04
0000069   3.7408E+06 -4.6139E+05  7.3327E+05
0000070   2.6796E+06 -1.1320E+06  1.0164E+06
0000071   3.7484E+06 -1.6066E+06  2.2898E+04
0000072   3.0355E+06  1.0246E+06 -1.1667E+06
0000073   2.9462E+05  2.4680E+05 -5.5966E+04
0000074   4.6207E+06 -2.4234E+06  2.1255E+06
0000075   3.3409E+06  7.3398E+05  1.1340E+05
0000076   2.8444E+06 -1.2953E+06 -3.0991E+06
0000077   3.4774E+06 -6.0232E+05  4.8752E+05
0000078   3.3694E+06  9.5730E+05 -2.7330E+06
0000079   3.8698E+06 -3.1769E+06 -1.0119E+06
0000080   4.5152E+06  4.3118E+05 -2.0832E+05
0000081   4.4176E+06  1.3099E+06 -3.8268E+05
0000082   4.3875E+06 -1.1890E+05 -1.2537E+04
0000083   1.4290E+06  1.7119E+05  5.8241E+05
0000084   2.5912E+06 -1.3977E+05 -1.0807E+06
0000085   3.7612E+06  1.9083E+05 -2.1077E+05
0000086   4.4390E+06  1.1441E+04  1.4479E+05
0000087   1.8429E+06 -8.1224E+05  2.6685E+05
0000088   2.8807E+06 -1.3177E+05 -2.5596E+05
0000089   3.8300E+06 -5.2062E+05  9.5463E+04
0000090   1.7608E+06  4.0563E+05 -1.3549E+06
0000091   3.6026E+06 -7.2007E+05  1.1007E+06
0000092   3.4994E+06  1.6888E+06 -1.1301E+06
0000093   5.2784E+06 -1.5260E+06  2.8571E+05
0000094   2.6833E+06 -6.5965E+05  1.0458E+06
0000095   4.4398E+06  7.6110E+05  1.7155E+06
0000096   1.8515E+06 -2.8001E+05 -5.6630E+05
0000097   4.4041E+06 -9.4515E+05  1.0731E+06
0000098   1.7791E+06  7.8944E+05  1.1399E+05
0000099   3.8606E+06  8.9967E+05 -2.1190E+05
0000100   3.5068E+06 -1.2279E+06  1.1911E+06
0000101   4.7170E+06  5.2936E+05  2.4733E+06
0000102   3.7746E+06 -3.2804E+04  9.2628E+05
0000103   2.0492E+06 -9.2161E+05 -6.3728E+05
0000104   4.4055E+06 -1.3021E+06 -2.1358E+06
0000105   3.5881E+06  7.2525E+05  9.0480E+05
0000106   2.8532E+06  1.8199E+06  4.5816E+05
