============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 2442053.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.4018E+06  6.6386E+05 -3.7111E+06
0000002   6.2229E+06  2.8470E+05 -2.8878E+06
0000003   7.1436E+06  3.0994E+06  1.3431E+06
0000004   3.5342E+06 -9.6861E+05 -1.9474E+06
0000005   5.4387E+06  1.1581E+06 -1.8997E+06
0000006   4.1283E+06 -5.7267E+05  7.6431E+05
0000007   7.1176E+06 -1.0504E+06  1.3096E+06
0000008   4.8058E+06  7.6532E+05 -1.3022E+06
0000009   8.6290E+06  3.8308E+05 -9.0981E+05
0000010   3.6896E+06 -3.8219E+05  1.7074E+06
0000011   6.6897E+06 -1.5902E+06 -4.1214E+05
0000012   3.2815E+06 -2.0652E+06 -1.6645E+06
0000013   4.3517E+06  2.5526E+06 -1.0914E+06
0000014   3.2473E+06  2.7463E+05 -6.8559E+05
0000015   4.5636E+06 -6.1066E+05 -2.8374E+06
0000016   5.7016E+06 -1.0023E+06  1.7382E+06
0000017   6.3710E+06 -1.0633E+05 -1.3516E+06
0000018   4.7411E+06  2.6620E+06 -1.8739E+06
0000019   3.9955E+06 -2.3946E+06 -4.4647E+05
0000020   4.7463E+06  2.0315E+06 -2.1306E+05
0000021   7.1159E+06  2.6426E+06 -7.8804E+05
0000022   5.8195E+06  4.6558E+05 -2.1232E+06
0000023   2.4966E+06 -5.3515E+05 -4.9593E+05
0000024   6.3350E+06 -9.6523E+05  5.4696E+05
0000025   2.2644E+06  3.1252E+04 -1.6895E+06
0000026   4.6854E+06  8.3087E+05  1.5088E+06
0000027   2.2103E+06  6.2174E+05  3.0778E+06
0000028   3.8303E+06  2.0071E+06 -3.1638E+05
0000029   4.9911E+06 -1.6229E+05 -1.8888E+06
0000030   5.0312E+06 -1.9151E+06  9.2810E+05
0000031   4.3015E+06  2.7622E+06  1.4045E+06
0000032   4.5415E+06 -3.5707E+06 -8.9127E+05
0000033   8.3280E+06  8.7408E+05  2.2911E+06
0000034   6.1692E+06 -7.3908E+05 -9.9167E+05
0000035   2.6000E+06 -1.5002E+06  4.6953E+06
0000036   4.1595E+06  2.3659E+05 -2.1364E+06
0000037   2.8821E+06  5.2279E+05  2.3258E+06
0000038   6.6066E+06  1.1905E+06 -2.5263E+06
0000039   6.8085E+06 -7.3596E+05  7.4051E+05
0000040   2.2631E+06  1.0932E+05 -7.1349E+05
0000041   2.6088E+06 -1.4280E+06  1.9797E+06
0000042   2.5461E+06  8.0813E+05 -1.5284E+05
0000043   4.5562E+06  7.1597E+05 -1.5968E+06
0000044   5.5105E+06 -1.4142E+06 -1.0805E+06
0000045   4.3509E+06  2.1012E+06  2.1194E+06
0000046   5.4037E+06 -3.4679E+06 -1.8795E+05
0000047   6.7216E+06  1.1460E+06  2.0306E+06
0000048   3.8898E+06 -1.7191E+06 -4.3778E+04
0000049   3.7865E+06 -1.5254E+06  1.2904E+06
0000050   2.3046E+06  1.1790E+06 -9.2918E+05
0000051   1.2467E+06  3.8790E+05  5.3158E+05
0000052   6.0136E+06 -5.2705E+06  1.7785E+06
0000053   5.0777E+06  2.2596E+04 -2.8183E+06
0000054   3.5533E+06  2.7723E+06  8.9067E+05
0000055   2.1946E+06 -1.0799E+06 -1.6668E+05
0000056   2.0081E+06 -1.0077E+06 -5.7307E+05
0000057   6.3116E+06 -1.0347E+06 -6.3016E+05
0000058   4.4014E+06 -1.2002E+05 -2.1334E+05
0000059   7.3720E+06  3.5621E+05 -2.8866E+05
0000060   5.5938E+06  2.4050E+06 -2.3094E+06
0000061   4.1015E+06  2.3164E+06 -2.0864E+05
0000062   5.5077E+06 -1.0157E+06  2.2439E+06
0000063   6.4331E+06 -1.5081E+06 -1.2687E+06
0000064   5.5513E+06 -1.0077E+06  1.2573E+06
0000065   4.3028E+06 -8.9350E+05  6.7193E+05
0000066   4.5581E+06 -8.1820E+04 -2.0870E+05
0000067   8.4654E+06 -1.0306E+06 -1.8266E+06
0000068   4.7276E+06 -5.9369E+05  1.4946E+05
0000069   6.0164E+06  2.9051E+05  8.7485E+04
0000070   1.2802E+06  4.7578E+05  1.6438E+06
0000071   2.9957E+06  2.7253E+04 -1.3876E+06
0000072   7.0406E+06  6.8223E+05  1.7181E+06
0000073   5.9003E+06 -1.2557E+06  6.9608E+05
0000074   4.7935E+06  4.0020E+04  2.0388E+06
0000075   3.3511E+06  1.1910E+06 -3.1191E+06
0000076   4.9431E+06  3.9903E+05  3.1645E+06
0000077   6.1975E+06  6.9111E+05  2.1659E+06
0000078   3.4665E+06  1.3770E+06 -1.5928E+05
0000079   5.1251E+06  2.2888E+06  7.4571E+04
0000080   3.6762E+06 -2.2596E+06  6.2559E+05
0000081   7.9178E+06  8.9743E+05 -6.8694E+05
0000082   4.8371E+06 -3.1272E+06  2.4461E+06
0000083   5.4140E+06 -2.8398E+05 -1.3304E+06
0000084   5.1477E+06  1.3598E+06  9.9606E+04
0000085   6.4774E+06  7.0836E+04  1.4988E+06
0000086   4.6259E+06  8.2913E+05  2.3909E+06
0000087   3.5850E+06 -1.8564E+06  1.1226E+05
0000088   3.7742E+06 -4.4206E+04  1.2284E+06
0000089   5.3755E+05 -6.9364E+05  2.7129E+05
0000090   5.1307E+06  8.2108E+05  3.3898E+05
0000091   3.5960E+06 -3.9089E+05 -1.0002E+06
0000092   2.2628E+06 -1.5094E+06  1.0547E+06
0000093   6.5142E+06 -5.5477E+05  1.1964E+06
0000094   5.5103E+06  2.4912E+06 -2.1845E+06
0000095   5.5112E+06  1.2641E+06 -1.0974E+06
0000096   1.8685E+06 -5.6368E+05 -1.3112E+06
0000097   5.0656E+06 -3.4743E+06  1.4285E+06
0000098   4.6234E+06 -1.2318E+06  1.5485E+06
0000099   5.8121E+06  3.0381E+06  6.2407E+05
0000100   5.8096E+06  1.5705E+06  3.8240E+05
0000101   8.2688E+06 -7.5103E+05 -2.8911E+05
0000102   3.1940E+06  1.7504E+06  5.2315E+05
0000103   8.3808E+06  8.7930E+05 -2.1932E+06
0000104   3.1310E+06 -1.7547E+06  2.0393E+05
0000105   3.0594E+06  3.3656E+05  1.6402E+06
0000106   4.4387E+06 -9.1809E+05 -1.9790E+06
