============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 2023590.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   7.0576E+06  6.0190E+05  1.1390E+06
0000002   7.8180E+06  2.0567E+06 -1.6071E+06
0000003   4.6660E+06  3.5676E+05  2.7842E+04
0000004   1.9853E+06  1.1935E+06  2.3920E+06
0000005   4.8364E+06  7.2163E+03 -6.9877E+05
0000006   4.0152E+06 -5.2115E+04 -7.4230E+05
0000007   4.2668E+06 -4.2746E+05 -2.4695E+05
0000008   5.1213E+06 -4.2525E+06 -1.9580E+06
0000009   5.3191E+06 -8.5400E+05 -1.8451E+06
0000010   4.6077E+06  1.8519E+06  2.6310E+06
0000011   3.5214E+06  1.2866E+06  4.6716E+05
0000012   2.4182E+06 -4.6960E+05  8.2703E+05
0000013   5.4127E+06  2.9072E+05 -1.5413E+06
0000014   3.0748E+06  2.3753E+05 -2.8074E+06
0000015   7.2799E+06  1.1327E+05 -8.5302E+05
0000016   4.2248E+06 -1.0488E+06 -1.2730E+05
0000017   6.3768E+06  6.6250E+05  6.8578E+05
0000018   6.1536E+06  2.1908E+06 -8.4108E+05
0000019   2.2808E+06  1.9538E+05 -7.4744E+05
0000020   3.3199E+06  1.1409E+06  3.5351E+05
0000021   2.8163E+06 -1.9718E+06 -2.7648E+05
0000022   5.2261E+06  1.7962E+05 -8.5628E+05
0000023   4.9351E+06  3.0100E+06 -9.0243E+05
0000024   2.5001E+06  9.2511E+05 -6.1466E+05
0000025   3.2456E+06  1.3174E+06  1.5766E+05
0000026   4.7268E+06  4.1861E+05  1.0767E+06
0000027   4.0708E+06 -7.0292E+04  1.1188E+06
0000028   3.5106E+06  2.3119E+06 -3.5050E+04
0000029   6.4616E+06  1.2869E+06  2.2440E+05
0000030   4.8675E+06  2.9954E+05  6.2222E+05
0000031   3.1306E+06  3.3938E+05 -1.7443E+04
0000032   3.2282E+06 -4.9241E+05 -1.5615E+04
0000033   8.1067E+05  1.7480E+05  2.3205E+05
0000034   5.4281E+06  1.8023E+05 -1.0727E+06
0000035   4.3751E+06  2.3471E+06 -1.1825E+06
0000036   3.4157E+06 -8.8266E+04 -1.7352E+06
0000037   1.4431E+06  4.3221E+05  7.2690E+04
0000038   1.0636E+06 -1.6132E+06  2.7117E+05
0000039   2.3378E+06 -4.0968E+06  5.3659E+03
0000040   1.6819E+06  9.9603E+05  1.6558E+06
0000041   3.7717E+06 -1.5365E+04 -1.7356E+04
0000042   5.5931E+06  3.3696E+05  3.7909E+05
0000043   4.2811E+06 -1.4733E+06 -7.5088E+05
0000044   4.5065E+06 -1.0287E+06  2.1786E+06
0000045   5.4500E+06 -1.0912E+06 -1.3993E+06
0000046   4.8912E+06  1.4816E+06 -8.1575E+05
0000047   4.0068E+06  3.3044E+05 -2.1462E+06
0000048   2.9076E+06  3.2850E+06  1.1988E+05
0000049   1.3304E+06 -1.0603E+06 -4.8300E+05
0000050   1.5818E+06  8.2144E+05  1.8244E+06
0000051   4.4167E+06  6.7103E+05  1.0385E+06
0000052   5.1256E+06 -2.3739E+06  5.7832E+05
0000053   3.0519E+06  1.9157E+06  4.3485E+05
0000054   3.6881E+06  4.7258E+05  1.5354E+06
0000055   2.7797E+06  1.0233E+06  1.2600E+06
0000056   6.8308E+06 -1.2465E+05  1.6065E+05
0000057   4.1563E+06  8.3215E+05  9.8853E+04
0000058   4.3646E+06  1.1513E+06  1.7174E+06
0000059   5.5280E+06  8.6794E+05 -1.5757E+06
0000060   3.4689E+06  1.1301E+06  1.4424E+06
0000061   2.2527E+06 -3.4687E+05  2.6780E+06
0000062   3.7168E+06 -2.5186E+05  4.4707E+05
0000063   3.6158E+06  5.5802E+05 -1.1856E+06
0000064   4.8623E+06  8.4305E+04  2.9757E+05
0000065   5.1264E+06 -1.1571E+06  4.1486E+05
0000066   1.4172E+06  5.5432E+05  1.0301E+06
0000067   3.7895E+06 -4.8936E+05  1.5206E+06
0000068   2.5852E+06 -2.1306E+06  1.3433E+06
0000069   4.4329E+06  3.0460E+05 -3.8873E+05
0000070   3.5419E+06 -2.1928E+05 -3.1344E+05
0000071   4.5074E+06 -3.2749E+06  5.2361E+04
0000072   3.2828E+06  8.4235E+05  1.4557E+06
0000073   4.0705E+06 -2.2455E+06  2.9881E+05
0000074   5.6441E+06 -3.3714E+05  7.8752E+05
0000075   5.9792E+06 -2.5014E+06  3.5823E+05
0000076   2.4880E+06  4.2937E+05 -2.4237E+05
0000077   4.3315E+06 -1.0939E+06 -8.2024E+05
0000078   2.2195E+06  1.1300E+06  2.4954E+05
0000079   2.9309E+06 -1.1300E+06 -1.4600E+06
0000080   6.6330E+06 -6.6081E+04  9.1249E+05
0000081   1.8213E+06 -1.3681E+05 -1.4876E+06
0000082   4.8890E+06 -6.6155E+05 -2.6914E+05
0000083   3.9293E+06 -4.9887E+05 -7.2691E+05
0000084   3.5683E+06 -7.8303E+05 -2.0339E+06
0000085   7.5609E+06 -2.0982E+06  2.0544E+05
0000086   2.8959E+06 -1.7203E+06  3.1028E+04
0000087   6.4983E+06  8.6949E+04 -1.4268E+06
0000088   4.4023E+06 -1.8098E+06 -1.4636E+06
0000089   2.8020E+06  1.2460E+06 -1.4455E+06
0000090   4.6316E+06  6.9891E+04 -4.7155E+05
0000091   7.7184E+05 -1.1994E+05  1.0366E+06
0000092   4.7202E+06  1.4751E+06 -2.3889E+06
0000093   4.1165E+06 -1.5082E+04  1.6067E+06
0000094   8.6000E+05  9.5487E+05 -2.4991E+05
0000095   3.6195E+06  1.8569E+05 -6.5932E+04
0000096   3.5120E+06 -4.6720E+05  1.7551E+04
0000097   5.4628E+06  3.5900E+05  3.6846E+06
0000098   3.9511E+06 -1.2904E+05  1.6774E+05
0000099   5.9457E+06 -3.8914E+05  1.3953E+06
0000100   4.2379E+05  1.5752E+05 -2.3299E+05
0000101   4.3878E+06 -5.8901E+05  6.4712E+05
0000102   3.3403E+06  5.8960E+04  7.0891E+05
0000103   2.6995E+06 -2.0460E+05  7.0191E+05
0000104   2.7428E+06 -7.7996E+04  3.2097E+06
0000105   2.1523E+06 -1.1910E+06  1.8394E+05
0000106   5.1350E+06  2.3153E+06 -9.1890E+05
0000107   1.9789E+06 -2.1968E+05  7.8140E+05
