============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1325711.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0071 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.3746E+04 -9.8798E+04 -3.5692E+04
0000002   1.4867E+05 -8.3154E+04  1.0971E+03
0000003   3.9594E+04  1.2264E+04  4.9949E+03
0000004   8.7671E+04  2.7295E+04  3.5265E+04
0000005   6.6325E+04 -7.9104E+04  1.2246E+04
0000006   1.0011E+05 -1.8876E+04  3.7775E+04
0000007   2.6591E+04  2.5259E+04  5.4917E+03
0000008   9.1682E+04 -1.5254E+04  1.5882E+04
0000009   9.1582E+04  1.1496E+04  4.0970E+04
0000010   9.1210E+04 -2.0233E+03 -2.1937E+04
0000011   1.0482E+05 -2.7767E+04  1.5530E+04
0000012   1.7311E+05  1.7225E+04  5.5423E+04
0000013   1.0038E+05 -5.5425E+04 -1.8270E+04
0000014   1.5251E+05 -4.2231E+04 -3.6813E+03
0000015   9.0737E+04  1.3170E+04 -1.5194E+04
0000016   2.4300E+04 -4.0779E+04 -1.6422E+04
0000017   8.4346E+04  3.3654E+04  8.5543E+03
0000018   7.3160E+04  2.6633E+03  3.0260E+04
0000019   9.4690E+04 -4.8433E+03  7.8927E+04
0000020   4.3165E+04 -2.4390E+04  3.6360E+04
0000021   4.1196E+04 -2.1976E+04  5.3452E+03
0000022   9.8771E+04 -7.0938E+03 -9.0637E+04
0000023   5.9665E+04  6.1440E+04  5.7052E+04
0000024   1.3136E+04  1.4348E+02 -5.7030E+04
0000025   1.5744E+05  3.7806E+04  3.4563E+04
0000026   7.2771E+04 -5.3766E+04  8.7860E+03
0000027   2.8632E+04 -1.2414E+04  2.8671E+04
0000028   1.2515E+04 -9.9296E+03 -4.3422E+03
0000029   2.1552E+04 -2.7116E+04  1.4920E+04
0000030   6.2145E+04 -1.2376E+04  3.1196E+04
0000031   8.0747E+04 -1.6926E+04  7.7946E+03
0000032   2.5679E+04 -3.4531E+04  2.3526E+04
0000033   7.9694E+04  2.7239E+04  3.6053E+04
0000034   1.5282E+05  4.5041E+04 -2.1734E+04
0000035   5.9164E+04 -1.1901E+03  3.7831E+04
0000036   1.7969E+05  3.7142E+04  5.2666E+04
0000037   6.7542E+04  1.2975E+04  5.3432E+03
0000038   6.7796E+04 -2.0176E+04 -2.2230E+03
0000039   8.5933E+04 -1.9586E+04  4.6578E+04
0000040   8.7581E+04  5.9130E+04 -2.1229E+04
0000041   1.3018E+05 -4.5073E+04  5.5917E+04
0000042   1.7818E+05  2.5370E+04  2.8939E+04
0000043   4.1970E+04  5.5793E+04 -9.4321E+03
0000044   1.3711E+05 -3.6833E+04 -2.8005E+04
0000045   7.0806E+04  5.3352E+04  3.2289E+04
0000046   1.0831E+05  3.2272E+04 -1.3694E+04
0000047   7.4336E+04 -9.0663E+02 -9.8531E+03
0000048   1.1639E+05 -9.6389E+03  4.4775E+02
0000049   4.3400E+04  2.5436E+04 -2.0703E+04
0000050   7.3484E+04 -2.9595E+04 -3.0652E+04
0000051   7.3026E+04 -4.5848E+03 -2.1127E+04
0000052   1.3894E+05  2.3502E+04 -8.0018E+04
0000053   1.1111E+05 -8.2216E+03 -6.6551E+04
0000054   9.1472E+02 -3.0485E+04 -1.9538E+04
0000055   3.7631E+04  8.2463E+03  2.3121E+02
0000056   7.8791E+04 -5.0127E+03 -5.0123E+04
0000057   7.8954E+04 -4.0136E+04 -6.8004E+04
0000058   1.7030E+05  7.1425E+04 -7.3388E+04
0000059   1.0813E+05  2.5196E+04 -1.6518E+04
0000060   1.3825E+05 -2.6810E+04 -5.6526E+04
0000061   5.4749E+04 -1.4262E+04 -2.9843E+04
0000062   1.3881E+05  1.6090E+03  2.9398E+04
0000063   5.5452E+04 -1.3274E+04  1.2168E+04
0000064   5.2569E+04  8.9546E+03  1.6460E+04
0000065   1.1782E+05  4.1652E+03  2.4091E+04
0000066   5.6401E+04 -4.2077E+04  2.5389E+03
0000067   7.9632E+04 -8.9360E+03 -4.5583E+04
0000068   9.0715E+04 -2.9296E+04 -3.0711E+04
0000069   1.6421E+05  3.3247E+04 -2.2490E+04
0000070   4.6171E+04  1.0208E+04 -5.0008E+03
0000071   2.9231E+04 -1.3761E+04 -5.7631E+03
0000072   6.9413E+04  3.3794E+04  8.0966E+03
0000073   6.7029E+04  6.4033E+04  3.1110E+04
0000074   9.2570E+04  3.4052E+04 -2.9994E+04
0000075   1.0752E+04 -2.2237E+03  3.2953E+03
0000076   1.0169E+05 -5.8968E+04  3.0145E+03
0000077   8.4853E+04  1.6684E+03 -2.6526E+03
0000078   1.2126E+05 -8.8460E+04 -7.1880E+03
0000079   8.6576E+04  5.2593E+04 -2.1870E+04
0000080   7.6344E+04  1.9016E+04  3.8476E+04
0000081   9.0299E+03 -3.8117E+04  3.9042E+03
0000082   1.2468E+05 -2.4078E+04  6.4108E+04
0000083   8.4095E+04  4.3617E+04 -6.3747E+04
0000084   4.3783E+04  2.6321E+04  2.3431E+04
0000085   8.6751E+04 -1.9601E+03 -5.3847E+04
0000086   9.3212E+04  3.8437E+03 -7.7553E+03
0000087   6.1698E+04  3.5831E+04 -9.0900E+03
0000088   1.1709E+05 -6.8871E+04  1.4736E+04
0000089   5.3592E+04 -8.8251E+03  5.9942E+04
0000090   3.1673E+04  2.7742E+04 -2.6593E+04
0000091   5.8618E+04 -7.7034E+03  3.9719E+04
0000092   1.2309E+05 -6.1045E+04  3.1434E+04
0000093   9.1510E+04  1.5826E+04  4.0795E+04
0000094   2.2260E+04 -1.3580E+04  2.3149E+04
0000095   1.3787E+05 -4.6826E+02 -3.7647E+04
0000096   7.6440E+04  1.0029E+04  6.2440E+04
0000097   8.8752E+04  1.2804E+03  2.0375E+04
0000098   4.0733E+04 -2.8708E+04 -2.2782E+04
0000099   3.1892E+04 -4.6200E+04  2.1782E+04
0000100   9.0561E+04 -6.7951E+03  5.4725E+02
0000101   2.1594E+04  3.4737E+04  6.6914E+03
0000102   6.9662E+04 -2.6435E+04  1.3865E+04
0000103   5.0305E+04 -3.8675E+03 -1.4996E+04
0000104   5.1886E+04 -1.5865E+04 -5.3296E+04
0000105   1.5903E+04  7.7067E+03  2.1752E+03
0000106   3.7755E+04 -5.8475E+04  4.1841E+03
