============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 4094915.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0071 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.1110E+05  3.8721E+04  7.1406E+04
0000002   2.1060E+05 -1.1117E+05 -9.0719E+04
0000003   1.8463E+05 -1.4376E+05 -4.7631E+04
0000004   9.9557E+04  1.4742E+03  4.3042E+04
0000005   1.8510E+05 -1.4596E+05  1.8838E+04
0000006   2.7618E+05 -4.8503E+04 -2.7963E+04
0000007   3.0043E+05  4.8554E+03 -3.6690E+04
0000008   2.2802E+05  1.0377E+04 -2.3185E+04
0000009   3.4775E+05  2.4960E+02 -7.8845E+04
0000010   2.4297E+05 -9.7153E+04 -1.0980E+05
0000011   1.7011E+05  3.9507E+03 -1.0793E+04
0000012   1.8434E+05 -2.5701E+04 -4.9735E+04
0000013   3.1806E+05 -1.1994E+05  1.3926E+05
0000014   2.8581E+05 -4.7039E+04 -1.3001E+05
0000015   1.8284E+05  2.2725E+04 -1.7935E+04
0000016   1.8082E+05  1.8173E+03 -1.1034E+04
0000017   2.8447E+05  4.5810E+03  1.4657E+05
0000018   1.6229E+05 -2.5586E+04  1.3719E+04
0000019   1.4575E+05  7.3116E+04  4.9286E+03
0000020   1.1860E+05  5.9982E+04  1.0543E+04
0000021   3.5504E+05  1.3091E+05  6.9689E+04
0000022   3.8368E+04 -1.2293E+04  3.6963E+04
0000023   1.8463E+05  7.8245E+04 -6.7800E+04
0000024   2.9810E+05  2.9528E+04  1.6868E+05
0000025   9.4636E+04  5.9984E+04  7.4040E+04
0000026   2.2858E+05 -4.2316E+04 -9.0574E+03
0000027   8.4241E+04 -4.8777E+04 -6.4211E+03
0000028   2.5900E+05  8.4948E+04  4.1957E+04
0000029   9.8463E+04 -1.8979E+04  2.7848E+04
0000030   2.5336E+05  2.6219E+05  9.3779E+04
0000031   1.4006E+05 -8.3979E+04  1.7894E+05
0000032   1.6038E+05 -1.3031E+04 -1.5821E+04
0000033   1.6742E+05  3.0139E+04 -2.4020E+03
0000034   2.0842E+05  5.0237E+04 -3.8228E+04
0000035   1.9386E+05 -2.1707E+03 -9.4041E+04
0000036   1.1772E+05 -1.4919E+05 -9.3548E+03
0000037   4.8386E+04  4.9686E+04 -9.0710E+04
0000038   3.0516E+05 -6.6975E+03  1.2124E+04
0000039   1.6331E+05  1.0555E+05 -7.8509E+04
0000040   2.8313E+05 -1.3320E+05 -2.0663E+04
0000041   1.5448E+05 -7.2364E+04 -4.8429E+04
0000042   8.4544E+04  1.2865E+04 -1.1244E+05
0000043   1.5932E+05 -1.2201E+05  1.7072E+04
0000044   2.9986E+05  2.3477E+05 -7.7374E+04
0000045   3.5173E+05  3.6890E+04 -6.1371E+04
0000046   2.5938E+05 -1.6469E+05 -7.4810E+04
0000047   1.6241E+05 -2.5429E+05  6.8570E+04
0000048   4.1218E+05  1.8644E+05  9.5467E+04
0000049   2.6899E+05 -4.6274E+04 -7.3489E+04
0000050   2.1183E+05 -4.5440E+04  4.4386E+04
0000051   1.0411E+05 -5.5116E+04  4.0093E+04
0000052   3.9322E+04  1.1667E+05  1.9359E+03
0000053   5.3071E+04 -4.7872E+03 -5.0063E+04
0000054   3.3789E+05 -4.4700E+04 -1.7305E+04
0000055   1.8154E+05 -2.1840E+04 -2.6739E+04
0000056   3.8987E+05 -4.1538E+04  8.9750E+04
0000057   2.0970E+05  1.0836E+05  8.0344E+03
0000058   1.2834E+05  2.2419E+04  5.1273E+04
0000059   3.2968E+04 -3.0121E+03 -1.3162E+05
0000060   2.3223E+05 -3.0016E+03 -1.0718E+05
0000061   1.5308E+05  3.4729E+04  3.1260E+04
0000062   4.0131E+05 -1.3657E+05 -7.3957E+03
0000063   1.5492E+05 -1.3585E+05 -3.8880E+04
0000064   3.7052E+05  1.2074E+05 -4.6783E+03
0000065   7.1714E+04  8.7644E+04 -2.6649E+04
0000066   8.3345E+04  3.6905E+04  3.2280E+04
0000067   2.1025E+05 -4.2780E+04  6.5655E+04
0000068   1.7375E+05 -2.8578E+04 -2.3878E+04
0000069   4.3057E+05 -1.9897E+05 -2.1882E+05
0000070   1.0193E+05  1.8652E+05  4.2656E+04
0000071   2.1829E+05 -8.0182E+04 -4.0959E+04
0000072   5.1341E+04 -1.2625E+04 -2.2134E+04
0000073   1.4998E+05  1.6877E+04 -4.9264E+04
0000074   2.4562E+05 -3.6383E+02 -3.0678E+04
0000075   2.0467E+05 -7.0727E+04 -6.0660E+04
0000076   4.3691E+04 -1.9805E+04  4.5741E+04
0000077   3.6481E+05  4.7259E+04 -7.5372E+04
0000078   1.2845E+05  5.4454E+04  4.3832E+04
0000079   2.2751E+05  1.5042E+04  9.2744E+03
0000080   3.7849E+05 -1.3508E+05  8.3719E+04
0000081   1.7716E+05  4.7211E+04  9.7729E+04
0000082   2.0374E+05 -1.8370E+03  5.1398E+04
0000083   1.6828E+05  7.3420E+04 -1.1029E+05
0000084   7.3264E+04 -3.9302E+04 -1.2115E+04
0000085   1.8409E+05 -1.1844E+05  6.2185E+04
0000086   1.7180E+05  1.7828E+03 -2.4631E+04
0000087   1.8102E+05 -9.9079E+04 -1.0984E+05
0000088   1.8121E+05  5.9603E+04  4.9384E+04
0000089   1.9021E+05  6.5305E+04 -6.5095E+03
0000090   7.7124E+04 -1.0306E+04  1.0073E+05
0000091   1.5048E+05  1.6088E+05 -8.3490E+04
0000092   1.3277E+05  1.5231E+03  1.5383E+04
0000093   3.7814E+04 -2.9056E+04  1.2899E+04
0000094   2.6845E+05  3.5763E+04  9.2207E+04
0000095   2.2161E+05  5.9362E+04 -9.3440E+04
0000096   2.7536E+05  1.4716E+05 -2.0042E+04
0000097   1.7779E+05 -1.2577E+05 -1.4268E+05
0000098   3.4406E+05  2.1194E+04 -7.1138E+01
0000099   1.4865E+05  1.1086E+05 -2.0011E+04
0000100   6.7484E+04  1.2942E+04 -8.4690E+04
0000101   2.7763E+05  1.2793E+05 -6.5334E+04
0000102   2.8707E+05 -6.6661E+04 -1.0040E+05
0000103   4.2358E+05 -3.9062E+04  9.6039E+04
0000104   8.7125E+04  1.6071E+04 -6.1915E+02
0000105   8.7913E+04 -1.1470E+03  4.3012E+04
0000106   4.0704E+05 -9.7604E+04 -1.1300E+05
