============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1206792.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0071 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.0953E+04 -7.7662E+04 -3.3549E+04
0000002   4.7495E+04 -2.8704E+04  2.5169E+04
0000003   1.4236E+05  5.0238E+03  2.4696E+04
0000004   8.3153E+04 -5.3771E+03  5.0123E+04
0000005   1.1687E+05  2.0241E+04  2.8093E+04
0000006   3.9943E+04  9.8868E+03  1.5093E+04
0000007   1.6968E+04 -3.9127E+02 -3.6639E+01
0000008   6.3726E+04 -4.2444E+03  5.1149E+04
0000009   1.0391E+05  1.7503E+04 -1.3470E+04
0000010   1.1650E+05 -2.2701E+04  2.4346E+04
0000011   7.8901E+04  1.0250E+04  1.4231E+04
0000012   4.7802E+04  1.9868E+04 -7.7557E+03
0000013   4.6470E+04  3.6821E+04 -7.4311E+04
0000014   8.0848E+04  2.8260E+04 -9.1725E+03
0000015   9.1321E+04 -1.9153E+03  6.9382E+04
0000016   8.7150E+04 -4.1672E+04  6.1137E+04
0000017   1.4684E+05  5.5117E+03  1.5962E+04
0000018   5.3063E+04 -1.8881E+04 -5.7937E+03
0000019   5.8510E+04  3.3083E+04  6.7647E+02
0000020   8.9354E+04 -1.8345E+04  2.4609E+04
0000021   9.5864E+04  6.6820E+04  2.0141E+04
0000022   1.0742E+05 -7.9757E+02  2.1949E+04
0000023   4.7113E+04  3.7693E+04 -5.6358E+03
0000024   1.0909E+05  4.9262E+04  1.0334E+05
0000025   2.7669E+04 -3.6059E+04  8.3446E+03
0000026   1.6389E+05  5.8144E+04 -3.6969E+04
0000027   7.0196E+04  6.8442E+03  4.7113E+04
0000028   7.8432E+04  1.4755E+04  3.8927E+04
0000029   9.1441E+04 -2.2090E+04  1.6504E+04
0000030   5.9714E+04  2.6482E+04 -1.5472E+04
0000031   1.0989E+05  1.9498E+04 -5.9045E+03
0000032   6.3337E+04 -3.4332E+03 -6.9110E+03
0000033   7.3520E+03 -1.7837E+04 -1.4024E+04
0000034   8.8186E+04  2.2920E+04  8.1659E+03
0000035   1.1171E+05 -3.6536E+04  1.1857E+04
0000036   1.0925E+05 -2.9104E+04  1.1465E+04
0000037   8.1766E+04 -1.1460E+04  2.8217E+04
0000038   9.8208E+04 -2.2915E+04 -7.9004E+03
0000039   9.6418E+04  2.8830E+04  2.9907E+04
0000040   1.9959E+05  3.9965E+03  3.4736E+04
0000041   4.0135E+04  4.9972E+04  8.8110E+03
0000042   3.9252E+03  6.3632E+04 -9.1153E+02
0000043   3.2797E+04  5.3130E+04 -1.0175E+04
0000044   1.3241E+05 -6.1897E+04  3.9880E+03
0000045   7.9805E+04 -5.7471E+03  1.0249E+04
0000046   7.6044E+04 -1.9398E+04 -2.0609E+04
0000047   1.0340E+05 -2.7967E+04  2.7257E+04
0000048   9.5119E+04  2.7259E+03  2.3516E+03
0000049   2.5544E+04 -3.7061E+03 -1.3370E+04
0000050   4.6112E+04  2.7595E+04  2.7581E+04
0000051   8.4391E+04 -2.1167E+03  1.7314E+04
0000052   9.8664E+04  3.9724E+04  1.4016E+04
0000053   4.6871E+04 -1.2445E+04 -3.1096E+04
0000054   9.4144E+04  7.4226E+04  1.3260E+04
0000055   1.0256E+05  5.0979E+03  1.8104E+04
0000056   7.7763E+03  7.3038E+04  2.7797E+04
0000057   9.6645E+04 -2.5016E+03 -2.4141E+04
0000058   1.8763E+05 -5.5679E+04  1.0471E+05
0000059   5.3798E+04 -6.2040E+03 -3.1247E+04
0000060   1.6606E+05 -6.2936E+04  9.4934E+03
0000061   3.7508E+04 -1.4946E+04  2.8213E+04
0000062   5.8061E+04 -6.6228E+04 -1.9472E+04
0000063   6.4483E+04  1.6046E+04 -1.5230E+04
0000064   9.7620E+04 -2.0141E+04  3.3352E+04
0000065   1.4316E+05 -2.5162E+03  1.8952E+03
0000066   4.0416E+04  2.3817E+03  4.6121E+04
0000067   6.3298E+04  5.6828E+04  1.6572E+04
0000068   6.4653E+04  4.9760E+04 -1.6837E+04
0000069   8.0817E+04 -5.1382E+03 -3.5400E+04
0000070   8.0843E+04 -1.0275E+04  4.6152E+03
0000071   5.5189E+04 -2.7372E+04  2.3612E+03
0000072   8.4125E+04 -1.7917E+04 -1.3688E+04
0000073   5.1645E+04  5.9114E+03  2.1694E+04
0000074   1.1389E+04  2.5594E+04 -3.6533E+03
0000075   7.0325E+04 -8.6074E+03 -4.5138E+04
0000076   6.9299E+04 -2.0845E+04  6.7021E+03
0000077   6.6372E+04  1.1727E+04  4.2448E+04
0000078   3.5246E+04  6.6773E+03  7.8028E+02
0000079   1.4834E+05  4.2235E+01  3.1240E+04
0000080   1.4302E+05 -5.0909E+04 -5.4362E+03
0000081   6.2368E+04 -1.3476E+04  4.8474E+04
0000082   1.0682E+05 -4.5417E+04  5.6084E+03
0000083   3.2886E+04  1.5232E+04 -1.2745E+04
0000084   9.3790E+04 -5.3190E+04  1.8945E+04
0000085   9.8180E+04  7.5237E+04 -5.6671E+04
0000086   5.3567E+04  3.3764E+04  1.6555E+04
0000087   1.3502E+05 -2.0067E+04  2.1320E+04
0000088   8.5731E+04 -1.4263E+03  2.2140E+03
0000089   8.6831E+04 -6.6001E+03  1.2882E+03
0000090   9.3288E+04  3.7967E+04  1.3817E+04
0000091   5.1841E+04  7.3639E+03 -3.0361E+04
0000092   2.3730E+04 -6.5577E+03  1.4226E+03
0000093   7.4620E+04  6.3042E+04 -2.4897E+04
0000094   2.0054E+04 -1.6154E+04  1.0341E+04
0000095   8.9899E+04  3.6478E+04  2.0240E+04
0000096   1.0097E+05  3.5372E+04  1.6045E+04
0000097   2.9871E+04 -1.7177E+04 -1.3121E+04
0000098   3.0546E+04 -3.0753E+04  8.4070E+03
0000099   7.5400E+04  2.3737E+04  5.4380E+04
0000100   4.5676E+04 -1.5000E+04 -3.7308E+04
0000101   8.4887E+04 -6.1808E+04  3.4840E+03
0000102   1.0993E+05 -5.8945E+04  3.8934E+04
0000103   7.1759E+04 -9.0621E+03  3.5483E+04
0000104   9.1160E+04  6.1712E+04  2.6456E+04
0000105   1.2365E+05  6.0456E+03  1.3258E+04
0000106   8.1628E+04 -3.8622E+04 -1.4157E+04
0000107   2.0613E+04  4.6652E+03 -5.8871E+03
