============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1757510.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0071 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.3734E+05 -5.5449E+04 -2.8589E+04
0000002   5.6256E+04 -1.8686E+04 -1.5158E+04
0000003   1.0152E+05 -2.8726E+04 -3.0175E+04
0000004   6.5101E+04 -4.1243E+04  2.5776E+04
0000005   6.4443E+04 -5.9703E+04 -1.9967E+04
0000006   8.8752E+04  4.2988E+04 -2.3393E+04
0000007   2.8802E+04  2.7218E+04 -3.2508E+04
0000008   1.0699E+05  1.4833E+04  1.4396E+04
0000009   1.1693E+05 -8.0235E+03 -4.3772E+04
0000010   9.8263E+04  1.2912E+04 -1.4553E+04
0000011   1.4678E+05 -5.9116E+04 -4.4478E+04
0000012   1.2386E+05 -2.7362E+04  1.2406E+04
0000013   1.7240E+05 -3.4969E+04  6.8567E+04
0000014   1.3906E+05 -8.2808E+04  2.0158E+04
0000015   1.1712E+05  1.6346E+03 -3.6113E+04
0000016   9.0719E+04 -1.1188E+05 -4.0282E+04
0000017   1.5889E+05  1.4358E+04 -2.9886E+04
0000018   3.3703E+04 -3.3684E+04 -2.1104E+04
0000019   1.1162E+05 -5.1464E+04  2.9016E+04
0000020   1.4438E+05  7.4344E+04 -4.5035E+04
0000021   1.0418E+05 -7.3619E+03  1.0563E+04
0000022   7.1104E+04 -9.7360E+04 -1.1651E+05
0000023   9.0134E+04  3.8969E+03 -9.3646E+04
0000024   1.6818E+05  2.4880E+04 -1.0620E+03
0000025   6.1281E+04  3.9572E+04  3.1246E+04
0000026   1.6609E+05  6.2582E+04  4.2934E+03
0000027   1.3804E+04 -2.3133E+04 -1.5877E+04
0000028   1.2427E+05 -4.1904E+03  1.9429E+04
0000029   1.7194E+05 -4.8547E+04 -1.7345E+04
0000030   1.8237E+05  3.0829E+04 -6.4738E+04
0000031   1.0774E+05 -3.6971E+04  5.9415E+03
0000032   1.0491E+05  2.0070E+04 -3.0555E+03
0000033   1.6020E+05  3.6234E+04  5.0247E+03
0000034   1.0412E+05  1.0614E+05 -3.9158E+04
0000035   1.6126E+05 -1.2232E+04  3.3471E+04
0000036   5.2456E+04 -1.8829E+04 -6.3010E+04
0000037   3.8393E+03  4.6697E+03 -1.9902E+04
0000038   1.4179E+05  2.8743E+03 -6.1050E+04
0000039   4.6933E+04 -5.6235E+03  2.7137E+04
0000040   5.6705E+04 -2.2460E+04  4.8968E+04
0000041   8.6125E+04  5.9588E+04  2.4571E+04
0000042   7.2365E+04  8.2332E+03 -8.1329E+03
0000043   8.6144E+04 -7.7043E+03 -1.3874E+04
0000044   1.0274E+05 -1.1818E+04 -1.7920E+04
0000045   8.9350E+04  4.4988E+03 -3.8321E+04
0000046   6.2310E+04  3.5870E+04 -1.5877E+03
0000047   9.5238E+04 -2.0061E+04  5.8832E+04
0000048   6.9436E+04  4.9467E+04  4.5100E+04
0000049   1.0751E+05 -1.9498E+04 -2.2730E+04
0000050   5.7978E+04 -3.4101E+04 -3.3957E+04
0000051   6.1809E+04 -5.2957E+04  6.3006E+04
0000052   8.3969E+04  2.7565E+04  5.5529E+04
0000053   6.3559E+04 -1.2559E+04 -5.1016E+03
0000054   1.1447E+05  1.3722E+04  4.2970E+04
0000055   3.5890E+03  1.7618E+04 -5.5604E+03
0000056   1.6261E+05 -1.4590E+03  1.1556E+03
0000057   9.9646E+04 -1.7924E+04  1.0967E+04
0000058   1.0413E+05  4.1058E+04  9.1946E+03
0000059   4.4969E+04 -5.8648E+03  9.2503E+03
0000060   5.4131E+04  3.0186E+04 -9.3465E+04
0000061   1.4768E+05  3.1306E+03  1.9851E+04
0000062   2.0826E+05 -1.5839E+04  6.6937E+04
0000063   1.7682E+04  2.5403E+04  2.4045E+04
0000064   2.6488E+04 -3.4806E+04 -4.0551E+04
0000066   4.3200E+04  1.4224E+04  4.6571E+04
0000067   1.2346E+05 -5.2467E+04 -2.2948E+04
0000068   1.5326E+05  3.4933E+03  1.0759E+04
0000069   1.0102E+05  2.8921E+04 -5.8496E+03
0000070   1.7316E+05 -1.6402E+04 -5.0614E+04
0000071   1.3866E+04  7.0352E+04 -1.1720E+04
0000072   3.8163E+04 -8.4927E+04 -3.9151E+02
0000073   9.8222E+04 -5.0152E+04 -2.3665E+04
0000074   1.0158E+05 -7.0615E+04  2.5351E+04
0000075   9.9720E+04 -5.6691E+04  1.9784E+04
0000076   1.5970E+05  7.8019E+04  8.4063E+04
0000077   6.7658E+04 -9.3893E+03  5.9145E+03
0000078   1.7242E+05  3.0008E+04 -3.6612E+04
0000079   1.2276E+05 -3.2511E+04  2.5325E+04
0000080   2.0997E+04 -5.7933E+04  1.0181E+04
0000081   1.5975E+05  2.2038E+04 -5.7621E+03
0000082   9.4675E+04  1.7529E+04 -3.3933E+03
0000083   3.1484E+04 -1.6323E+04 -1.7389E+04
0000085   7.6140E+04  6.6525E+04  1.3313E+03
0000086   8.9798E+04 -7.8999E+03 -4.4685E+03
0000087   5.1878E+04  1.8192E+04 -3.8437E+04
0000088   8.0068E+04  7.6367E+04 -4.5177E+04
0000089   1.6702E+05 -5.2022E+04 -3.0511E+04
0000090   1.0146E+05  6.9190E+04  4.2138E+04
0000091   6.6900E+04 -2.0117E+04  3.3160E+04
0000092   1.2300E+05  5.4339E+04  1.6757E+04
0000093   1.3924E+05 -4.1012E+04  5.7658E+04
0000094   1.1768E+05  5.2401E+04  1.4488E+04
0000095   7.8028E+04 -2.0234E+04 -3.2451E+03
0000096   1.6597E+05 -9.8693E+04  4.0616E+04
0000097   2.3705E+05 -3.2496E+03  9.2306E+04
0000098   4.9329E+04 -5.0270E+04 -9.6506E+04
0000099   1.2463E+05  6.4918E+04  3.7853E+04
0000100   4.9033E+04 -3.4367E+04 -5.1577E+03
0000101   8.5977E+04 -3.4264E+04 -7.9520E+04
0000103   9.2547E+04  3.6867E+04 -1.2835E+05
0000104   1.2918E+05 -8.2947E+04  1.3381E+04
0000105   4.1326E+04  4.0527E+03  3.2808E+03
0000106   6.9938E+04  9.2545E+03 -2.3689E+04
0000107   1.2146E+05 -4.0825E+04  2.6810E+04
0000108   7.0379E+04 -4.0569E+04 -6.1198E+04
0000109   1.1576E+05 -1.1546E+04  3.7944E+04
