============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 3393222.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0071 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.8084E+05 -1.9756E+05  4.8012E+04
0000002   1.5573E+05  8.6778E+03  4.7537E+03
0000003   2.7358E+05  2.6124E+04 -4.5043E+04
0000004   1.4075E+05  2.0530E+04  2.4881E+03
0000005   1.0673E+05 -1.0368E+05  3.1935E+04
0000006   2.4041E+05 -3.7069E+03  2.6721E+04
0000007   5.5399E+04  2.4635E+03  2.8044E+04
0000008   2.5412E+05  3.0688E+05  1.1928E+05
0000009   1.3450E+05 -1.3762E+05  1.2768E+05
0000010   1.7144E+05 -1.4170E+04  2.0121E+04
0000011   1.9876E+05 -1.0957E+05 -1.3844E+05
0000012   2.4418E+05  3.8879E+04  7.9507E+04
0000013   1.8583E+05  3.1798E+04 -2.2421E+04
0000014   2.8299E+05 -2.6877E+04 -1.9400E+04
0000015   3.0730E+05 -8.5019E+04 -9.9646E+02
0000016   2.7243E+05 -4.5434E+04 -9.1944E+04
0000017   1.1587E+05  3.4681E+04 -1.3450E+05
0000018   1.9363E+05 -5.2323E+04  1.6602E+04
0000019   1.5807E+05 -1.2816E+05 -2.0634E+04
0000020   2.2534E+05 -7.8689E+04  5.1096E+04
0000021   1.8735E+05  6.2349E+02 -8.7237E+04
0000022   1.7480E+05 -1.0544E+04  6.8296E+03
0000023   2.2965E+05  4.5509E+04 -9.3752E+04
0000024   3.0301E+05 -1.7041E+05 -1.4739E+05
0000025   1.4518E+05 -3.5283E+03 -1.0675E+05
0000026   3.0472E+05 -9.3355E+04  5.9483E+04
0000027   4.0288E+04 -2.6857E+04 -5.8562E+03
0000028   1.8579E+05 -3.1772E+04  2.4302E+04
0000029   1.1204E+05 -4.9508E+04  1.7328E+04
0000030   8.4840E+04 -2.6447E+04  4.7352E+04
0000031   1.4297E+05 -1.6100E+05  5.5050E+04
0000032   1.9436E+05  1.5255E+04 -7.4759E+04
0000033   2.1465E+05  2.4196E+04  2.4161E+02
0000034   8.9830E+04  1.2137E+04  6.9582E+03
0000035   1.9016E+05  5.7343E+03  6.9399E+04
0000036   2.4375E+05 -1.0549E+05 -1.8886E+04
0000037   1.1354E+05  1.0465E+05 -1.2783E+05
0000038   1.3840E+05 -8.6988E+04  5.0466E+02
0000039   2.3712E+05 -4.1301E+04  9.3255E+04
0000040   1.8427E+05 -2.8444E+04 -5.4737E+04
0000041   1.5220E+05  6.8825E+04  6.5241E+04
0000042   2.2476E+05 -1.2459E+05 -1.4352E+05
0000043   2.2443E+05  4.4077E+04  5.8625E+04
0000044   1.1696E+05  2.4262E+04 -9.0351E+04
0000045   1.3955E+05  8.6664E+04  6.3345E+04
0000046   1.7137E+05 -1.1506E+05  4.7515E+04
0000047   2.8651E+05  8.8002E+04  1.0141E+04
0000048   2.3692E+05 -5.2304E+04 -1.2307E+05
0000049   1.3622E+05 -1.0928E+05 -5.7312E+04
0000050   1.3262E+05 -1.2125E+05  1.9453E+05
0000051   2.4231E+05 -2.4792E+04  3.3894E+04
0000052   8.8365E+04 -3.1290E+04  5.5294E+04
0000053   2.0561E+05  5.7611E+04  1.0606E+05
0000054   1.8906E+05 -7.7106E+02 -5.2021E+04
0000055   9.4170E+04  1.1140E+04  7.0348E+04
0000056   1.0753E+05  2.1396E+04 -6.8100E+04
0000057   8.1817E+04  1.1600E+05 -8.5232E+04
0000058   1.7033E+05 -7.6405E+04  1.6648E+05
0000059   5.4592E+04  3.7920E+04  2.8575E+04
0000060   1.5696E+05  2.8827E+04 -1.4401E+05
0000061   2.3845E+05 -1.8476E+05 -6.0638E+04
0000062   1.3583E+05  9.1117E+04  1.0426E+05
0000063   1.1198E+05 -3.9787E+04  1.2446E+04
0000064   5.1573E+04 -9.6957E+04  4.2008E+04
0000065   2.3294E+05 -1.1485E+05 -1.2429E+05
0000066   1.0138E+05  7.6089E+04  7.9959E+04
0000067   1.6648E+05  1.4138E+05 -1.4143E+04
0000068   2.2784E+05 -7.6057E+04 -6.1948E+04
0000069   1.9164E+05 -2.1306E+04  6.6077E+04
0000070   1.9188E+05 -2.1045E+04 -2.7188E+04
0000071   9.4296E+04 -6.2927E+04  4.1711E+04
0000072   1.0387E+05 -1.4762E+04 -1.7757E+04
0000073   2.1162E+05 -1.3291E+05  3.1107E+04
0000074   2.1604E+05 -1.2786E+05  9.2604E+04
0000075   1.9631E+05 -7.6386E+04 -8.0401E+04
0000076   4.8760E+04 -7.8946E+03  3.8361E+03
0000077   2.2216E+05 -1.5786E+05 -1.1053E+05
0000078   1.7676E+05  5.4738E+04 -2.5527E+04
0000079   1.9564E+05  2.7486E+04  4.4564E+04
0000080   2.0442E+05 -4.0677E+04 -2.1147E+04
0000081   2.8092E+04  2.2289E+04  5.5227E+04
0000082   1.8116E+05 -2.9104E+04 -8.9357E+04
0000083   1.3392E+05 -1.2275E+05  7.3795E+04
0000084   3.0065E+05  4.1160E+04 -1.0170E+05
0000085   2.2299E+05 -2.5587E+04 -3.1447E+04
0000086   2.9076E+05 -8.4329E+04 -1.0728E+05
0000087   1.8249E+05  4.6075E+03  3.6930E+04
0000088   1.4338E+05 -8.7672E+04  3.2519E+04
0000089   9.7061E+04 -5.3565E+04  4.1641E+04
0000090   1.8354E+05 -9.1809E+04  1.2457E+05
0000091   1.8514E+05  2.6932E+04  1.9411E+04
0000092   4.9020E+04  5.1441E+04 -1.0403E+05
0000093   2.4902E+05  9.2650E+04  8.2004E+04
0000094   1.3744E+05  7.0316E+03 -8.5416E+04
0000095   2.8971E+05 -6.2617E+04  1.0471E+04
0000096   2.1718E+05  1.1429E+04 -4.3927E+04
0000097   1.2319E+05 -2.3089E+04  3.7908E+04
0000098   1.8053E+05  1.0145E+05  1.5137E+03
0000099   1.1819E+05  1.6120E+04 -9.9438E+04
0000100   3.2066E+05  1.0199E+05 -2.2037E+03
0000101   1.6624E+05  5.0229E+04  9.7669E+02
0000102   7.1385E+04  6.9198E+04  1.9587E+05
0000103   2.2555E+05 -2.1237E+04  4.9877E+04
0000104   1.5865E+05 -3.0838E+04 -7.9444E+04
0000105   6.8512E+04  1.1027E+05  2.2076E+05
0000106   2.0119E+05 -1.0925E+05  3.5728E+04
