============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1456348.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0071 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   6.6865E+04 -9.1096E+04 -1.4822E+04
0000002   8.8897E+04  4.3243E+04  2.0711E+04
0000003   1.1114E+05 -4.1621E+04  2.4894E+04
0000004   1.0669E+05  3.9810E+04  5.8362E+03
0000005   5.9205E+04  2.5726E+04 -6.1394E+03
0000006   1.1582E+05  4.9650E+03  2.0084E+04
0000007   8.3630E+04 -2.3200E+04 -3.3644E+04
0000008   1.7337E+04 -2.2530E+04  1.2251E+04
0000009   9.9075E+04  1.2153E+04  2.8227E+04
0000010   2.4542E+04  5.8956E+02  2.1422E+03
0000011   1.3075E+05 -2.3649E+03  7.0345E+03
0000012   1.0371E+05 -1.7345E+03  5.8474E+04
0000013   1.0437E+05  3.5982E+04  2.0391E+04
0000014   1.8105E+05 -5.3182E+04 -6.1954E+04
0000015   1.1850E+05 -1.3110E+04 -4.7205E+03
0000016   5.1789E+04 -3.0051E+04 -1.4064E+03
0000017   1.2069E+05  1.4597E+05  1.8856E+04
0000018   1.1922E+05  1.5322E+04  1.1480E+04
0000019   1.0759E+05  5.9807E+04  3.1053E+03
0000020   4.4468E+04 -2.2542E+04  3.8440E+03
0000021   1.2130E+05 -2.7776E+04  4.9589E+04
0000022   1.1472E+05 -1.4350E+04  5.5531E+04
0000023   7.9941E+04 -1.0458E+05  2.9310E+04
0000024   4.3065E+04 -1.4605E+04  1.0914E+04
0000025   4.3015E+04 -1.9028E+04  3.3794E+04
0000026   1.0506E+05  4.4320E+03  3.5514E+04
0000027   1.2893E+05 -1.2107E+04 -3.2618E+04
0000028   1.6249E+05 -4.5213E+04 -4.4860E+04
0000029   4.7874E+04 -4.4252E+04 -6.2707E+04
0000030   1.0240E+04 -1.7514E+04 -3.9908E+04
0000031   1.0284E+05 -1.5333E+02 -3.0551E+04
0000032   1.3572E+05  2.4341E+04 -2.5010E+04
0000033   1.6202E+05 -3.0010E+04 -6.1364E+04
0000034   7.5523E+04  2.1189E+03  5.4783E+03
0000035   3.6374E+04  2.5846E+04 -5.5105E+03
0000036   2.0606E+04  3.1287E+04 -1.2999E+04
0000037   1.1606E+05  3.2109E+04  2.7463E+04
0000039   1.3359E+05  4.1939E+04 -4.5719E+04
0000040   1.1706E+05  1.1682E+04 -1.4393E+04
0000041   2.6121E+04  5.1503E+04 -1.9084E+04
0000042   3.0255E+04 -7.6143E+03  2.7461E+04
0000043   1.8526E+05 -1.1298E+04  3.0232E+04
0000044   8.6617E+04 -3.2005E+04  2.5398E+04
0000045   7.0181E+04 -9.0971E+02 -4.2453E+04
0000046   6.7292E+04  1.6794E+01  5.8539E+04
0000047   5.0571E+04 -2.6946E+04  1.0944E+04
0000048   9.8276E+04 -2.0146E+04 -1.1815E+04
0000049   4.4078E+04  3.8039E+04 -9.5872E+04
0000050   1.8228E+05  1.5418E+04 -2.4858E+03
0000051   4.4236E+04  2.4785E+03 -4.4225E+04
0000052   5.5708E+04 -9.8342E+03  3.4203E+03
0000053   7.3016E+04 -3.7253E+04 -3.6660E+04
0000054   1.7606E+05  3.0274E+04  7.6162E+04
0000055   1.1836E+05 -1.7091E+04 -2.6947E+04
0000056   7.0304E+04  6.6091E+02 -4.1979E+04
0000057   7.9240E+04  1.6110E+04  5.8128E+04
0000058   9.8004E+04  4.0370E+04  3.8298E+03
0000059   4.0326E+04 -8.6164E+03 -6.5146E+04
0000060   2.0553E+04 -1.1435E+04 -2.3933E+04
0000061   7.0660E+04 -1.7918E+04 -1.9107E+04
0000062   1.1848E+05  9.9626E+02  6.6463E+03
0000063   1.1288E+04 -2.5346E+04  1.0823E+04
0000064   5.6147E+04 -1.5043E+04  4.4693E+04
0000065   9.0109E+04 -5.9492E+03 -4.6071E+04
0000066   1.5319E+05 -4.0180E+03 -2.6303E+04
0000067   7.8904E+04 -4.1981E+03  3.8231E+04
0000068   5.3963E+04  2.0338E+04 -1.4175E+04
0000069   3.7029E+04  2.7310E+04 -2.4134E+04
0000070   5.2075E+04 -8.2971E+03  2.0491E+04
0000071   8.6049E+04 -6.1552E+04 -1.7706E+04
0000072   1.0871E+05 -3.9368E+04  8.5224E+04
0000073   4.2988E+04 -3.7050E+02  3.2761E+03
0000074   1.2797E+05 -7.0729E+03 -2.1668E+04
0000075   7.9842E+04  4.7350E+04  1.2639E+03
0000076   1.5493E+05 -3.7636E+04  1.8001E+03
0000077   5.4571E+04 -7.8580E+04  1.5821E+04
0000079   5.2946E+04  1.1978E+04  6.8400E+04
0000080   1.5730E+05  3.2305E+04  5.3497E+04
0000081   3.3043E+04 -5.5803E+04  3.0527E+03
0000082   1.7348E+05  6.5353E+04 -3.6049E+04
0000083   3.1481E+04  6.4470E+03  1.8717E+04
0000084   8.9690E+04 -7.9217E+04  2.2353E+04
0000085   8.3705E+04 -9.7794E+02  5.7237E+03
0000086   1.0006E+05  2.2055E+04  8.6417E+03
0000087   7.2267E+04  1.3052E+04  7.4865E+03
0000088   8.3684E+04  2.9136E+04  4.3519E+04
0000089   3.1894E+04  3.1205E+04 -2.4409E+04
0000090   1.1041E+05 -7.1641E+04  1.7700E+04
0000091   1.9195E+03 -1.0902E+05 -6.3638E+03
0000092   3.4856E+04 -5.5261E+03  7.8389E+04
0000093   8.7427E+04  4.2677E+03  1.3835E+03
0000094   6.3816E+04  5.8307E+03 -3.9133E+04
0000095   1.2174E+05 -1.7639E+04  1.5934E+04
0000096   2.7748E+04 -4.2600E+04  3.4107E+04
0000097   1.2500E+05 -7.4941E+04 -6.6525E+04
0000098   1.4010E+05 -1.9892E+04 -5.6182E+04
0000099   1.9135E+05  7.0418E+04  5.1914E+04
0000100   1.2676E+05 -4.6678E+04  8.9867E+03
0000101   3.5226E+04  7.6069E+04 -1.0540E+04
0000102   2.7129E+04  1.5138E+03 -4.9477E+04
0000103   9.1482E+04  4.3035E+04 -7.8290E+04
0000104   1.2972E+05 -1.4224E+04 -2.7145E+04
0000105   7.4419E+04  5.9616E+03 -3.5118E+04
0000106   1.5327E+05  3.2028E+03  4.7207E+04
0000107   1.1100E+05 -3.9049E+04 -1.2067E+04
0000108   1.6354E+05 -4.4755E+04 -5.6027E+04
