============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1930697.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0054 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.7653E+05 -2.3051E+04 -2.0286E+04
0000002   1.7036E+05 -7.4152E+04 -6.5769E+04
0000003   5.7877E+04  6.0699E+04 -1.1827E+04
0000004   2.7216E+05 -4.4739E+03 -7.0304E+04
0000005   9.7844E+04 -1.0302E+04  4.9363E+04
0000006   1.0602E+05 -7.3248E+04 -2.5492E+03
0000007   1.6564E+05 -2.7621E+04  8.8293E+04
0000008   7.9887E+04 -5.3107E+04  4.6320E+04
0000009   1.2374E+05  7.1461E+04  2.3734E+04
0000010   8.6192E+04 -1.2772E+05 -1.3611E+05
0000011   2.2077E+05 -8.1056E+04  4.0079E+04
0000012   2.6315E+05 -2.8775E+04  7.4026E+04
0000013   7.5569E+04  3.6717E+04 -8.0591E+03
0000014   8.4201E+04 -3.7228E+04  2.1032E+04
0000015   1.1313E+05  1.1705E+05  3.9153E+04
0000016   1.2682E+05 -6.4890E+04  1.1172E+05
0000017   9.0644E+04  1.3450E+04 -1.3508E+04
0000018   1.7605E+05  2.0934E+04  3.0904E+04
0000019   1.5337E+05 -4.3837E+04  1.1014E+05
0000020   1.3429E+05  1.0494E+05  7.0877E+04
0000021   1.0504E+05 -3.9630E+04  4.5181E+04
0000022   1.6825E+05  3.5150E+04 -5.6337E+04
0000023   1.1541E+05 -2.8445E+04 -2.8793E+04
0000024   9.5584E+04  4.0129E+04 -8.0893E+03
0000025   8.4014E+04  5.3633E+04 -5.3940E+03
0000026   8.8461E+04 -2.6341E+04  4.0961E+04
0000027   7.6072E+04  2.3069E+04  6.1888E+03
0000028   1.7637E+05 -4.7716E+04 -7.9122E+04
0000029   2.1123E+05  5.5360E+04 -3.7291E+04
0000030   1.9298E+05 -4.9384E+04 -6.8135E+04
0000031   7.0043E+03 -1.6924E+03  2.0969E+04
0000032   1.5160E+05  4.6757E+04  6.7854E+04
0000033   1.2934E+05  5.1191E+04 -1.2965E+04
0000035   1.5559E+04 -5.6734E+04  6.0667E+04
0000036   1.6949E+05  1.0721E+05  3.4061E+04
0000037   9.8127E+04 -6.8472E+04  5.5875E+03
0000038   2.1429E+05 -5.5745E+03 -5.9411E+04
0000039   4.3224E+04  7.6390E+04  2.1763E+04
0000040   6.3365E+03  1.0170E+04 -3.0388E+04
0000041   1.8611E+05  3.6490E+04 -1.9435E+04
0000042   7.0391E+04  4.5436E+03  4.2285E+04
0000043   7.5539E+04  2.6238E+04  1.0427E+04
0000044   2.3389E+05  1.5757E+04 -3.4296E+04
0000045   1.2589E+05 -5.7225E+04 -2.6075E+03
0000046   5.6068E+04 -4.5281E+04  2.6048E+04
0000047   2.3261E+05 -3.9049E+04  5.1577E+04
0000048   1.3488E+05 -2.9357E+04 -1.1883E+04
0000049   1.9623E+05  3.3995E+03 -4.1740E+04
0000051   1.0770E+05 -2.6023E+04 -1.2747E+04
0000052   7.4532E+04 -2.0584E+04 -7.3515E+04
0000053   4.6180E+04 -1.3740E+04  1.8782E+04
0000054   1.8768E+05 -6.0229E+04 -2.5958E+04
0000055   2.8233E+05  6.6357E+03  3.8205E+04
0000056   2.6521E+05  4.1176E+04  1.5105E+05
0000057   2.5678E+04 -3.8616E+04  1.7672E+03
0000058   3.0881E+05 -7.7104E+04 -3.3567E+03
0000059   1.1352E+05 -8.0089E+03 -3.8340E+04
0000060   1.8145E+05  4.7762E+04  5.0454E+04
0000061   1.0894E+05 -1.0715E+05 -6.8346E+04
0000062   2.5566E+05 -1.5349E+04 -1.9968E+04
0000063   1.8139E+05  6.4318E+03  8.9869E+04
0000064   8.9477E+04  3.4216E+04 -4.3266E+04
0000065   1.6995E+05  1.9615E+04  1.5948E+05
0000066   2.3638E+04  3.7735E+04 -3.1612E+04
0000067   7.8618E+04  7.3202E+04 -9.0495E+04
0000068   4.5553E+04 -6.2851E+04  1.9563E+03
0000069   1.1611E+05  6.0260E+04  8.9252E+04
0000070   2.3436E+05  6.8992E+04  1.4295E+05
0000071   1.1573E+05  1.0439E+05  6.3936E+04
0000072   9.2915E+04  8.5783E+04  9.4221E+04
0000073   1.4120E+05  1.0972E+05  7.1750E+04
0000074   1.4897E+05 -2.7387E+04  7.9502E+04
0000075   2.9674E+05 -1.8052E+04  1.7001E+05
0000076   2.0144E+05 -1.6013E+04 -2.4180E+04
0000077   1.4673E+05  4.4547E+04  1.4028E+04
0000078   9.3252E+04 -3.0890E+04  1.4639E+04
0000079   1.5891E+05  1.3882E+05  4.3606E+04
0000080   1.9118E+05 -8.2393E+04 -7.2640E+03
0000081   5.6636E+04  4.1379E+04 -5.8589E+03
0000082   1.7260E+05 -2.5453E+04  2.5954E+04
0000083   5.6249E+04  7.0371E+03  3.5308E+04
0000084   7.6404E+04  5.3727E+04 -9.2590E+01
0000085   1.1304E+05  1.7184E+04  1.2860E+05
0000086   2.2999E+05  3.5035E+04 -6.0598E+04
0000087   1.3023E+05 -7.3899E+04 -6.8143E+04
0000088   2.0646E+05 -3.7152E+04  2.6473E+04
0000089   1.2074E+05 -3.5011E+04  1.2809E+05
0000090   2.4440E+05  1.7349E+05 -2.0311E+03
0000091   1.8353E+05  3.4297E+04 -1.7176E+04
0000092   1.6910E+05  2.1466E+04 -1.5603E+04
0000093   2.3777E+05  8.4455E+04 -5.3376E+04
0000094   1.8704E+05 -9.4579E+04  1.3569E+04
0000095   2.2159E+05  1.4136E+05  9.4013E+04
0000096   1.5777E+05  1.5653E+04  7.5246E+04
0000097   1.4075E+05  2.4449E+04  2.0903E+04
0000098   1.7814E+05 -2.4197E+04  2.7159E+03
0000099   4.6715E+04 -2.7085E+04  1.6672E+05
0000100   9.4701E+04  8.6543E+02 -1.4188E+05
0000101   1.2628E+05 -3.8442E+04 -2.6304E+04
0000102   7.1712E+04 -3.6631E+03 -1.3849E+04
0000103   9.5518E+04  5.4875E+04 -2.1368E+04
0000104   2.0465E+05 -3.6502E+04  8.5451E+04
0000105   1.8394E+05  7.1859E+03  1.8871E+05
0000106   1.7630E+05 -7.9134E+04 -2.8798E+04
0000107   1.2711E+05 -3.0711E+04 -1.3027E+04
0000108   1.3118E+05  3.2480E+04 -1.3962E+04
