============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1325711.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0054 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   7.1658E+04 -1.3173E+05 -4.7590E+04
0000002   1.9893E+05 -1.0851E+05  1.5925E+04
0000003   5.2787E+04  1.6353E+04  6.6604E+03
0000004   1.1689E+05  3.6379E+04  4.7031E+04
0000005   8.8429E+04 -1.0547E+05  1.6328E+04
0000006   1.3348E+05 -2.5168E+04  5.0366E+04
0000007   3.5450E+04  3.3679E+04  7.3223E+03
0000008   1.2224E+05 -2.0340E+04  2.1176E+04
0000009   1.2210E+05  1.5329E+04  5.4626E+04
0000010   1.2161E+05 -2.6978E+03 -2.9249E+04
0000011   1.3975E+05 -3.7023E+04  2.0706E+04
0000012   2.3081E+05  2.2967E+04  7.3898E+04
0000013   1.3383E+05 -7.3901E+04 -2.4361E+04
0000014   2.0335E+05 -5.6308E+04 -4.9081E+03
0000015   1.2098E+05  1.7560E+04 -2.0259E+04
0000016   3.2396E+04 -5.4372E+04 -2.1897E+04
0000017   1.1246E+05  4.4872E+04  1.1409E+04
0000018   9.7542E+04  3.5486E+03  4.0347E+04
0000019   1.2625E+05  2.7531E+04 -1.0178E+05
0000020   5.7549E+04 -3.2520E+04  4.8480E+04
0000021   5.4923E+04 -2.9270E+04  7.2578E+03
0000022   1.3169E+05 -9.4477E+03 -1.2085E+05
0000023   7.9552E+04  8.1892E+04  7.6100E+04
0000024   1.7510E+04  1.9130E+02 -7.6040E+04
0000025   2.0992E+05  5.0408E+04  4.6084E+04
0000026   9.7023E+04 -7.1688E+04  1.1715E+04
0000027   3.8171E+04  1.3311E+04 -3.9474E+04
0000028   1.6681E+04 -1.3240E+04 -5.7897E+03
0000029   2.8731E+04 -3.6155E+04  1.9894E+04
0000030   8.2855E+04 -1.6502E+04  4.1594E+04
0000031   1.0766E+05 -2.2569E+04  1.0391E+04
0000032   3.4234E+04 -4.6042E+04  3.1368E+04
0000033   1.0625E+05  3.6318E+04  4.8070E+04
0000034   2.0375E+05  6.0054E+04 -2.8979E+04
0000035   7.8881E+04 -1.5868E+03  5.0441E+04
0000036   2.3959E+05  4.9523E+04  7.0222E+04
0000037   9.0052E+04  1.7300E+04  7.1241E+03
0000038   9.0390E+04 -2.6902E+04 -2.9640E+03
0000039   1.1457E+05 -2.6114E+04  6.2104E+04
0000040   1.1677E+05  7.8840E+04 -2.8306E+04
0000041   1.7357E+05 -6.0096E+04  7.4556E+04
0000042   2.3757E+05  3.3827E+04  3.8585E+04
0000043   5.5956E+04  7.4391E+04 -1.2576E+04
0000044   1.8281E+05 -4.9111E+04 -3.7340E+04
0000045   9.4404E+04  7.1112E+04  4.3092E+04
0000046   1.4440E+05  4.3028E+04 -1.8264E+04
0000047   9.9111E+04 -1.2089E+03 -1.3138E+04
0000048   1.5518E+05 -1.2852E+04  5.9695E+02
0000049   5.7861E+04  3.6627E+04 -2.3888E+04
0000050   9.7973E+04 -3.9460E+04 -4.0869E+04
0000051   9.7363E+04 -6.1130E+03 -2.8169E+04
0000052   1.8525E+05  3.1337E+04 -1.0669E+05
0000053   1.4814E+05 -1.0962E+04 -8.8735E+04
0000054   1.2147E+03 -4.0646E+04 -2.6050E+04
0000055   5.0170E+04  1.0995E+04  3.0828E+02
0000056   1.0505E+05 -6.6784E+03 -6.6831E+04
0000057   1.0527E+05 -5.3514E+04 -9.0673E+04
0000058   2.2706E+05  9.5235E+04 -9.7850E+04
0000059   1.4417E+05  3.5335E+04 -1.9112E+04
0000060   1.8433E+05 -3.5746E+04 -7.5368E+04
0000061   7.2994E+04 -1.9016E+04 -3.9791E+04
0000062   1.8506E+05  1.1039E+03  3.9192E+04
0000063   7.3932E+04 -1.7698E+04  1.6224E+04
0000064   7.0087E+04  1.1933E+04  2.1950E+04
0000065   1.5709E+05  5.5542E+03  3.2121E+04
0000066   7.5196E+04 -5.6103E+04  3.3852E+03
0000067   1.0617E+05 -9.9801E+03 -6.1125E+04
0000068   1.2095E+05 -3.9062E+04 -4.0948E+04
0000069   2.1894E+05  4.4329E+04 -2.9987E+04
0000070   6.4566E+04 -1.3497E+03  5.6979E+03
0000071   3.8970E+04 -1.8348E+04 -7.6842E+03
0000072   9.2546E+04  4.5059E+04  1.0796E+04
0000073   8.9367E+04  8.6123E+04  3.9911E+04
0000074   1.2342E+05  4.5403E+04 -3.9992E+04
0000075   1.4331E+04 -2.9650E+03  4.3938E+03
0000076   1.3558E+05 -7.8623E+04  4.0534E+03
0000077   1.1313E+05  2.2243E+03 -3.5370E+03
0000078   1.6168E+05 -1.1795E+05 -9.5845E+03
0000079   1.1543E+05  6.1929E+04 -4.3964E+04
0000080   1.0179E+05  2.5356E+04  5.1302E+04
0000081   1.2035E+04 -5.0823E+04  5.2046E+03
0000082   1.6624E+05 -3.2105E+04  8.5477E+04
0000083   1.1212E+05  5.8157E+04 -8.4997E+04
0000084   5.8373E+04  3.5095E+04  3.1241E+04
0000085   1.1566E+05 -2.6134E+03 -7.1796E+04
0000086   1.2428E+05  5.1246E+03 -1.0341E+04
0000087   8.2259E+04  4.7775E+04 -1.2120E+04
0000088   1.5612E+05 -9.1829E+04  1.9648E+04
0000089   7.1469E+04 -9.0942E+03  8.0260E+04
0000090   4.2226E+04  3.6989E+04 -3.5457E+04
0000091   7.8152E+04 -1.0271E+04  5.2959E+04
0000092   1.6412E+05 -8.1397E+04  4.1905E+04
0000093   1.2201E+05  2.1102E+04  5.4394E+04
0000094   2.9675E+04 -1.8106E+04  3.0866E+04
0000095   1.8383E+05 -6.2171E+02 -5.0197E+04
0000096   1.0192E+05  1.3372E+04  8.3254E+04
0000097   1.1833E+05  1.7072E+03  2.7167E+04
0000098   3.7402E+04  6.1204E+04  6.2873E+03
0000099   1.3843E+05  4.2072E+04  4.2753E+04
0000100   1.2994E+05 -1.4645E+04  2.8200E+04
0000101   8.5340E+04 -6.3949E+04  2.8412E+04
0000102   1.4798E+05 -6.1845E+04  2.8617E+04
0000103   7.4636E+04 -6.0376E+04  7.0407E+04
0000104   1.1235E+05 -4.0491E+03 -3.2439E+04
0000106   5.9117E+04 -7.2658E+03  1.1688E+03
0000107   9.0264E+04 -1.7304E+04  4.2338E+03
