============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 8286428.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.7292E+07 -4.8504E+06 -6.5270E+06
0000002   1.2518E+07  1.4191E+06  1.3012E+06
0000003   1.1342E+07 -1.7628E+06  6.8009E+06
0000004   5.5127E+06 -1.4507E+06 -8.7273E+06
0000005   1.8253E+07  3.6411E+06  4.3818E+06
0000006   1.3415E+07  2.9682E+06  5.7761E+06
0000007   5.1594E+06 -3.5741E+06  8.8484E+05
0000008   1.6703E+07 -5.9624E+06  4.3662E+05
0000009   1.3421E+07 -7.5863E+05 -2.7814E+05
0000010   1.2641E+07  2.1596E+06 -2.7518E+05
0000011   1.7323E+07  8.0383E+05 -1.9871E+06
0000012   1.7371E+07 -2.1221E+06 -1.6920E+06
0000013   1.3752E+07 -2.0715E+05  3.1396E+06
0000014   1.1655E+07  1.9089E+06  4.3512E+06
0000015   8.6897E+06 -4.6706E+06 -1.0049E+06
0000016   1.5938E+07 -1.6353E+06 -7.6591E+05
0000017   1.5468E+07  3.5486E+06  3.6909E+06
0000018   1.5689E+07 -5.9994E+06 -2.3869E+06
0000019   1.2103E+07 -1.1698E+06 -6.0278E+06
0000020   1.4240E+07 -4.8073E+06 -1.3605E+06
0000021   9.2942E+06  6.1347E+06 -2.6725E+06
0000022   4.3114E+06 -2.2322E+06 -1.6446E+06
0000023   1.3058E+07  5.8211E+05 -6.4095E+06
0000024   1.8600E+07 -6.3484E+06 -1.7233E+06
0000025   2.1096E+07  8.3217E+05  2.0032E+06
0000026   1.7753E+07  6.4478E+06 -1.1486E+06
0000027   2.0451E+07 -1.2481E+06  3.7525E+06
0000028   1.7897E+07 -7.1078E+06 -1.8044E+06
0000029   1.9215E+07 -7.8596E+05 -9.5129E+05
0000030   2.0357E+07  9.1566E+05 -6.5624E+06
0000031   1.6506E+07  2.5704E+06 -9.7648E+05
0000032   1.8321E+07 -8.0509E+05  1.9615E+06
0000033   8.2696E+06  1.3601E+06 -7.3790E+04
0000034   1.9228E+07  7.5884E+05 -1.0334E+06
0000035   1.3480E+07 -1.7804E+06  4.1052E+06
0000036   1.5336E+07  3.8129E+06  4.4205E+06
0000037   1.4164E+07 -6.3309E+06  3.0885E+05
0000038   1.5702E+07 -1.1017E+06 -2.1348E+06
0000039   1.1763E+07 -3.1108E+06 -5.5206E+06
0000040   9.2644E+06  2.7240E+06 -6.7982E+06
0000041   1.2119E+07 -2.1210E+06  2.4629E+06
0000042   1.7933E+07  1.2245E+06  2.5217E+06
0000043   1.1543E+07  1.3194E+06  9.1421E+05
0000044   1.5652E+07  3.4635E+06  1.4001E+06
0000045   1.4584E+07  1.5264E+06 -3.8370E+06
0000046   1.5529E+07 -4.6658E+05 -6.1324E+05
0000047   1.7570E+07  2.5832E+06  3.0316E+06
0000048   1.2211E+07  1.7272E+06 -8.6353E+06
0000049   1.5575E+07  1.2267E+06 -4.3101E+06
0000050   7.1754E+06 -7.7312E+05  1.0262E+06
0000051   1.1373E+07  4.2533E+06 -2.7144E+05
0000052   1.1607E+07  3.4295E+06  7.6899E+06
0000053   2.0349E+07  2.0863E+06  4.4773E+06
0000054   1.4089E+07  2.1570E+06 -2.4566E+06
0000055   1.8495E+07  1.0141E+06  4.1465E+06
0000056   1.3336E+07 -5.6136E+06  7.9013E+06
0000057   1.3310E+07  2.9232E+06  1.1398E+06
0000058   1.2741E+07 -3.5855E+06 -6.3972E+06
0000059   1.5553E+07  4.2137E+06  4.4283E+06
0000060   1.3242E+07 -2.6386E+06 -9.1869E+05
0000061   1.8591E+07 -3.2744E+06 -3.3458E+05
0000062   1.6048E+07  6.7920E+06 -1.3941E+06
0000063   1.4107E+07 -1.3317E+06 -3.4111E+06
0000064   1.3051E+07  2.6075E+06  4.3106E+06
0000065   2.1164E+07 -9.0103E+05  4.0759E+06
0000066   1.8246E+07 -7.3760E+06 -6.4962E+05
0000067   1.3016E+07 -2.1761E+06  4.9047E+06
0000068   1.6899E+07 -4.6543E+06 -8.4633E+06
0000069   1.3603E+07  3.4458E+06 -2.3123E+06
0000070   1.7396E+07  6.8334E+06  3.9924E+06
0000071   1.8014E+07  3.9310E+04 -4.1551E+06
0000072   1.4453E+07  3.4580E+06 -4.3923E+06
0000073   1.4136E+07  7.1382E+06 -8.9641E+05
0000074   2.1949E+07  4.0311E+06 -1.6331E+06
0000075   1.7422E+07  1.1573E+06  2.8011E+05
0000076   1.9300E+07  3.7810E+06  1.6834E+06
0000077   1.6682E+07  2.7753E+06  3.8076E+05
0000078   7.2783E+06 -3.5620E+06  1.6791E+06
0000079   1.8700E+07 -2.0338E+06  8.3822E+06
0000080   1.6818E+07 -1.0068E+06  8.1629E+05
0000081   1.4673E+07  4.6128E+06 -1.9283E+06
0000082   2.0155E+07  1.0053E+06 -6.3779E+06
0000083   1.9299E+07 -2.2149E+06 -1.6745E+06
0000084   1.0761E+07  1.4449E+06  2.4173E+06
0000085   9.5848E+06  7.5668E+06  3.6603E+06
0000086   1.6395E+07 -1.0112E+06  2.8398E+06
0000087   1.8840E+07  2.0587E+06 -1.7498E+06
0000088   1.6795E+07 -6.7008E+06  1.5477E+06
0000089   1.6865E+07  7.7063E+06  3.3036E+06
0000090   1.5810E+07  4.9479E+06 -3.3369E+06
0000091   1.8503E+07  4.2835E+06 -7.0457E+06
0000092   1.3081E+07  3.7254E+06 -3.9894E+05
0000093   1.2870E+07  4.8044E+06 -2.9200E+06
0000094   7.6950E+06 -7.5513E+05  3.5411E+06
0000095   1.3370E+07 -6.1661E+06 -2.5520E+06
0000096   1.5760E+07  6.6814E+06 -2.6474E+06
0000097   1.3470E+07  7.3185E+06  6.4403E+06
0000098   1.7709E+07  7.3680E+06  2.9774E+06
0000099   1.5763E+07  6.8735E+06  1.7668E+06
0000100   2.1345E+07  5.9090E+06 -2.1133E+06
0000101   1.1816E+07 -8.2247E+06  4.0846E+05
0000102   1.4662E+07  2.9057E+06 -6.2876E+06
0000103   1.1947E+07 -9.5754E+06 -4.3758E+06
0000104   1.8258E+07 -7.4573E+05  1.3385E+05
0000105   1.5739E+07  1.1012E+07 -2.3674E+06
0000106   1.1389E+07 -5.5491E+06  3.2036E+06
