============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 1676833.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0018 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   6.2425E+06 -3.7019E+05 -1.2450E+06
0000002   4.6649E+06 -5.5259E+05  6.2954E+05
0000003   5.8426E+06 -1.1876E+06 -1.0056E+06
0000004   2.7607E+06 -1.3220E+06 -1.0235E+06
0000005   4.3409E+06 -9.0256E+05 -1.0914E+06
0000006   4.4350E+06  1.2519E+06  1.5924E+06
0000007   4.0108E+06  2.2927E+05  6.7627E+05
0000008   1.7116E+06 -8.2184E+05 -1.7653E+06
0000009   4.1396E+06 -9.7018E+05 -1.8465E+06
0000010   2.6819E+06 -1.2059E+06  8.0618E+05
0000011   1.2150E+06  5.0414E+05  1.1560E+06
0000012   1.7069E+06  8.9728E+04 -3.1121E+05
0000013   2.2364E+06  2.1256E+05 -2.9208E+05
0000014   2.4397E+06 -9.2997E+05 -7.2663E+05
0000015   5.2605E+06 -1.1519E+05  2.3092E+06
0000016   3.5759E+06  9.6639E+05 -2.1922E+04
0000017   5.0347E+06  1.3098E+06 -6.8442E+05
0000018   4.2971E+06  1.2907E+06  1.5232E+06
0000019   5.5119E+06  1.2610E+05 -1.1774E+05
0000020   5.2429E+06  1.4934E+06  3.9338E+06
0000021   4.3202E+06  1.7679E+06  1.5944E+05
0000022   3.6621E+06  4.5883E+05 -1.6682E+06
0000023   3.3898E+06  1.6884E+06  3.7406E+05
0000024   3.5979E+06 -1.5164E+06 -1.0181E+06
0000025   5.1875E+06  1.9388E+05 -1.0679E+05
0000026   3.5789E+06  2.0632E+06  1.4288E+06
0000027   6.0805E+06 -1.0282E+06  2.0173E+06
0000028   4.2667E+06  1.7960E+05  2.4112E+06
0000029   3.5153E+06 -1.0338E+06  1.0145E+03
0000030   3.0905E+06  5.2853E+05  2.1876E+06
0000031   4.3603E+06  3.3637E+05  1.1315E+06
0000032   3.3603E+06 -1.2087E+06 -3.1107E+05
0000033   4.4700E+06  7.4907E+05  4.5752E+04
0000034   4.2482E+05  1.0438E+06 -5.6888E+05
0000035   5.0416E+06 -1.0717E+06 -5.2561E+05
0000036   1.0888E+06  6.9352E+05 -6.9486E+04
0000037   3.3593E+06  1.7181E+06  7.6710E+05
0000038   3.5923E+06 -3.0746E+05  6.0724E+04
0000039   3.2981E+06  1.9334E+05  1.2350E+06
0000040   7.0433E+06  1.0582E+05 -1.2399E+06
0000041   5.0175E+06 -1.6619E+06  1.8914E+06
0000042   1.7486E+06 -5.4012E+04  1.6305E+06
0000043   3.8403E+06  1.6329E+05 -8.0103E+05
0000044   2.9719E+06 -2.5694E+05 -4.5234E+05
0000045   3.3429E+06  9.0547E+04 -1.1675E+06
0000046   3.6459E+05  6.7613E+03  3.4725E+05
0000047   3.4582E+06  5.1103E+05  2.1089E+06
0000048   2.2942E+06  4.6963E+05 -4.6012E+05
0000049   5.8469E+06  1.2802E+06  9.7298E+03
0000050   5.1014E+06 -8.2289E+05  1.2368E+04
0000051   2.6386E+06  8.2607E+05  1.5840E+06
0000052   2.5352E+06 -1.2508E+06 -1.4265E+06
0000053   3.0493E+06  4.7275E+05 -5.4109E+05
0000054   1.5385E+06 -1.7232E+06 -1.2146E+06
0000055   2.8404E+06 -1.6414E+06 -1.6459E+06
0000056   1.6121E+06 -5.4707E+05  6.7210E+05
0000057   4.0104E+06  1.7215E+05 -8.4644E+05
0000058   3.8340E+06  3.9715E+05 -1.1340E+06
0000059   2.0272E+06  4.9022E+05 -2.2892E+06
0000060   5.1129E+06  1.0616E+06  7.1579E+05
0000061   1.8214E+06  1.4774E+06  1.8084E+06
0000062   4.7860E+06  1.6308E+06  1.5229E+06
0000063   3.9131E+06 -7.3844E+05 -3.5188E+05
0000064   5.4737E+06  5.2226E+05  7.9715E+05
0000065   3.8926E+06  1.6328E+05 -1.9595E+06
0000066   1.3704E+06 -4.5353E+05  6.5076E+05
0000067   3.2507E+06  4.9718E+05  1.2790E+06
0000068   4.1359E+06 -1.3775E+06 -4.6568E+05
0000069   3.7703E+06 -9.0871E+05 -1.1198E+06
0000070   2.2837E+06 -9.0715E+05  6.3479E+05
0000071   1.9576E+06  6.1106E+05 -3.4881E+05
0000072   2.7549E+06  6.7170E+05 -2.4872E+06
0000073   4.1134E+06 -4.9481E+04  5.9219E+05
0000074   4.8262E+06 -1.1007E+06  5.4002E+05
0000075   3.6404E+06 -6.9624E+05  1.2500E+06
0000076   3.2077E+06  9.1627E+05  1.7423E+06
0000077   3.1080E+06 -1.7646E+06 -4.8049E+05
0000078   4.8188E+06  1.7036E+06 -1.6301E+06
0000079   2.5572E+06 -2.1147E+04 -1.0782E+06
0000080   2.8233E+06 -9.0379E+05  9.0222E+05
0000081   4.7620E+06  1.5093E+04 -1.9327E+06
0000082   1.6150E+06 -2.0871E+06 -4.7030E+05
0000083   5.6400E+06  2.1293E+06 -1.1946E+06
0000084   4.4098E+06 -6.5601E+05  8.3750E+05
0000085   3.2128E+06  2.2913E+06 -2.0970E+05
0000086   3.2112E+06  1.6587E+06  4.6537E+05
0000087   3.8815E+06  4.5783E+05  6.4542E+05
0000088   2.0626E+06 -3.7758E+06 -1.2376E+06
0000089   1.7269E+06 -1.6948E+05 -6.5030E+05
0000090   2.4751E+06  1.3956E+06 -8.0131E+05
0000091   2.8480E+06 -8.4322E+05 -1.9165E+05
0000092   4.3102E+06  1.5123E+06  5.7608E+05
0000093   3.2351E+06 -2.6333E+05  2.8230E+05
0000094   3.6208E+06 -3.9211E+04  3.5629E+05
0000095   3.5985E+06  1.0747E+06 -2.4192E+05
0000096   4.8310E+06  6.5834E+05 -1.2951E+05
0000097   3.1504E+06 -1.3298E+06  7.1498E+05
0000098   2.0823E+06 -1.2406E+06  1.0621E+05
0000099   2.9155E+06 -8.1306E+05  8.2961E+05
0000100   2.8477E+06 -1.9257E+05 -2.3905E+06
0000101   2.2470E+06  5.7848E+05 -9.6967E+05
0000102   3.8447E+06  5.1321E+05  6.9804E+05
0000103   4.6292E+06  7.1625E+05 -4.4239E+05
0000104   8.8547E+05  1.3207E+04 -3.9496E+05
0000105   3.9193E+06 -2.1470E+05 -1.4860E+06
0000106   1.8662E+06  4.2384E+05 -2.1875E+05
