Calc. Date= 08-18-2021, Time= 15:54:45
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ar     039.96  11keV    1000eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 1.0985E+01  0.0000E+00  0.0000E+00  0.0000E+00  3.8377E-02  0.0000E+00
0000001 7.1597E+00  5.4278E+03  3.7346E+01  1.5965E+02  3.0982E-02  3.5213E+03
0000001 6.9134E+00  7.3407E+03 -1.3186E+03  3.3491E+02  3.0445E-02  1.5141E+01
0000001 5.9718E+00  1.2625E+04 -7.1933E+03  1.1003E+03  2.8295E-02  1.0484E+02
0000001 4.8737E+00  1.4857E+04 -9.6544E+03  1.5990E+03  2.5562E-02  9.4473E+02
0000001 3.8501E+00  1.5628E+04 -1.2701E+04  1.5592E+03  2.2720E-02  6.8867E+02
0000001 2.9297E+00  1.6004E+04 -2.0248E+04  1.8247E+02  1.9819E-02  3.0555E+02
0000001 1.3637E+00  1.5635E+04 -2.2810E+04 -2.0297E+03  1.3521E-02  6.7135E+02
0000001 9.4413E-01  1.6809E+04 -2.3833E+04 -3.5783E+03  1.1251E-02  9.5493E+01
0000001 0.0000E+00  1.9960E+04 -2.3847E+04 -5.7806E+03  0.0000E+00  6.7517E+00
0000002 1.0985E+01  0.0000E+00  0.0000E+00  0.0000E+00  3.8377E-02  0.0000E+00
0000002 8.6921E+00  6.8734E+03 -1.0280E+03 -1.5910E+03  3.4137E-02  9.2764E+02
0000002 3.8814E+00  7.8450E+03 -1.6872E+03 -2.0148E+03  2.2812E-02  4.7255E+03
