============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 4498432.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=100000.E+02 A
  Layer # 1 - Density =0000.0036 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.6091E+05 -8.8888E+04  3.1945E+05
0000002   7.6360E+05  1.1345E+05 -1.1322E+05
0000003   4.3093E+05 -2.9773E+05 -2.6677E+05
0000004   5.9165E+05 -1.6316E+05  2.6520E+05
0000005   3.8578E+05 -7.7218E+03 -4.7847E+04
0000006   6.1189E+05  1.0580E+05  2.1148E+05
0000007   5.4266E+05 -1.5729E+05  1.5541E+05
0000008   4.6823E+05 -2.8163E+04 -1.7518E+05
0000009   2.5640E+05 -2.8045E+02 -2.2172E+05
0000010   5.4674E+05  3.9089E+05 -4.8030E+04
0000011   4.1481E+05  1.4083E+05 -5.2581E+04
0000012   6.7136E+05  5.4348E+04  2.7777E+04
0000013   6.7200E+05  8.3203E+04  2.6324E+05
0000014   3.9268E+05  1.5048E+04  2.4772E+04
0000015   2.1911E+05 -5.1024E+04 -6.3915E+04
0000016   2.7662E+05 -4.7117E+04  1.7487E+05
0000017   3.9141E+05 -2.1092E+05 -1.7438E+05
0000018   3.7805E+05  8.6699E+04 -3.4601E+05
0000019   6.3474E+04 -9.5600E+04 -6.8089E+04
0000020   6.4642E+05  1.4544E+05 -7.5910E+04
0000021   3.1998E+04 -9.7956E+03 -1.3309E+05
0000022   3.9600E+05  2.4102E+05  3.1478E+05
0000023   6.4580E+05  7.6536E+04  3.9764E+05
0000024   2.4268E+05  8.0689E+04  7.8086E+04
0000025   4.1183E+05 -1.7929E+04 -2.5358E+05
0000026   5.5100E+05  3.3374E+05 -6.5723E+04
0000027   2.3317E+05  7.5529E+04 -1.0082E+05
0000028   5.0512E+05  1.0706E+05 -3.6001E+05
0000029   1.0125E+06  1.5292E+05 -2.6593E+05
0000030   4.0247E+05  3.4447E+04 -4.1212E+04
0000031   8.1418E+05 -2.1079E+05 -1.8072E+05
0000032   2.9585E+05  6.9269E+04  1.3817E+05
0000033   3.4769E+05  1.8045E+05 -4.5862E+03
0000034   8.8250E+05 -9.7584E+04 -1.3061E+05
0000035   1.8250E+05  3.4337E+03  1.0384E+05
0000036   6.2025E+05 -2.0746E+05 -3.4434E+05
0000037   4.4686E+05  2.8860E+04  1.4388E+05
0000038   1.7110E+05  8.5901E+04 -1.8799E+03
0000039   1.5367E+05 -1.7260E+05  1.4769E+05
0000040   5.1962E+05  1.6465E+05  2.4736E+05
0000041   3.8702E+05  1.4631E+05  2.9927E+05
0000042   4.4623E+05 -4.2251E+05  3.8199E+04
0000043   4.4870E+05 -2.0262E+05  9.7475E+04
0000044   4.1472E+05 -2.5017E+05  3.5616E+05
0000045   7.0103E+05  2.7997E+04  3.4235E+05
0000046   6.2331E+05 -9.4251E+04  3.2714E+05
0000047   3.2074E+05 -1.1263E+05 -1.4133E+05
0000048   2.0613E+05 -2.2933E+05  1.2550E+05
0000049   2.9263E+05 -2.2482E+05  1.3164E+05
0000050   2.7435E+05  3.9809E+04 -8.9929E+04
0000051   4.3002E+05 -3.2023E+05  1.7481E+05
0000052   6.5654E+05 -8.9920E+04 -9.0602E+04
0000053   4.6417E+05  2.0422E+05 -3.2821E+04
0000054   6.7916E+05  1.8626E+05  1.4665E+05
0000055   5.4560E+05  2.8387E+04 -2.4675E+04
0000056   5.9803E+05 -1.4193E+05 -2.6129E+05
0000057   4.0828E+05  4.7484E+05 -3.3915E+05
0000058   3.3313E+05 -1.4516E+05 -1.6628E+05
0000059   6.8044E+05  1.7583E+05 -2.2490E+05
0000060   5.1738E+05 -3.1428E+04 -1.5232E+05
0000061   4.0207E+05 -1.9049E+05 -8.8315E+04
0000062   1.0542E+06  5.3909E+05  2.5785E+04
0000063   7.4265E+05 -1.5977E+04 -7.2133E+05
0000064   4.4866E+05  5.9786E+04 -4.0892E+04
0000065   6.0599E+05 -4.4149E+05 -1.4533E+04
0000066   6.3149E+05 -1.1164E+05 -1.0209E+04
0000067   6.0891E+05  5.6643E+04  1.5869E+05
0000068   3.7657E+05  2.2024E+05  1.0381E+05
0000069   4.2211E+05 -1.5634E+04 -1.5343E+05
0000070   5.6267E+05 -2.7300E+05 -1.3482E+05
0000071   5.9395E+05 -5.0842E+04 -2.6211E+05
0000072   4.6922E+05  7.7514E+04  3.6220E+04
0000073   3.9180E+05 -9.2269E+04  2.2496E+05
0000074   4.5717E+05  3.3195E+04 -4.2907E+04
0000075   4.8689E+05 -5.2997E+04  1.6502E+05
0000076   4.8470E+05  4.1652E+05 -2.2438E+05
0000077   3.9664E+05 -8.1465E+04 -5.9388E+04
0000078   6.0083E+05  2.4943E+05  1.0660E+05
0000079   5.1642E+05  8.2590E+04 -5.1926E+03
0000080   2.3791E+05 -3.3070E+04 -7.8917E+04
0000081   7.3111E+05 -2.4420E+05 -3.2559E+05
0000082   8.7286E+05  5.9501E+04 -4.4396E+04
0000083   7.1162E+05 -1.7982E+05  2.5673E+05
0000084   3.8434E+05  3.6294E+05 -2.7685E+05
0000085   5.2315E+05  1.2073E+05  1.4560E+04
0000086   1.6134E+05  5.5144E+05 -2.1597E+05
0000087   3.9765E+05 -9.1153E+04 -1.4094E+04
0000088   7.0264E+05 -3.9190E+05 -1.7035E+05
0000089   7.9571E+05 -2.6935E+05 -5.6773E+04
0000090   6.5756E+05  3.7143E+04 -2.5253E+05
0000091   4.5330E+05  1.3651E+05 -2.2217E+05
0000092   1.4315E+05 -2.1622E+05  1.9838E+05
0000093   6.0847E+05 -1.9402E+04 -4.1763E+05
0000094   5.8429E+05  1.0008E+05  3.2004E+05
0000095   5.5563E+05 -2.9202E+05  1.4720E+05
0000096   2.5628E+05 -5.9784E+04  6.1416E+04
0000097   6.4970E+05  4.6466E+05 -3.5368E+05
0000098   4.3874E+05 -8.6942E+04  4.7711E+04
0000099   2.3855E+05 -8.0226E+04  1.5847E+05
0000100   4.8734E+05  3.0100E+05  1.5838E+04
0000101   2.2152E+05  4.9679E+04 -1.1893E+04
0000102   5.1130E+05 -2.5467E+04  2.1257E+05
0000103   4.2526E+05 -3.3394E+05  1.4156E+05
0000104   6.8446E+05  1.5608E+05 -4.2983E+05
0000105   4.1176E+05 -8.0010E+04 -3.6419E+05
0000106   3.4378E+05 -1.2779E+05 -5.4190E+04
