Calc. Date= 08-17-2021, Time= 18:10:51
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ar     039.96  12keV    1000eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 1.2068E+01  0.0000E+00  0.0000E+00  0.0000E+00  8.0447E-03  0.0000E+00
0000001 8.0817E+00  2.7852E+04  1.8168E+02  7.8191E+02  6.5833E-03  3.6623E+03
0000001 7.9154E+00  3.2992E+04 -3.0563E+03  1.4601E+03  6.5153E-03  8.5830E+01
0000001 6.9475E+00  5.7109E+04 -2.9122E+04  1.7110E+03  6.1039E-03  2.5484E+01
0000001 5.7801E+00  7.3306E+04 -5.3254E+04  4.6197E+03  5.5675E-03  9.8243E+02
0000001 4.7112E+00  7.5449E+04 -6.9592E+04  3.8319E+03  5.0264E-03  7.2168E+02
0000001 3.7304E+00  7.3591E+04 -1.0940E+05 -4.7380E+03  4.4727E-03  3.1873E+02
0000001 2.8037E+00  7.2148E+04 -1.1816E+05 -9.0236E+03  3.8776E-03  8.6275E+02
0000001 1.8914E+00  6.5441E+04 -1.3249E+05 -2.9734E+04  3.1848E-03  1.9733E+02
0000001 6.5091E-01  7.1526E+04 -1.4438E+05 -4.2859E+04  1.8683E-03  4.2192E+02
0000001 0.0000E+00  8.1893E+04 -1.5533E+05 -6.7098E+04  0.0000E+00  8.5188E-01
0000002 1.2068E+01  0.0000E+00  0.0000E+00  0.0000E+00  8.0447E-03  0.0000E+00
0000002 4.1385E+00  5.2783E+04 -4.9169E+03  8.1227E+03  4.7110E-03  7.2902E+03
