============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 8286428.E-04 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0089 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.4806E+06 -8.9483E+05 -1.1530E+06
0000002   1.8708E+06  2.6342E+05  6.5942E+05
0000003   2.1533E+06  9.6719E+05  5.9179E+05
0000004   2.4000E+06 -1.1289E+06 -5.7780E+05
0000005   1.5327E+06  1.1080E+06  1.6083E+06
0000006   3.0093E+06  4.9764E+04 -2.1148E+05
0000007   2.0551E+06  1.1789E+06  1.0238E+05
0000008   3.7284E+06  9.8868E+05  1.2963E+06
0000009   4.1719E+06  5.1564E+05 -1.1769E+06
0000010   1.5214E+06 -1.9976E+05 -1.7876E+06
0000011   3.7404E+06 -3.6094E+05  5.7411E+05
0000012   2.9479E+06  3.1947E+05 -8.8172E+05
0000013   1.0048E+06 -1.5622E+06 -9.6581E+05
0000014   2.0359E+06 -8.1230E+05  9.4157E+05
0000015   2.8669E+06  1.2578E+06  4.4339E+04
0000016   3.1380E+06 -6.0775E+05  9.3448E+05
0000017   4.3303E+06  4.7578E+05 -1.0855E+06
0000018   2.6886E+06  1.8338E+05  1.9410E+06
0000019   2.7046E+06  1.4236E+06 -1.2629E+06
0000020   2.9375E+06 -4.1813E+05 -2.1840E+05
0000021   2.5638E+06 -6.5393E+05 -8.4908E+05
0000022   3.9321E+06 -8.1423E+05 -3.8763E+05
0000023   4.0005E+06  2.0959E+04  5.8076E+05
0000024   1.6921E+06  1.9370E+05 -8.5922E+05
0000025   1.6009E+06 -4.0008E+05 -2.9798E+05
0000026   4.2389E+06  9.5485E+05 -8.7630E+05
0000027   3.4346E+06  1.4896E+06  1.0240E+06
0000028   3.4735E+06 -1.6721E+04 -2.4888E+05
0000029   3.4382E+06 -8.4389E+05 -3.4016E+05
0000030   3.8974E+06 -1.8700E+05  7.2885E+04
0000031   1.7786E+06  4.7390E+03  1.3072E+06
0000032   2.8278E+06  6.7038E+05  3.1308E+03
0000033   4.7305E+05 -1.2747E+05 -2.6355E+05
0000034   3.0272E+06 -1.4207E+05 -8.4592E+04
0000035   2.8313E+06 -1.6885E+04  8.7043E+05
0000036   3.1795E+06  3.1155E+05  5.8912E+05
0000037   3.4930E+06  6.4161E+05  2.0844E+05
0000038   3.4382E+06 -4.6308E+05 -4.2649E+05
0000039   2.5208E+06  2.5618E+05 -3.0385E+05
0000040   3.3433E+06 -4.5049E+05  5.4065E+05
0000041   3.4574E+06  4.3058E+05  4.5283E+05
0000042   2.1107E+06 -6.7595E+05 -1.2715E+06
0000043   1.0660E+06  2.8088E+05 -9.7089E+05
0000044   3.0361E+06  3.8521E+05  1.0831E+04
0000045   2.4571E+06  1.0009E+06 -7.0598E+05
0000046   2.3709E+06 -7.0761E+04 -1.3466E+04
0000047   3.7435E+06 -8.6945E+05 -1.2943E+06
0000048   2.4505E+06  7.2345E+05  1.0006E+06
0000049   2.4453E+06 -1.2456E+06 -1.1706E+06
0000050   1.3289E+06 -5.8894E+05 -1.9134E+05
0000051   2.3718E+06 -5.9426E+04  4.3312E+05
0000052   2.8187E+06  3.6153E+05 -4.8819E+05
0000053   3.9181E+06  6.9760E+04 -1.0430E+05
0000054   3.5831E+06 -1.0976E+06  8.7965E+05
0000055   3.2703E+06 -1.5820E+06 -1.9954E+05
0000056   3.3112E+06  1.7125E+05 -9.2506E+05
0000057   2.1905E+06 -6.6477E+05  8.2087E+05
0000058   2.2039E+06 -2.1912E+05 -1.4690E+06
0000059   3.2983E+06 -1.2740E+06  8.0271E+05
0000060   2.4302E+06  2.6565E+05 -5.6956E+05
0000061   3.5803E+06 -4.6400E+05 -7.4592E+05
0000062   3.9021E+06  3.7938E+05  5.3103E+05
0000063   2.5153E+06  1.0135E+06 -1.3377E+06
0000064   2.7291E+06  4.1036E+05  1.2246E+06
0000065   4.0132E+06 -4.9312E+05  1.2825E+06
0000066   4.1391E+06 -6.2104E+05 -8.3241E+05
0000067   3.2957E+06 -1.5178E+06  2.6841E+05
0000068   1.9664E+06  1.0538E+06  9.2303E+05
0000069   2.4422E+06  6.3294E+05  2.9991E+05
0000070   3.2715E+06  1.7786E+06  1.1590E+06
0000071   3.4492E+06  1.9273E+05  7.2453E+05
0000072   3.2408E+06 -2.2902E+05 -1.3063E+06
0000073   3.1018E+06 -9.7431E+05  7.9212E+02
0000074   3.7559E+06  4.3564E+05 -2.7211E+05
0000075   3.8607E+06  1.0255E+06 -4.8134E+05
0000076   4.1052E+06 -3.9323E+05  8.9977E+05
0000077   3.7886E+06 -1.5426E+05  2.6905E+05
0000078   1.2846E+06 -3.0678E+05  8.0388E+05
0000079   4.0014E+06  9.8839E+05  1.2013E+06
0000080   3.1605E+06  2.8244E+05 -2.5408E+04
0000081   2.9359E+06 -1.7496E+05 -5.8882E+04
0000082   3.2275E+06  1.5009E+05  1.3202E+06
0000083   3.9964E+06 -2.9221E+05 -6.9648E+05
0000084   3.0228E+06  4.4860E+05 -2.5744E+05
0000085   2.8596E+06 -7.5827E+05 -1.5588E+06
0000086   4.2591E+06  4.8955E+05  4.2035E+05
0000087   3.0908E+06  1.0989E+06  2.6240E+05
0000088   2.4743E+06 -4.6771E+05  1.2458E+06
0000089   3.8361E+06 -1.3783E+04  4.5688E+05
0000090   3.0733E+06  1.0965E+06  5.5326E+05
0000091   4.0388E+06 -1.3376E+06  4.6899E+03
0000092   1.6708E+06 -3.7503E+05  2.8761E+05
0000093   2.6009E+06  3.7962E+05  1.6399E+03
0000094   1.7513E+06 -1.7509E+05 -6.2455E+05
0000095   2.0084E+06 -9.7403E+05 -1.2211E+06
0000096   2.9288E+06  1.0565E+06 -1.1837E+05
0000097   2.9818E+06 -1.1677E+06  2.8419E+05
0000098   2.4226E+06 -9.1298E+05  1.4159E+06
0000099   3.7676E+06  6.7830E+05 -7.3162E+05
0000100   4.0529E+06  1.0372E+06  2.6119E+05
0000101   1.9832E+06  3.8078E+05  5.4814E+05
0000102   3.0094E+06  1.0327E+06  3.4773E+05
0000103   2.2007E+06  8.9725E+05  4.6519E+05
0000104   2.9135E+06  3.0189E+05  1.7005E+06
0000105   4.2147E+06  7.4369E+03 -6.2849E+05
0000106   3.2027E+06 -7.9883E+05  1.0908E+06
