============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Ar (18)   Ion Mass= 039.9620
Energy  = 3393222.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Layer 1
  Layer # 1 - Bottom Depth=500000.E+02 A
  Layer # 1 - Density =0000.0089 g/cm3
  Layer # 1 -  100 % of Ar
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.4469E+05 -1.5806E+05  3.8413E+04
0000002   1.2460E+05  6.9429E+03  3.8051E+03
0000003   2.1889E+05  2.0902E+04 -3.6038E+04
0000004   1.1261E+05  1.6425E+04  1.9907E+03
0000005   8.5398E+04 -8.2950E+04  2.5551E+04
0000006   2.0880E+05 -2.4816E+04 -8.3966E+03
0000007   1.2524E+05  3.3611E+04 -1.1741E+04
0000008   2.2727E+05  2.8158E+04 -1.7640E+04
0000009   2.4056E+05 -1.2390E+05  5.4184E+04
0000010   1.7916E+05  1.0572E+05 -5.8786E+03
0000011   1.0414E+05  2.3357E+04  5.6240E+04
0000012   1.1593E+05 -2.9421E+04  2.6505E+04
0000013   1.1930E+05  5.0654E+04 -5.1288E+03
0000014   1.9693E+05  3.2900E+03  2.3896E+03
0000015   2.9290E+04  4.8465E+04 -1.3623E+04
0000016   1.0632E+05  3.0440E+04 -9.0245E+03
0000017   2.0052E+05 -2.5846E+04  2.6383E+04
0000018   2.8563E+05 -1.0376E+04 -1.9285E+04
0000019   2.9979E+04  7.8818E+04  2.2795E+04
0000020   4.3846E+04  2.1748E+04  5.0637E+04
0000021   1.3371E+05  1.6830E+04 -5.5380E+04
0000022   1.7768E+05 -2.7574E+04 -5.7454E+04
0000023   1.4990E+05  4.9417E+02 -6.9797E+04
0000024   1.3986E+05 -8.4357E+03  5.4641E+03
0000025   1.8374E+05  3.6412E+04 -7.5010E+04
0000026   2.4243E+05 -1.3635E+05 -1.1792E+05
0000027   1.1616E+05 -2.8229E+03 -8.5410E+04
0000028   2.4381E+05 -7.4693E+04  4.7591E+04
0000029   3.2236E+04 -2.1488E+04 -4.6856E+03
0000030   1.4865E+05 -2.5421E+04  1.9444E+04
0000031   8.9646E+04 -3.9611E+04  1.3864E+04
0000032   6.7881E+04 -2.1160E+04  3.7886E+04
0000033   1.1440E+05 -1.2881E+05  4.4046E+04
0000034   1.5551E+05  1.2210E+04 -5.9812E+04
0000035   1.7174E+05 -1.2292E+03 -1.9321E+04
0000036   7.1874E+04  9.7107E+03  5.5670E+03
0000037   1.5214E+05  4.5883E+03  5.5525E+04
0000038   1.9503E+05 -8.4399E+04 -1.5112E+04
0000039   9.0846E+04  8.3730E+04 -1.0228E+05
0000040   1.1074E+05 -6.9598E+04  4.0378E+02
0000041   1.8972E+05 -3.3045E+04  7.4612E+04
0000042   1.4743E+05 -2.2758E+04 -4.3793E+04
0000043   1.2178E+05  5.5027E+04  5.2240E+04
0000044   1.7983E+05 -9.9685E+04 -1.1483E+05
0000045   1.7957E+05  3.5266E+04  4.6905E+04
0000046   9.3582E+04  1.9412E+04 -7.2289E+04
0000047   1.1165E+05  5.1088E+04  6.9040E+04
0000048   1.3711E+05  9.6636E+04 -2.4107E+04
0000049   2.2923E+05  6.2155E+04  3.4050E+04
0000050   1.8956E+05 -4.1848E+04 -9.8465E+04
0000051   1.0899E+05 -8.7436E+04 -4.5855E+04
0000052   1.0611E+05 -9.7012E+04  1.5564E+05
0000053   1.9387E+05 -1.9835E+04  2.7119E+04
0000054   7.0703E+04 -2.5034E+04  4.4240E+04
0000055   1.6451E+05  4.6092E+04  8.4856E+04
0000056   1.0679E+05 -1.9088E+04  2.1197E+04
0000057   9.8073E+04 -9.3833E+04 -8.7502E+03
0000058   7.4457E+04  1.1768E+03  2.5575E+04
0000059   6.2052E+04 -4.0469E+04 -1.0704E+05
0000060   1.3628E+05 -6.1131E+04  1.3320E+05
0000061   4.3681E+04  3.0340E+04  2.2863E+04
0000062   1.2558E+05  2.3064E+04 -1.1522E+05
0000063   1.9079E+05 -1.4782E+05 -4.8515E+04
0000064   1.0868E+05  7.2901E+04  8.3418E+04
0000065   8.9593E+04 -3.1833E+04  9.9577E+03
0000066   4.1266E+04 -7.7574E+04  3.3610E+04
0000067   1.8637E+05 -9.1762E+04 -9.9559E+04
0000068   8.1118E+04  6.0878E+04  6.3974E+04
0000069   1.3320E+05  1.1312E+05 -1.1316E+04
0000070   1.8229E+05 -6.0852E+04 -4.9564E+04
0000071   1.5333E+05 -1.7047E+04  5.2867E+04
0000072   1.5353E+05 -1.6838E+04 -2.1752E+04
0000073   7.5448E+04 -5.0348E+04  3.3373E+04
0000074   8.3104E+04 -1.1811E+04 -1.4207E+04
0000075   1.6932E+05 -1.0634E+05  2.4891E+04
0000076   1.7285E+05 -1.0230E+05  7.4091E+04
0000077   1.5707E+05 -6.1115E+04 -6.4327E+04
0000078   3.9011E+04 -6.3656E+03  2.9181E+03
0000079   1.7775E+05 -1.2630E+05 -8.8435E+04
0000080   1.4143E+05  4.3795E+04 -2.0423E+04
0000081   1.5653E+05  2.1802E+04  3.5771E+04
0000082   1.6355E+05 -3.2545E+04 -1.6920E+04
0000083   2.2479E+04  1.7833E+04  4.4186E+04
0000084   1.4495E+05 -2.3286E+04 -7.1494E+04
0000085   1.0715E+05 -9.8212E+04  5.9042E+04
0000086   2.4055E+05  3.2932E+04 -8.1372E+04
0000087   1.7841E+05 -2.0472E+04 -2.5161E+04
0000088   2.3264E+05 -6.6687E+04 -8.6442E+04
0000089   1.4601E+05  3.6868E+03  2.9547E+04
0000090   1.1472E+05 -7.0145E+04  2.6018E+04
0000091   7.7660E+04 -4.2857E+04  3.3316E+04
0000092   1.4685E+05 -7.3445E+04  9.9673E+04
0000093   1.4813E+05  2.1548E+04  1.5530E+04
0000094   3.9223E+04  4.1158E+04 -8.3234E+04
0000095   1.9924E+05  7.4128E+04  6.5610E+04
0000096   1.0997E+05  5.6259E+03 -6.8340E+04
0000097   2.3179E+05 -5.0098E+04  8.3771E+03
0000098   1.7377E+05  9.1445E+03 -3.5146E+04
0000099   9.8564E+04 -1.8473E+04  3.0330E+04
0000100   1.2910E+05 -3.7208E+04 -1.6426E+04
0000101   2.0010E+05 -2.1941E+04 -2.2844E+04
0000102   1.1224E+05  1.2042E+05 -3.4624E+04
0000103   1.4527E+05 -4.8033E+04 -5.7693E+04
0000104   1.0136E+05 -4.3551E+03 -1.0267E+04
0000105   1.6252E+05 -6.5656E+03 -1.4794E+05
0000106   1.5819E+05  1.4499E+04 -2.9539E+04
